idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
51,refs/heads/master,bae359f2cc33b86193ebc50d4d5666773531721e,19b96f264787da734a36b2c9454817f17f395002,751eeca7905c086076f3f49dd0d842d4545501f8,,2,2,4,2,False,False,True,2,False,False
53,refs/heads/master,3fc555fe901dfd868ba122c580bb9201771fe625,85706220baf0f1d83b5033c71aa3e9e9f88265d7,b3a2f3054e01d28bb8bb95b8739c01288f222783,,2,2,6,3,False,False,True,2,False,False
56,refs/heads/master,8c9d8189dc4db07defe1908197bab9fc413c22ea,f7c13609a806a49f66bdfa701ca408866be4285c,c59736069f63c94f1c1e48654431d614936eb35b,,10,2,28,14,False,False,True,10,False,False
57,refs/heads/master,f7c13609a806a49f66bdfa701ca408866be4285c,6bc3d478bd9e78af470ac61220b657956dd2b7b2,ca085d91d234cc7af9afc43a4d15ae1e16846db3,,10,4,26,13,False,False,True,10,False,False
62,refs/heads/master,bd3b45ce2f106df4a0320414974e2d0485e1811b,629abf1b2657f727cc12de1361c2771a32535052,086f44b1231ae7425866616d176efa862e15ba92,,3,2,6,3,False,False,True,3,False,False
63,refs/heads/master,629abf1b2657f727cc12de1361c2771a32535052,e4b783dd87de644eb26de47432be4203e8b8387c,6857ddf8aaf4f4dabde68c026217674e2ffd5467,,3,1,4,2,False,False,True,3,False,False
65,refs/heads/master,f8dd3d3f1f14f005bd3979787510fa1b2e1360bf,2bb20474d33167ceee68c2af086719acc1292f8b,83a4a88d2c32c96407df0e1366db7349ea2d12bf,,3,1,4,2,False,False,True,3,False,False
67,refs/heads/master,78d799462b597114bf611adc3992cd02923c67d5,3c3d896ee93fd49a5750d74d9624f432e0b6a329,5f5c18a49913b0616f7ad1a906f93a3af8ac5f50,,3,1,4,2,False,False,True,3,False,False
69,refs/heads/master,f5feb07180365c7493e12eb0e4630d8107831c21,5aafe03f5ca28270e7926e38da81833285c679d3,cc542b961e301f30a29fd4363ce5e8e795cfbeac,,2,2,6,3,False,False,True,2,False,False
71,refs/heads/master,69574e61c7718a6e468506df2126d0788dfc2978,8bb4156535197c1ed5057361f869380cc4739d4c,6bc050179022c36031afc6936415893bafa559c4,,2,2,4,2,False,False,True,2,False,False
73,refs/heads/master,9008eb6df1c3e357cff3582c7226702343eb621c,33872b55e73519955ad4e06a127b073fed71bfca,4702e4ee2bc59fbbf20d317567e3164dfcf2b85b,,2,2,4,2,False,False,True,2,False,False
75,refs/heads/master,c9f34d80990c13df02c76e1fa224bb5b973a2ecf,2142675fd646eceef1f6feda0201d543682829d4,83cd5fe57c3cd05c2446c05d8b00d166369d4aa9,,3,1,4,2,False,False,True,3,False,False
81,refs/heads/master,c5f4fe8beb3d9eeb0c6af32f4e0b6962e7586f73,0d7e74e4f546bd5a8af125556886a051797c869e,20f835d10cfe7e3553dd8581fec01cfc8cdf7cc7,,2,2,4,2,False,False,True,2,False,False
83,refs/heads/master,e62daf5fb256af3440e6e03584dbed65b46f291f,3ec96b21d56faab3b958e113df8d5523a29c454f,9d78b9453f64dda1c5190e2fc141c5b10388a50a,,3,1,4,2,False,False,True,3,False,False
90,refs/heads/master,b063b53a31f5858fceb614680199d67726f4c784,4249726873b607fa60f0f21436e920310294abb9,80d625d53a907b0bf9e51926006b36048fe69904,,5,1,10,5,False,False,True,5,False,False
91,refs/heads/master,4249726873b607fa60f0f21436e920310294abb9,c45148d5728e6459fe3de3f0337858b71cc9c90f,341bd9f11733faa48e89ef98e4a070808203c7cf,,2,2,4,2,False,False,True,2,False,False
93,refs/heads/master,bc26a1368eac863246f6c879710c2e5a03b945ed,0a6eabedfe733cd0580848c56d937f10996c7859,8e066d3c95aef18d8528e2e1b1563f25e7c5d041,,5,1,16,8,False,False,True,5,False,False
94,refs/heads/master,0a6eabedfe733cd0580848c56d937f10996c7859,7e54576ee5c7d12cd6a9acf2cf52699ec44924d4,49eb476632af4def263981b53c7048175b7c3d11,,2,2,10,5,False,False,True,2,False,False
95,refs/heads/master,7e54576ee5c7d12cd6a9acf2cf52699ec44924d4,7404a1ae17b9afd0c37ee11786fad942b2dee04c,63359574ee25eb049970130add61ea34e5c55fd1,,2,2,6,3,False,False,True,2,False,False
96,refs/heads/master,7404a1ae17b9afd0c37ee11786fad942b2dee04c,1aa34fe43a2581c4bf6efc9bf1eebc979494f831,89e3b649c08f3b174c5bd904b0d856ff1add71fb,,2,2,4,2,False,False,True,2,False,False
98,refs/heads/master,678ff20242d0ab8e3dbcfa7a2005871cd851c990,05367ce59df5869fb7b5ee3ea98340768ae0f913,9a59940a67258c47f9959bdca78463b1b37a705f,,3,1,6,2,False,False,True,3,False,False
99,refs/heads/master,9027c2f37a6bce36404396f968a308622ce09291,f475d55743fc2217211bc7793a8d91cc07df32fa,d2dce6bd8d165ad02d8408dfb7b680d2ff78c8a7,,3,1,19,3,False,False,True,3,False,False
101,refs/heads/master,15f3b0c3434df3b013530188bb41d584df1db443,253cc96fcbf1f2400ffdb0962390aeaa33741806,de9a7d883e9a8264d17e22c665361bb060e20338,,6,0,27,9,False,False,True,6,False,False
102,refs/heads/master,253cc96fcbf1f2400ffdb0962390aeaa33741806,e0dece848c8a2b6767a6312993cb5b5608535256,c93203c2c856132a05dc82a7f33cb5f060d84825,,8,0,27,11,False,True,True,8,False,False
103,refs/heads/master,75a8873c59a3b15f417e07143fd857d1d2d4b6ea,4ccac3a0314a4f46093d6eacb53c2da35aacc61b,fb912c3b0798c4f180efaa95770838f34e4297c5,,15,1,360,30,False,True,True,15,False,False
105,refs/heads/master,c8e8b51342c0a26b4ab00de28e023941b858576e,bab1988e2db9ebb865c6fa39c77ecdb7a4b8f1d2,d215e454d8cde06381d97d5dee0b1e08bc8563d2,,19,1,8147,2140,False,True,True,19,False,False
106,refs/heads/master,322940a1105b2b1e474b32e256c85db24fd3b330,7e0dae08875adfa4e96665f498d44bb567ad940a,57cb45f0bf5fdb6ed1f8289d1b45d301e95b8b69,,21,1,6973,1695,False,True,True,21,False,False
107,refs/heads/master,4157d6696899390f0257502b1d91862257561ffa,c20056fbc2584e4a0ce7f7f22823c2c7c48529c8,31311f40d6839a0456f3da55210d27d45dc4df54,,3,1,70,2,False,False,True,3,False,False
