idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
84,refs/heads/master,937face5637fb7bc3689b4ccb6cb059c3205a9f2,3824995dc6fdb14f8382671a4b167f5e42c44bd4,8d1335c06628f4d1dce75b633e95a95d85d0da32,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/3824995dc6fdb14f8382671a4b167f5e42c44bd4_8d1335c06628f4d1dce75b633e95a95d85d0da32_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/3824995dc6fdb14f8382671a4b167f5e42c44bd4_8d1335c06628f4d1dce75b633e95a95d85d0da32_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/3824995dc6fdb14f8382671a4b167f5e42c44bd4_8d1335c06628f4d1dce75b633e95a95d85d0da32_left_right.log'}",True,True,7,93,False,False
86,refs/heads/master,8fff6ce868237f01c87e68ce68abd8c83e53848b,c771175976b96af66f7c27cf4b9b900eccacb176,5fc6aa7f301f12c06361dc8911a33a3a95e8e08a,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/c771175976b96af66f7c27cf4b9b900eccacb176_5fc6aa7f301f12c06361dc8911a33a3a95e8e08a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/c771175976b96af66f7c27cf4b9b900eccacb176_5fc6aa7f301f12c06361dc8911a33a3a95e8e08a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/c771175976b96af66f7c27cf4b9b900eccacb176_5fc6aa7f301f12c06361dc8911a33a3a95e8e08a_left_right.log'}",True,True,8,54,False,False
103,refs/heads/master,ac1f17e9b243407a402ed158557c4cfbdfa85c53,aa02987c141b09d35ba2606dd77b4e89699bc087,21ec3483c70f11bbebd0a74293bafa7ad02b9726,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/aa02987c141b09d35ba2606dd77b4e89699bc087_21ec3483c70f11bbebd0a74293bafa7ad02b9726_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/aa02987c141b09d35ba2606dd77b4e89699bc087_21ec3483c70f11bbebd0a74293bafa7ad02b9726_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/aa02987c141b09d35ba2606dd77b4e89699bc087_21ec3483c70f11bbebd0a74293bafa7ad02b9726_left_right.log'}",True,True,3,30,False,False
108,refs/heads/master,5f936228c06802c038c83b7f4610d4c391913c58,625088cf85161f60f3a4916cba0be4924cf6735b,bc63a3fb0abad8ac01253f6d5774452f49f16378,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/625088cf85161f60f3a4916cba0be4924cf6735b_bc63a3fb0abad8ac01253f6d5774452f49f16378_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/625088cf85161f60f3a4916cba0be4924cf6735b_bc63a3fb0abad8ac01253f6d5774452f49f16378_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/625088cf85161f60f3a4916cba0be4924cf6735b_bc63a3fb0abad8ac01253f6d5774452f49f16378_left_right.log'}",False,True,5,22,False,False
111,refs/heads/master,53ebcc85d4fdeea5fd6a38b9e52e10003a0450ce,5c2e2238b402e6f0e7a911694ee3db1986fffd9f,9002118376e1912bb70ef1f1de2b71315b2e869f,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/5c2e2238b402e6f0e7a911694ee3db1986fffd9f_9002118376e1912bb70ef1f1de2b71315b2e869f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/5c2e2238b402e6f0e7a911694ee3db1986fffd9f_9002118376e1912bb70ef1f1de2b71315b2e869f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/5c2e2238b402e6f0e7a911694ee3db1986fffd9f_9002118376e1912bb70ef1f1de2b71315b2e869f_left_right.log'}",True,True,10,404,False,False
112,refs/heads/master,5c2e2238b402e6f0e7a911694ee3db1986fffd9f,09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb,35e312b5decd0864c89c85e338f287dc4032d7fb,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb_35e312b5decd0864c89c85e338f287dc4032d7fb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb_35e312b5decd0864c89c85e338f287dc4032d7fb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb_35e312b5decd0864c89c85e338f287dc4032d7fb_left_right.log'}",True,True,7,367,False,False
113,refs/heads/master,09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb,4d529cafa1d5295e3babd51a967bbfa0cba05100,27cb01b13f6268e8d8a6913e01636e5c88cfc364,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/4d529cafa1d5295e3babd51a967bbfa0cba05100_27cb01b13f6268e8d8a6913e01636e5c88cfc364_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/4d529cafa1d5295e3babd51a967bbfa0cba05100_27cb01b13f6268e8d8a6913e01636e5c88cfc364_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/4d529cafa1d5295e3babd51a967bbfa0cba05100_27cb01b13f6268e8d8a6913e01636e5c88cfc364_left_right.log'}",False,True,2,59,False,False
116,refs/heads/master,d7b255a8a469207a70cfc49a9b46342f4b567de3,879cce5a196713d8efce9ce8f118fa8c2a5eb997,d6df620caf8c890bebdaef502ca940066ef0e052,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/879cce5a196713d8efce9ce8f118fa8c2a5eb997_d6df620caf8c890bebdaef502ca940066ef0e052_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/879cce5a196713d8efce9ce8f118fa8c2a5eb997_d6df620caf8c890bebdaef502ca940066ef0e052_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/879cce5a196713d8efce9ce8f118fa8c2a5eb997_d6df620caf8c890bebdaef502ca940066ef0e052_left_right.log'}",False,True,2,34,False,False
129,refs/heads/master,bc8bddd5d4f12665d8c9a5195ba6631eacaed7af,2289020a99bb53263f934652baa61ffc9035673e,26115b9165a7f75a8cee6fca54e56131d5afbaef,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/2289020a99bb53263f934652baa61ffc9035673e_26115b9165a7f75a8cee6fca54e56131d5afbaef_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/2289020a99bb53263f934652baa61ffc9035673e_26115b9165a7f75a8cee6fca54e56131d5afbaef_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/2289020a99bb53263f934652baa61ffc9035673e_26115b9165a7f75a8cee6fca54e56131d5afbaef_left_right.log'}",True,True,3,58,False,False
133,refs/heads/master,6769171976a9c86359104e33678f10c4e16061e7,f9480f2082ff7c2040ee2d5166d12bc21fec2376,c9446126fd320fd34aed52d39a2f07afbb6aa001,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f9480f2082ff7c2040ee2d5166d12bc21fec2376_c9446126fd320fd34aed52d39a2f07afbb6aa001_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f9480f2082ff7c2040ee2d5166d12bc21fec2376_c9446126fd320fd34aed52d39a2f07afbb6aa001_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f9480f2082ff7c2040ee2d5166d12bc21fec2376_c9446126fd320fd34aed52d39a2f07afbb6aa001_left_right.log'}",True,True,13,1000,False,False
137,refs/heads/master,47697bc24e099d6651eef7c3bf9194843f3c9ded,8f1f69ad8eba1a265ef1e256ee8a90e1fb4bb6eb,40865ae534832dd8b6e681500253e7dc457cc48d,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/8f1f69ad8eba1a265ef1e256ee8a90e1fb4bb6eb_40865ae534832dd8b6e681500253e7dc457cc48d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/8f1f69ad8eba1a265ef1e256ee8a90e1fb4bb6eb_40865ae534832dd8b6e681500253e7dc457cc48d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/8f1f69ad8eba1a265ef1e256ee8a90e1fb4bb6eb_40865ae534832dd8b6e681500253e7dc457cc48d_left_right.log'}",True,True,46,557,False,False
144,refs/heads/master,e72217e1239385e7b2e15b32029cb069479f6289,ca1ce0ff97f51268dacd25bb90fb317d0874d9f0,0b24112ce001299a893f8a7de009506e3fde63b6,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/ca1ce0ff97f51268dacd25bb90fb317d0874d9f0_0b24112ce001299a893f8a7de009506e3fde63b6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/ca1ce0ff97f51268dacd25bb90fb317d0874d9f0_0b24112ce001299a893f8a7de009506e3fde63b6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/ca1ce0ff97f51268dacd25bb90fb317d0874d9f0_0b24112ce001299a893f8a7de009506e3fde63b6_left_right.log'}",True,True,9,651,False,False
145,refs/heads/master,ca1ce0ff97f51268dacd25bb90fb317d0874d9f0,0969844bcf16db5ad4a602d029cccb994c3ef05a,efe5bafc5d86c178a0e834bb6135c1fb3d360cbd,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/0969844bcf16db5ad4a602d029cccb994c3ef05a_efe5bafc5d86c178a0e834bb6135c1fb3d360cbd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/0969844bcf16db5ad4a602d029cccb994c3ef05a_efe5bafc5d86c178a0e834bb6135c1fb3d360cbd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/0969844bcf16db5ad4a602d029cccb994c3ef05a_efe5bafc5d86c178a0e834bb6135c1fb3d360cbd_left_right.log'}",True,True,3,348,False,False
149,refs/heads/master,1505630a5f2a94ef6729bb9890284835fc1753d3,543aa58706f475db6ddb9cd6a92149f318651305,12d23dee1a8389936f0a15e0a98399e619b51c33,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/543aa58706f475db6ddb9cd6a92149f318651305_12d23dee1a8389936f0a15e0a98399e619b51c33_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/543aa58706f475db6ddb9cd6a92149f318651305_12d23dee1a8389936f0a15e0a98399e619b51c33_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/543aa58706f475db6ddb9cd6a92149f318651305_12d23dee1a8389936f0a15e0a98399e619b51c33_left_right.log'}",True,True,4,59,False,False
152,refs/heads/master,e22e8b60151df76011e5bd43623bb34f64db7752,b10375b3f89e50e424f18b4bca66b09843ea9af6,5528873362817c1b90aea8f174abe822fae6f874,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/b10375b3f89e50e424f18b4bca66b09843ea9af6_5528873362817c1b90aea8f174abe822fae6f874_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/b10375b3f89e50e424f18b4bca66b09843ea9af6_5528873362817c1b90aea8f174abe822fae6f874_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/b10375b3f89e50e424f18b4bca66b09843ea9af6_5528873362817c1b90aea8f174abe822fae6f874_left_right.log'}",True,True,13,698,False,False
154,refs/heads/master,3054df49397f0e040ab031c7cdc4a135ba308342,f4a2dd59266fb0cd862aef4287c22fe3f38a39ac,7cfc8048243a9f8c83d515cd3456f712884087fd,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f4a2dd59266fb0cd862aef4287c22fe3f38a39ac_7cfc8048243a9f8c83d515cd3456f712884087fd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f4a2dd59266fb0cd862aef4287c22fe3f38a39ac_7cfc8048243a9f8c83d515cd3456f712884087fd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f4a2dd59266fb0cd862aef4287c22fe3f38a39ac_7cfc8048243a9f8c83d515cd3456f712884087fd_left_right.log'}",True,True,10,214,False,False
163,refs/heads/master,a706f97d2c85ac453dad72773c62934cb1a0868b,f51cc0422340a88c481b1a9be4e35418ca98c9db,22d06a3a529b69374af949bb2c8b300170a60209,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f51cc0422340a88c481b1a9be4e35418ca98c9db_22d06a3a529b69374af949bb2c8b300170a60209_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f51cc0422340a88c481b1a9be4e35418ca98c9db_22d06a3a529b69374af949bb2c8b300170a60209_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/f51cc0422340a88c481b1a9be4e35418ca98c9db_22d06a3a529b69374af949bb2c8b300170a60209_left_right.log'}",True,True,24,303,False,False
164,refs/heads/master,f51cc0422340a88c481b1a9be4e35418ca98c9db,c4d44eaa5fd466c5b90d9acdca4cd66211f3979b,bd2bf90a42918ff50297ea2638137e0392ec0f9c,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/c4d44eaa5fd466c5b90d9acdca4cd66211f3979b_bd2bf90a42918ff50297ea2638137e0392ec0f9c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/c4d44eaa5fd466c5b90d9acdca4cd66211f3979b_bd2bf90a42918ff50297ea2638137e0392ec0f9c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/c4d44eaa5fd466c5b90d9acdca4cd66211f3979b_bd2bf90a42918ff50297ea2638137e0392ec0f9c_left_right.log'}",True,True,44,458,False,False
165,refs/heads/master,22d06a3a529b69374af949bb2c8b300170a60209,bd2bf90a42918ff50297ea2638137e0392ec0f9c,8fe2f27a9e90b2ad6052410a523783b7a44daa44,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/bd2bf90a42918ff50297ea2638137e0392ec0f9c_8fe2f27a9e90b2ad6052410a523783b7a44daa44_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/bd2bf90a42918ff50297ea2638137e0392ec0f9c_8fe2f27a9e90b2ad6052410a523783b7a44daa44_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/bd2bf90a42918ff50297ea2638137e0392ec0f9c_8fe2f27a9e90b2ad6052410a523783b7a44daa44_left_right.log'}",True,True,29,642,False,False
166,refs/heads/master,bd2bf90a42918ff50297ea2638137e0392ec0f9c,88f99ace72b71dc29bf38e118a705880bc341fbb,8b712ce1ab866801aaced8d64842ed6ad780d837,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/88f99ace72b71dc29bf38e118a705880bc341fbb_8b712ce1ab866801aaced8d64842ed6ad780d837_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/88f99ace72b71dc29bf38e118a705880bc341fbb_8b712ce1ab866801aaced8d64842ed6ad780d837_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/88f99ace72b71dc29bf38e118a705880bc341fbb_8b712ce1ab866801aaced8d64842ed6ad780d837_left_right.log'}",True,True,4,394,False,False
167,refs/heads/master,88f99ace72b71dc29bf38e118a705880bc341fbb,7f70a4965c1d8c4811e05e194c23c84889b58e5e,03fee1911a53d2c85ef12bcc83018d7688b99c7e,,False,"{'base_left': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/7f70a4965c1d8c4811e05e194c23c84889b58e5e_03fee1911a53d2c85ef12bcc83018d7688b99c7e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/7f70a4965c1d8c4811e05e194c23c84889b58e5e_03fee1911a53d2c85ef12bcc83018d7688b99c7e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/yahoo/tensorflowonspark/7f70a4965c1d8c4811e05e194c23c84889b58e5e_03fee1911a53d2c85ef12bcc83018d7688b99c7e_left_right.log'}",False,True,3,5,False,False
