idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
55,refs/heads/master,f3047b18472ccb51ca55bce2fd9589ca8a3b84c4,220c5094d4de2a693da71f0619045c64c72bef5d,3903d6b6c8bc26b0f1ddd68308ee4d066496f006,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/220c5094d4de2a693da71f0619045c64c72bef5d_3903d6b6c8bc26b0f1ddd68308ee4d066496f006_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/220c5094d4de2a693da71f0619045c64c72bef5d_3903d6b6c8bc26b0f1ddd68308ee4d066496f006_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/220c5094d4de2a693da71f0619045c64c72bef5d_3903d6b6c8bc26b0f1ddd68308ee4d066496f006_left_right.log'}",False,True,4,0,False,False
57,refs/heads/master,0d06aa5e698fce7df10f8e11361c210f6ea539fb,dcc0996b5474aa36b4afecfce691e5a8761e58b9,e1d561fa2385c2273eee41823d72110ad54635b4,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/dcc0996b5474aa36b4afecfce691e5a8761e58b9_e1d561fa2385c2273eee41823d72110ad54635b4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/dcc0996b5474aa36b4afecfce691e5a8761e58b9_e1d561fa2385c2273eee41823d72110ad54635b4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/dcc0996b5474aa36b4afecfce691e5a8761e58b9_e1d561fa2385c2273eee41823d72110ad54635b4_left_right.log'}",False,True,20,2063,False,False
67,refs/heads/master,0adcc09387027f204867f53dc66f9bbd401e05ed,6d81807955ecf3cc28ba6ab9fe1fd3269d58b4e4,f83f2cf631bbb42d730b7cbc3cdee99701c9b56e,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/6d81807955ecf3cc28ba6ab9fe1fd3269d58b4e4_f83f2cf631bbb42d730b7cbc3cdee99701c9b56e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/6d81807955ecf3cc28ba6ab9fe1fd3269d58b4e4_f83f2cf631bbb42d730b7cbc3cdee99701c9b56e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/6d81807955ecf3cc28ba6ab9fe1fd3269d58b4e4_f83f2cf631bbb42d730b7cbc3cdee99701c9b56e_left_right.log'}",True,True,40,2386,False,False
70,refs/heads/master,129b4f9f8ba4429ecf1dff050744567817d93391,cd231b21c88d67d37f83560d11c27d2d8799ef1d,7e2e4022b14d2c6da340d542f67b422c467202f7,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/cd231b21c88d67d37f83560d11c27d2d8799ef1d_7e2e4022b14d2c6da340d542f67b422c467202f7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/cd231b21c88d67d37f83560d11c27d2d8799ef1d_7e2e4022b14d2c6da340d542f67b422c467202f7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/cd231b21c88d67d37f83560d11c27d2d8799ef1d_7e2e4022b14d2c6da340d542f67b422c467202f7_left_right.log'}",False,True,6,8,False,False
74,refs/heads/master,2d7c68e91142fdf746a52db505640ab1109a4d76,68a5340ee2b5ba6877ab11f58b42a66e65c33364,69734c887850b04d0daf30fb862187695dbaa27d,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/68a5340ee2b5ba6877ab11f58b42a66e65c33364_69734c887850b04d0daf30fb862187695dbaa27d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/68a5340ee2b5ba6877ab11f58b42a66e65c33364_69734c887850b04d0daf30fb862187695dbaa27d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/68a5340ee2b5ba6877ab11f58b42a66e65c33364_69734c887850b04d0daf30fb862187695dbaa27d_left_right.log'}",False,True,8,257,False,False
75,refs/heads/master,69ec12451bd218a84cffeb7cfa6d104845e406d5,42dc08bc56684f1306955429b0dc3d93abae08b8,1e2cd35739aec4e407401a11113884ad8ca2d0d1,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/42dc08bc56684f1306955429b0dc3d93abae08b8_1e2cd35739aec4e407401a11113884ad8ca2d0d1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/42dc08bc56684f1306955429b0dc3d93abae08b8_1e2cd35739aec4e407401a11113884ad8ca2d0d1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/42dc08bc56684f1306955429b0dc3d93abae08b8_1e2cd35739aec4e407401a11113884ad8ca2d0d1_left_right.log'}",False,True,5,211,False,False
76,refs/heads/master,1e2cd35739aec4e407401a11113884ad8ca2d0d1,383f8631a045a1f83424b2eaf1768194c8190b1a,950537ee0e604df374ed968dd7e2eaa141add8fc,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/383f8631a045a1f83424b2eaf1768194c8190b1a_950537ee0e604df374ed968dd7e2eaa141add8fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/383f8631a045a1f83424b2eaf1768194c8190b1a_950537ee0e604df374ed968dd7e2eaa141add8fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/383f8631a045a1f83424b2eaf1768194c8190b1a_950537ee0e604df374ed968dd7e2eaa141add8fc_left_right.log'}",False,True,3,92,False,False
78,refs/heads/master,d245d9802d43bf99904d2a61e48f0ddd1c87a990,caef1d9c2808f888ade600dfd01005f8b1becad8,c59b7d80e72d8a3b2ce1fcb03315fd690741b9be,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/caef1d9c2808f888ade600dfd01005f8b1becad8_c59b7d80e72d8a3b2ce1fcb03315fd690741b9be_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/caef1d9c2808f888ade600dfd01005f8b1becad8_c59b7d80e72d8a3b2ce1fcb03315fd690741b9be_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/caef1d9c2808f888ade600dfd01005f8b1becad8_c59b7d80e72d8a3b2ce1fcb03315fd690741b9be_left_right.log'}",True,True,26,12223,False,False
80,refs/heads/master,df44fcb5aa2b2b20ef54aa02c2f76c5bb3218a1f,ee523825fd5413adebf202ef0fac19febe0e1ea9,304b9dd9071858a84e0b9bf96b703aa2979a0eb9,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/ee523825fd5413adebf202ef0fac19febe0e1ea9_304b9dd9071858a84e0b9bf96b703aa2979a0eb9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/ee523825fd5413adebf202ef0fac19febe0e1ea9_304b9dd9071858a84e0b9bf96b703aa2979a0eb9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/ee523825fd5413adebf202ef0fac19febe0e1ea9_304b9dd9071858a84e0b9bf96b703aa2979a0eb9_left_right.log'}",False,True,3,0,False,False
83,refs/heads/master,713c285d61596c9a62d3e55dcdd2a7331da541a0,ce0271b6556af57bdcb96bdd1211fc92b003dd06,75e3f29ad7af0122caa82c32a746d691e0c36154,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/ce0271b6556af57bdcb96bdd1211fc92b003dd06_75e3f29ad7af0122caa82c32a746d691e0c36154_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/ce0271b6556af57bdcb96bdd1211fc92b003dd06_75e3f29ad7af0122caa82c32a746d691e0c36154_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/ce0271b6556af57bdcb96bdd1211fc92b003dd06_75e3f29ad7af0122caa82c32a746d691e0c36154_left_right.log'}",False,True,20,1061,False,False
87,refs/heads/master,5d31731ff09341e0291630a9522489510220ed0e,ad4e11050518a2489e84b994da57944ca68c52b8,8df1ec406231a175c11ad8f54a1d5c1a31608ac7,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/ad4e11050518a2489e84b994da57944ca68c52b8_8df1ec406231a175c11ad8f54a1d5c1a31608ac7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/ad4e11050518a2489e84b994da57944ca68c52b8_8df1ec406231a175c11ad8f54a1d5c1a31608ac7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/ad4e11050518a2489e84b994da57944ca68c52b8_8df1ec406231a175c11ad8f54a1d5c1a31608ac7_left_right.log'}",False,True,19,1011,False,False
88,refs/heads/master,0a9feb642c778ce5f0aa1880ee8807062c4011ce,b2372bde4ad23877bb54b09b652686b2e0ac8d66,7b218cc9074ca1f341603db91cc4a2157489330c,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/b2372bde4ad23877bb54b09b652686b2e0ac8d66_7b218cc9074ca1f341603db91cc4a2157489330c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/b2372bde4ad23877bb54b09b652686b2e0ac8d66_7b218cc9074ca1f341603db91cc4a2157489330c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/b2372bde4ad23877bb54b09b652686b2e0ac8d66_7b218cc9074ca1f341603db91cc4a2157489330c_left_right.log'}",False,True,13,728,False,False
89,refs/heads/master,b2372bde4ad23877bb54b09b652686b2e0ac8d66,92aa99a4fcd7a94f6c6336524eb07de96dde15f0,cffdd6c09ad311de449bc8a669620169f09597bf,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/92aa99a4fcd7a94f6c6336524eb07de96dde15f0_cffdd6c09ad311de449bc8a669620169f09597bf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/92aa99a4fcd7a94f6c6336524eb07de96dde15f0_cffdd6c09ad311de449bc8a669620169f09597bf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/92aa99a4fcd7a94f6c6336524eb07de96dde15f0_cffdd6c09ad311de449bc8a669620169f09597bf_left_right.log'}",False,True,3,42,False,False
90,refs/heads/master,92aa99a4fcd7a94f6c6336524eb07de96dde15f0,9a02423552d2b1f4825fc6ab37b82122adfdb492,ff8ee17189adfc78f0dd3c0a1daeecb963353bd2,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/9a02423552d2b1f4825fc6ab37b82122adfdb492_ff8ee17189adfc78f0dd3c0a1daeecb963353bd2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/9a02423552d2b1f4825fc6ab37b82122adfdb492_ff8ee17189adfc78f0dd3c0a1daeecb963353bd2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/9a02423552d2b1f4825fc6ab37b82122adfdb492_ff8ee17189adfc78f0dd3c0a1daeecb963353bd2_left_right.log'}",False,True,10,42,False,False
92,refs/heads/master,80beaed2ebc6b79bf37d8baaf1a8c4966e4ebb4e,e05adabf4a81513307597ada14aeae5503dd8895,ad9a289b39696af0795eb37417e906fc0637b37e,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/e05adabf4a81513307597ada14aeae5503dd8895_ad9a289b39696af0795eb37417e906fc0637b37e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/e05adabf4a81513307597ada14aeae5503dd8895_ad9a289b39696af0795eb37417e906fc0637b37e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/e05adabf4a81513307597ada14aeae5503dd8895_ad9a289b39696af0795eb37417e906fc0637b37e_left_right.log'}",False,True,13,2,False,False
93,refs/heads/master,e05adabf4a81513307597ada14aeae5503dd8895,5b4b0ecae4ec728004bf259002a1e2391eae71d6,27e04f8ba5d1126bdc12249bac121dbc6280f607,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/5b4b0ecae4ec728004bf259002a1e2391eae71d6_27e04f8ba5d1126bdc12249bac121dbc6280f607_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/5b4b0ecae4ec728004bf259002a1e2391eae71d6_27e04f8ba5d1126bdc12249bac121dbc6280f607_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/5b4b0ecae4ec728004bf259002a1e2391eae71d6_27e04f8ba5d1126bdc12249bac121dbc6280f607_left_right.log'}",False,True,93,2,False,False
94,refs/heads/master,5b4b0ecae4ec728004bf259002a1e2391eae71d6,e2526bd2d3c0d33156d92bc17b67467703f4d62b,d09eeef1048fe8f03587d3ab7ba2abde3421c3a6,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/e2526bd2d3c0d33156d92bc17b67467703f4d62b_d09eeef1048fe8f03587d3ab7ba2abde3421c3a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/e2526bd2d3c0d33156d92bc17b67467703f4d62b_d09eeef1048fe8f03587d3ab7ba2abde3421c3a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/e2526bd2d3c0d33156d92bc17b67467703f4d62b_d09eeef1048fe8f03587d3ab7ba2abde3421c3a6_left_right.log'}",False,True,28,2,False,False
95,refs/heads/master,e2526bd2d3c0d33156d92bc17b67467703f4d62b,7f6f86f104cd41d28e6cfba1b5c654e3e97a8680,71ebf57a3fbf1dc164fc35e7f137e3e90cb25114,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/7f6f86f104cd41d28e6cfba1b5c654e3e97a8680_71ebf57a3fbf1dc164fc35e7f137e3e90cb25114_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/7f6f86f104cd41d28e6cfba1b5c654e3e97a8680_71ebf57a3fbf1dc164fc35e7f137e3e90cb25114_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/7f6f86f104cd41d28e6cfba1b5c654e3e97a8680_71ebf57a3fbf1dc164fc35e7f137e3e90cb25114_left_right.log'}",False,True,11,2,False,False
96,refs/heads/master,7f6f86f104cd41d28e6cfba1b5c654e3e97a8680,5feec500aed1330b60c929c51d29e5209a486837,6e0955e41181981190fffbb6af83dacc10084795,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/5feec500aed1330b60c929c51d29e5209a486837_6e0955e41181981190fffbb6af83dacc10084795_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/5feec500aed1330b60c929c51d29e5209a486837_6e0955e41181981190fffbb6af83dacc10084795_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/5feec500aed1330b60c929c51d29e5209a486837_6e0955e41181981190fffbb6af83dacc10084795_left_right.log'}",True,True,24,9,False,False
100,refs/remotes/origin/develop,99a494f088d3f10d6d931b2eb4bb52a76613b550,b1c9475f68837f6eabe6b37dd625e36ab9970392,1e0a456c27d71cba9ac6426bffdd4b761c116695,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/b1c9475f68837f6eabe6b37dd625e36ab9970392_1e0a456c27d71cba9ac6426bffdd4b761c116695_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/b1c9475f68837f6eabe6b37dd625e36ab9970392_1e0a456c27d71cba9ac6426bffdd4b761c116695_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/b1c9475f68837f6eabe6b37dd625e36ab9970392_1e0a456c27d71cba9ac6426bffdd4b761c116695_left_right.log'}",False,True,12,24,False,False
103,refs/remotes/origin/pull/62,33e06a2e6820e6c8507d4acd55695be303c24421,49e5bcb137802a35aa599dd41664d6d98efd8ac6,f4ec2dcd90a0c8600861860b2eed37c47981ab2d,,False,"{'base_left': 'cache/diff_analyzer/logs/entando/entando-archetypes/49e5bcb137802a35aa599dd41664d6d98efd8ac6_f4ec2dcd90a0c8600861860b2eed37c47981ab2d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/49e5bcb137802a35aa599dd41664d6d98efd8ac6_f4ec2dcd90a0c8600861860b2eed37c47981ab2d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/entando/entando-archetypes/49e5bcb137802a35aa599dd41664d6d98efd8ac6_f4ec2dcd90a0c8600861860b2eed37c47981ab2d_left_right.log'}",False,True,19,132,False,False
