idx,branch_name,merge,left,right,base,parent test,merge test,repo_name,gitmerge-ort,gitmerge-ort-ignorespace,gitmerge-recursive-patience,gitmerge-recursive-minimal,gitmerge-recursive-histogram,gitmerge-recursive-myers,gitmerge-resolve,git-hires-merge,spork,intellimerge,Equivalent gitmerge-ort gitmerge-ort-ignorespace,Equivalent gitmerge-ort gitmerge-recursive-patience,Equivalent gitmerge-ort gitmerge-recursive-minimal,Equivalent gitmerge-ort gitmerge-recursive-histogram,Equivalent gitmerge-ort gitmerge-recursive-myers,Equivalent gitmerge-ort gitmerge-resolve,Equivalent gitmerge-ort git-hires-merge,Equivalent gitmerge-ort spork,Equivalent gitmerge-ort intellimerge,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-patience,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-minimal,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-histogram,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-myers,Equivalent gitmerge-ort-ignorespace gitmerge-resolve,Equivalent gitmerge-ort-ignorespace git-hires-merge,Equivalent gitmerge-ort-ignorespace spork,Equivalent gitmerge-ort-ignorespace intellimerge,Equivalent gitmerge-recursive-patience gitmerge-recursive-minimal,Equivalent gitmerge-recursive-patience gitmerge-recursive-histogram,Equivalent gitmerge-recursive-patience gitmerge-recursive-myers,Equivalent gitmerge-recursive-patience gitmerge-resolve,Equivalent gitmerge-recursive-patience git-hires-merge,Equivalent gitmerge-recursive-patience spork,Equivalent gitmerge-recursive-patience intellimerge,Equivalent gitmerge-recursive-minimal gitmerge-recursive-histogram,Equivalent gitmerge-recursive-minimal gitmerge-recursive-myers,Equivalent gitmerge-recursive-minimal gitmerge-resolve,Equivalent gitmerge-recursive-minimal git-hires-merge,Equivalent gitmerge-recursive-minimal spork,Equivalent gitmerge-recursive-minimal intellimerge,Equivalent gitmerge-recursive-histogram gitmerge-recursive-myers,Equivalent gitmerge-recursive-histogram gitmerge-resolve,Equivalent gitmerge-recursive-histogram git-hires-merge,Equivalent gitmerge-recursive-histogram spork,Equivalent gitmerge-recursive-histogram intellimerge,Equivalent gitmerge-recursive-myers gitmerge-resolve,Equivalent gitmerge-recursive-myers git-hires-merge,Equivalent gitmerge-recursive-myers spork,Equivalent gitmerge-recursive-myers intellimerge,Equivalent gitmerge-resolve git-hires-merge,Equivalent gitmerge-resolve spork,Equivalent gitmerge-resolve intellimerge,Equivalent git-hires-merge spork,Equivalent git-hires-merge intellimerge,Equivalent spork intellimerge,gitmerge-ort run_time,gitmerge-ort-ignorespace run_time,gitmerge-recursive-patience run_time,gitmerge-recursive-minimal run_time,gitmerge-recursive-histogram run_time,gitmerge-recursive-myers run_time,gitmerge-resolve run_time,git-hires-merge run_time,spork run_time,intellimerge run_time
1066,refs/heads/master,345afd6ec12dea70d76c5bd5bb47b7ce742b3e1c,be0a79db1d2a22eae390e8b9de685de251970f65,753ab4ad68ea6256efccca4075ba57321bf30910,6b4e4f1851cd4a2e8a54218fd27d9d11cd626876,Tests_passed,Tests_passed,helun/Ektorp,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1669666767120361,0.1686866283416748,0.1167795658111572,0.1681294441223144,0.1789534091949463,0.1659982204437255,0.7765171527862549,0.0562713146209716,8.152101993560791,1.1765317916870115
1068,refs/heads/master,583af447ac4a5dbbbce4ce3c39b01f284a8736cd,cdb0b38c8e6053d0f9e3e8abc825e1184b894434,72be795fb84dc7aa76d1df66380b35755545a521,6f8e4529bff3d29a0c1fab19ed6bbd891c89d881,Tests_passed,Tests_passed,helun/Ektorp,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116750955581665,0.1155214309692382,0.1164531707763671,0.1161372661590576,0.1184380054473877,0.1156401634216308,0.0659360885620117,0.0714235305786132,0.1217529773712158,1.2788822650909424
1069,refs/heads/master,3406358989f1d5468181141fcbb7ed95d5b7195e,e20462194792d6d4715fc3bfae1d2fa28cdc1b23,c35c8b087f53ce064a50384f1a89a8b9aa044abd,aa1b5c17bfed166fc7049174e8f6e4740608ae87,Tests_passed,Tests_passed,helun/Ektorp,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0723211765289306,0.0692036151885986,0.1704752445220947,0.1162302494049072,0.1667714118957519,0.2185306549072265,0.618018627166748,0.0566949844360351,0.126021146774292,0.8760101795196533
1073,refs/heads/master,7afb7f707acec7dedb8da5a37d80ce8b28a2ad5d,9945edc9998ecffa0b9796887a6b0309dcc3c0a9,36cba17aa2e95effcea8f835318559301e0471d6,e566811c7442b945886a1f7ec870dde6b365463f,Tests_passed,Tests_passed,irobertson/jpa-annotation-processor,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1339118480682373,0.1176497936248779,0.1189405918121337,0.1073665618896484,0.0818631649017334,0.0725429058074951,1.4989738464355469,0.029381513595581,10.340065002441406,1.5203332901000977
1077,refs/heads/master,98cf46c3218bc7801927fe8f5db973be5fc5b15b,0091fb5c736cd3a2ae555226110c81e2682b22ef,b1f688c2058dccaf9bee4c966eacb69aac972533,d80c0c087b7d4ed2582f4e8beccc57856073e7fb,Tests_passed,Tests_passed,irstv/H2GIS,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2654931545257568,0.0609822273254394,0.0695891380310058,0.067746877670288,0.0725588798522949,0.0713751316070556,1.4288058280944824,0.3198812007904053,0.2449626922607422,2.365708827972412
1078,refs/heads/master,e59b3182ce2876d7143898dad4509b01c9df7a8a,0eae2f691ab1aff6807290fb0a2df1bdf8f54c1d,1502dd1174263436463a964f0d0b832eb41e3433,d8ece7079fed8f449cfacdaafd9cd06ee471b583,Tests_passed,Tests_passed,irstv/H2GIS,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5195984840393066,0.3244593143463135,0.8198025226593018,0.4724233150482178,0.7752704620361328,0.7176783084869385,0.8784217834472656,0.2012972831726074,6.029876470565796,2.523003578186035
1087,refs/heads/master,3e946bc0b02aa3b7ff21d8aef35e4040285270c8,71cb26f8dcbc74507353ae30cbbd79894fb2056d,9c69549ae8f2c4fc66d60d3015cc5413663858b5,191cb03a6e46ea74d6aef69f64991e9010208974,Tests_passed,Tests_passed,irstv/H2GIS,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1979997158050537,0.1980948448181152,0.2634339332580566,0.2526359558105469,0.2424709796905517,0.2628176212310791,3.7505383491516113,0.2150201797485351,8.927318096160889,4.483514785766602
1090,refs/heads/master,e1be476e62b20bded58838041c8fb175e68baca2,9749daf391d7da5edb8ea9ae608a72f6b07b6e0d,18965d466efb16b5999e76dd738aea5d6ee92223,e66e4b792c22de922174c669b8930fb9ba54e8b7,Tests_passed,Tests_passed,irstv/H2GIS,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1286075115203857,0.1198124885559082,0.1521964073181152,0.2763614654541015,0.2265055179595947,0.1377427577972412,0.0782945156097412,0.2918298244476318,0.0845375061035156,1.8904974460601809
1092,refs/heads/master,9b5abf39bf167a47d3462765b0ff7bb008b180a1,cd9ef2a4f98ca8c7fc31c4f3983fdbfe89ad6252,6d42c16da12aa5c3006b47582934132fe3bbcd6b,f3e298a32ee991e26ef11455a3544b47522f7d2c,Tests_passed,Tests_passed,irstv/H2GIS,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7684094905853271,0.2171294689178466,0.7214770317077637,5.889892101287842,0.2266440391540527,0.1661808490753173,0.165950059890747,0.0433020591735839,0.2851150035858154,2.4509944915771484
1095,refs/heads/master,934b750449f4e21b819f69e7bdeca87e5e07a7e3,f513df30f710c3c1ba88065f45fbe1a1c7e84c58,9534789f7a8d531a98919c9036444e679e17b12e,652ec93841e3433c2a3873cfa1d66da073ff7140,Tests_passed,Tests_passed,irstv/H2GIS,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Tests_passed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2672767639160156,0.2056872844696045,0.2590534687042236,0.2237231731414795,0.1981534957885742,0.1725311279296875,0.9744484424591064,0.0473742485046386,14.102842569351196,1.6045632362365725
1100,refs/heads/master,ec00ffdf6c411f55cd424122068368a7c9e2a6cf,1d127e0b1596d7a6fd24eb7f982b4bcf0f2c837a,6f143cf8ec075414316724bd709c16b1f5e1805f,bf8f2be61ecfae432350ef9fcd8e087278e71417,Tests_passed,Tests_passed,jamesdbloom/mockserver,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1660881042480468,0.3162076473236084,0.2678894996643066,0.2716739177703857,0.2190957069396972,0.2396280765533447,0.2710638046264648,0.1092784404754638,0.127291202545166,17.220667839050293
1103,refs/heads/master,3fdd12a229bc6807b59d4b1e62c4053112d362b6,397f84169c8c22c1adb2b7a2fb145d130ab78133,6765a1d2a29d76722b4728b431ba34872c87f05e,33ce88631b4e3d09b499caccfe1f7897f9fc8f18,Tests_passed,Tests_passed,jamesdbloom/mockserver,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1109440326690673,0.118943452835083,0.3041028976440429,0.1236097812652587,0.3175446987152099,0.1219959259033203,1.4513094425201416,0.1419863700866699,0.0989367961883544,1.789818286895752
1118,refs/heads/master,8f86e2255af0b8b4f0268d377d2cc02d149b2b49,0dbf2519aeb650b38f625f171a0eca6e52d12a62,5d71f904487a0ea97065f78f8a56761edb966471,e656e2813939faae0e7b84b31e42a717b5cf7ac5,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192997932434082,0.1305606365203857,0.0942206382751464,0.1992635726928711,0.1760931015014648,0.1361427307128906,0.1256651878356933,0.058572769165039,0.1245601177215576,1.6381118297576904
1119,refs/heads/master,eba9d056461fce7f9b28bdddc925766795b67ee6,12441115c536d8b54a3354e2e5f1776b748c04df,c6f9bd3a95615f35b10c624551d15b8ba41b776b,c98cf68506ff041ade09f2467ebdbed32039ef86,Tests_passed,Tests_failed,javafunk/funk,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1376929283142089,0.1024410724639892,0.0939416885375976,0.1402721405029297,0.1384027004241943,0.1309366226196289,3.256397485733032,0.0657641887664794,25.790233373641968,1.2615337371826172
1120,refs/heads/master,12441115c536d8b54a3354e2e5f1776b748c04df,2e0703cc4a57c4f6620d4113f55bd5586e2f2237,d34d896513e46115e82bae53bcc04654be440e04,c98cf68506ff041ade09f2467ebdbed32039ef86,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1799256801605224,0.3272926807403564,0.3882513046264648,0.1816713809967041,0.2200226783752441,0.1748530864715576,0.7389342784881592,0.0466861724853515,8.158740520477295,1.8322694301605225
1121,refs/heads/master,41f6d173040811a4036d07da258868f7bda92603,3d7375bee827c7407df45d5037d50e66d1eed2f0,b26bf4daee748cdc8bd352dde4a2e0d6832be324,6729553d9587d6c204f5fc74fbc0e20fdd2321ca,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2283029556274414,1.685152292251587,0.1923909187316894,0.228956937789917,0.1814737319946289,0.2222063541412353,0.1340184211730957,0.0706892013549804,0.1800639629364013,2.0009453296661377
1122,refs/heads/master,6785d605505f790aad931322d012351dc608b9d9,4a9804fa41f20382f1a360dc4e75769757036364,6e1ed6a745ff98ecae355650da502517bcaabe43,c0b7d9f531cdb875481d67f5f75f1606c8c47470,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2804145812988281,0.2558917999267578,0.1203243732452392,0.2372007369995117,0.1232097148895263,0.3427979946136474,0.7278683185577393,0.0762495994567871,13.443204164505005,1.8496935367584229
1123,refs/heads/master,c3995d963cd460e2d45566c049a578bc6a28f6cd,55109ca608ab19dd3557006710312226f4be4b5b,f75584dce256a60742c9f883cd6bde156c3cec15,5a2d76f4d3c5066df6f51c8adcbcb7b13699852d,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1720805168151855,0.1262819766998291,0.1257743835449218,0.1218953132629394,0.1726841926574707,0.1750655174255371,0.1182854175567627,0.0610442161560058,0.1264681816101074,1.3324487209320068
1125,refs/heads/master,d76baca08b2577b5dfd3741699552a87b846bf9e,63007d9ede52b9f3d823fd4e3eff9335a616f111,ccf456689481184f80615cc2cfdc15939dbf6cf0,6785d605505f790aad931322d012351dc608b9d9,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2859616279602051,0.1720554828643798,0.1779429912567138,0.2344121932983398,0.1722304821014404,0.2417302131652832,0.175804853439331,0.0903627872467041,0.177351713180542,1.730949878692627
1126,refs/heads/master,93122cfc0b782d1290935126aafa1fee0a877c2c,82e7800054f418dbeab77c62aab0cb6017c11032,995281682808d9db4ce33b4259b4f6ddf7ac237c,5a2d76f4d3c5066df6f51c8adcbcb7b13699852d,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1847128868103027,0.1688840389251709,0.2674057483673095,0.4791603088378906,0.2764079570770263,0.4236414432525635,3.093003034591675,0.0673539638519287,10.822048664093018,1.9398398399353027
1127,refs/heads/master,63007d9ede52b9f3d823fd4e3eff9335a616f111,8b9572f239bb2c8d67f1151c892be335075fcea6,c98cf68506ff041ade09f2467ebdbed32039ef86,6785d605505f790aad931322d012351dc608b9d9,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1412887573242187,0.2031850814819336,0.2259912490844726,0.2368855476379394,0.1770827770233154,0.0854401588439941,0.0699124336242675,0.0255568027496337,0.2412562370300293,2.957325220108032
1128,refs/heads/master,b6468fa74e2538debdbb59af9a52c2f548c24161,8f86e2255af0b8b4f0268d377d2cc02d149b2b49,f689d0a3dedb9a93d78df04930ebd0cd7ee5e2cb,e656e2813939faae0e7b84b31e42a717b5cf7ac5,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2197051048278808,0.133817434310913,0.2200841903686523,0.1496047973632812,0.1218433380126953,0.1818530559539795,0.0936222076416015,0.0755312442779541,0.1268568038940429,1.4837753772735596
1129,refs/heads/master,0dbf2519aeb650b38f625f171a0eca6e52d12a62,a1c48b997389f34248733684db27b5ac1f6f06d9,cbd14271e1dc8685ea4eb6960cf161017ce12272,e656e2813939faae0e7b84b31e42a717b5cf7ac5,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123086929321289,0.1408495903015136,0.1166882514953613,0.1418673992156982,0.1318857669830322,0.1326878070831298,1.5513160228729248,0.0627937316894531,13.227137088775637,2.179398775100708
1131,refs/heads/master,c0b7d9f531cdb875481d67f5f75f1606c8c47470,b6468fa74e2538debdbb59af9a52c2f548c24161,6be48ca816f3133218fda846d68f40b7135433eb,e656e2813939faae0e7b84b31e42a717b5cf7ac5,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1745316982269287,0.1918966770172119,0.2207872867584228,0.2771148681640625,0.2718195915222168,0.2721257209777832,1.390359878540039,0.0632305145263671,21.0188627243042,2.2133328914642334
1132,refs/heads/master,6729553d9587d6c204f5fc74fbc0e20fdd2321ca,bea098211cae50ddfe234e2f581ede9c8e379ab2,0cac7cc0c8f6eead71ecdab13ab297dc082d7521,63ad75d9abd46b794b458574fe65155311aacf1f,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117203950881958,2.589345693588257,0.1212184429168701,0.1693727970123291,0.1196546554565429,0.1173727512359619,0.0684037208557128,0.0266075134277343,0.180037260055542,1.5585968494415283
1133,refs/heads/master,82e7800054f418dbeab77c62aab0cb6017c11032,c3995d963cd460e2d45566c049a578bc6a28f6cd,0696654dee743b7bfb53402c836604be70d48b0b,5a2d76f4d3c5066df6f51c8adcbcb7b13699852d,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1675481796264648,0.3356044292449951,0.4469733238220215,0.1671173572540283,0.2682015895843506,0.1669175624847412,0.1483964920043945,0.0673046112060546,3.0439553260803223,3.1113393306732178
1134,refs/heads/master,04bf59bcd3324fd675f9c9b7f9460f27eb2ced27,ca6a1b4280d82ee5ccacaa9a0b7f791b9831e08c,9b1f23d3e317fe953b607c59baf70f9584001fc6,c197bc920f0c534c69a85e9de9979c88b6e28c8c,Tests_passed,Tests_passed,javafunk/funk,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2203695774078369,0.189979076385498,0.2354598045349121,0.2272312641143798,0.2669675350189209,0.1254913806915283,0.7701640129089355,0.0747945308685302,4.55391263961792,1.941354751586914
1138,refs/heads/master,73b48da5bba6d9c2748948bad7b35debb6fbffbf,6b0636bbd03d5090c5bdcfa7f82020bb158a8bce,c78a9cc96c723026d0525f230ab6cb329d4cc0a8,51968f4c896e4870827bdbcfcb876872e773e61f,Tests_passed,Tests_passed,javasoze/kamikaze,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1154258251190185,0.1164107322692871,0.1155910491943359,0.1170008182525634,0.1164369583129882,0.1168899536132812,0.2173948287963867,0.0577633380889892,0.1286196708679199,1.0779588222503662
1139,refs/heads/master,d4367d20c8d56cf299c82c1655d0045c59f5a1b7,78d80fdef317bd266f4b3afeffeb7bc096b92091,be61364ba87f6983b8ed5bc8038576b7d29dc588,6718f1c8b90fb9b0c5ebef7969c032f5e10f298f,Tests_passed,Tests_passed,javasoze/kamikaze,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0649764537811279,0.11627197265625,0.1168103218078613,0.1157846450805664,0.1172075271606445,0.1155562400817871,0.1658990383148193,0.0290915966033935,0.0744435787200927,1.127462387084961
1140,refs/heads/master,a8e54508bda4052d7173c00af1dae157f9c81bb3,a179235ef837a48a8e7be5666320baaa0814c95e,0a0f7ad8395f03649d045f6f2d77e55e54b544a3,ea01076d84bf77863b25de5abaaafa9939555edb,Tests_passed,Tests_failed,javasoze/kamikaze,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0626647472381591,0.0664894580841064,0.0740461349487304,0.0638787746429443,0.064565896987915,0.0762698650360107,1.1979601383209229,0.0500187873840332,0.0586605072021484,0.9618990421295166
1141,refs/heads/master,10cecc627a47663d999cf4e22ef760721279a8a5,cc661b242008927a911c9adf153c9b508f584fe0,8c3fe94c14ca2c033690eaa9bed526a20976e0c2,51968f4c896e4870827bdbcfcb876872e773e61f,Tests_passed,Tests_passed,javasoze/kamikaze,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664269924163818,0.1171958446502685,0.1165704727172851,0.11513352394104,0.1162726879119873,0.1168138980865478,0.0657331943511962,0.0495202541351318,0.2305324077606201,1.651031255722046
1142,refs/heads/master,9fe162748dc62a9720326d86c399dd2aea013063,f538b5d3eb6a4422dca937471577121cf6741ce5,87af2e69b238339bc646d5396fc088da961531c4,b83d50e1096c4aaaac94ef25878fc97d3fd5acd1,Tests_passed,Tests_passed,javasoze/kamikaze,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652728080749511,0.1158986091613769,0.1161780357360839,0.065540075302124,0.0654935836791992,0.0661909580230712,0.0660982131958007,0.0407736301422119,0.2355496883392334,1.7334771156311035
1175,refs/heads/master,796c7d3216dd9c4de31faaa98296cf2a3e6325e9,a7a3b886c7fb24b5cd1caf05bb620d6fc3f30d75,af7a397f4e7203fb37a51f00ca7e465da5e003bf,ce2e5def4243bf03a88682ac417b64cc7d039f54,Tests_passed,Tests_passed,jbossas/httpserver,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0656862258911132,0.0654394626617431,0.0651187896728515,0.065359354019165,0.0647828578948974,0.0658366680145263,0.0651478767395019,0.0467164516448974,0.1426713466644287,1.849480390548706
1177,refs/heads/master,7a0457ceda1a79996916c5f9914bc30debf13eb0,125d1c8aeb575730898d4dd8b15ea16256e7ef0f,0e0fc53b06e6c48a7629258371084cc94c5e1f22,3c088581215c929abee09dce0a156506b613d08c,Tests_passed,Tests_passed,jbossas/jboss-dmr,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0657598972320556,0.0659246444702148,0.0655794143676757,0.1167154312133789,0.0662539005279541,0.1315305233001709,0.1665108203887939,0.0324552059173584,0.0828595161437988,2.495190143585205
1180,refs/heads/master,905b6988f7e8508d43288e1c98c065e9b570603d,2a31e46d096142fa30d5ddcf584cd0c971ada12a,310fbb9a0b60e4b4361b420068890a75db312658,ca3f4a54329cc3f15a7340ebfb9aa4ccb9eeaec9,Tests_passed,Tests_passed,jbossas/jboss-dmr,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280146598815918,0.1169431209564209,0.0681803226470947,0.0742490291595459,0.1316621303558349,0.1266567707061767,0.1234369277954101,0.0340750217437744,0.0878982543945312,2.348879337310791
1183,refs/heads/master,623f603873735b49bf4a414057032327e32e3504,905b6988f7e8508d43288e1c98c065e9b570603d,c0573918f4e3aa390a7f218f770e51bcde1d8f77,34f9078f7b936cfe9ec2b72e53fcf6f6a6a9b27d,Tests_passed,Tests_passed,jbossas/jboss-dmr,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066643476486206,0.0656237602233886,0.0657451152801513,0.0650739669799804,0.0646634101867675,0.0654058456420898,0.5660948753356934,0.0313873291015625,0.0924501419067382,2.516751527786255
