idx,branch_name,merge,left,right,base,parent test,merge test,repo_name,gitmerge-ort,gitmerge-ort-ignorespace,gitmerge-recursive-patience,gitmerge-recursive-minimal,gitmerge-recursive-histogram,gitmerge-recursive-myers,gitmerge-resolve,spork,intellimerge,Equivalent gitmerge-ort gitmerge-ort-ignorespace,Equivalent gitmerge-ort gitmerge-recursive-patience,Equivalent gitmerge-ort gitmerge-recursive-minimal,Equivalent gitmerge-ort gitmerge-recursive-histogram,Equivalent gitmerge-ort gitmerge-recursive-myers,Equivalent gitmerge-ort gitmerge-resolve,Equivalent gitmerge-ort spork,Equivalent gitmerge-ort intellimerge,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-patience,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-minimal,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-histogram,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-myers,Equivalent gitmerge-ort-ignorespace gitmerge-resolve,Equivalent gitmerge-ort-ignorespace spork,Equivalent gitmerge-ort-ignorespace intellimerge,Equivalent gitmerge-recursive-patience gitmerge-recursive-minimal,Equivalent gitmerge-recursive-patience gitmerge-recursive-histogram,Equivalent gitmerge-recursive-patience gitmerge-recursive-myers,Equivalent gitmerge-recursive-patience gitmerge-resolve,Equivalent gitmerge-recursive-patience spork,Equivalent gitmerge-recursive-patience intellimerge,Equivalent gitmerge-recursive-minimal gitmerge-recursive-histogram,Equivalent gitmerge-recursive-minimal gitmerge-recursive-myers,Equivalent gitmerge-recursive-minimal gitmerge-resolve,Equivalent gitmerge-recursive-minimal spork,Equivalent gitmerge-recursive-minimal intellimerge,Equivalent gitmerge-recursive-histogram gitmerge-recursive-myers,Equivalent gitmerge-recursive-histogram gitmerge-resolve,Equivalent gitmerge-recursive-histogram spork,Equivalent gitmerge-recursive-histogram intellimerge,Equivalent gitmerge-recursive-myers gitmerge-resolve,Equivalent gitmerge-recursive-myers spork,Equivalent gitmerge-recursive-myers intellimerge,Equivalent gitmerge-resolve spork,Equivalent gitmerge-resolve intellimerge,Equivalent spork intellimerge,gitmerge-ort run_time,gitmerge-ort-ignorespace run_time,gitmerge-recursive-patience run_time,gitmerge-recursive-minimal run_time,gitmerge-recursive-histogram run_time,gitmerge-recursive-myers run_time,gitmerge-resolve run_time,spork run_time,intellimerge run_time
812,refs/heads/master,6b3b43b37ef0847c9cb0e5b727b289bd65c64c54,702f557ca9c898517141b170b162930d13c6662b,4c71f1bd91bd6a892883eeb324d2e74df2fd1e6f,702f557ca9c898517141b170b162930d13c6662b,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06861329078674316,0.0647273063659668,0.06649637222290039,0.06634521484375,0.06499958038330078,0.06571340560913086,0.06502842903137207,0.08098220825195312,0.9772675037384033
813,refs/heads/master,07a251fded4b8b52203237640f1e5a2c6b8c9f22,a3556f81ef654944df0680a32e8a44b2c7a53c4c,5c36cb3e2a573b34cd916927b7f21eaf91b23755,a3556f81ef654944df0680a32e8a44b2c7a53c4c,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06619882583618164,0.06574130058288574,0.0730276107788086,0.06612706184387207,0.06586337089538574,0.06630253791809082,0.06502056121826172,0.0764780044555664,1.8231124877929688
814,refs/heads/master,7e2a9d79d61a35bc6f0872bd09ae902c0ed81ba5,bc2b3462574ed96638d6ce6973247aa86bd7e074,e7dfddd3079d63b3566f03a2b2c0699577b5a831,bc2b3462574ed96638d6ce6973247aa86bd7e074,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06588363647460938,0.06535983085632324,0.06657028198242188,0.0657498836517334,0.06623125076293945,0.06550192832946777,0.03747272491455078,0.04664969444274902,1.1290805339813232
815,refs/heads/master,7a67488f5a1435db22a4fbd3eb9a2f86a89c8659,c562aa1dc955c836dadc624cdd74324eadd2797f,d4d57c559d004dc3d359370c4172014b4439cd92,c562aa1dc955c836dadc624cdd74324eadd2797f,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06498503684997559,0.06514644622802734,0.0658266544342041,0.06613993644714355,0.06507682800292969,0.06601929664611816,0.06597232818603516,0.07502079010009766,17.64126992225647
816,refs/heads/master,715ad2ecff73829eade318cdd435a9e91d8c2162,cf261505ee2a2308e270ec9a64a80ce9e5a59f10,6949468fb680f667e0d67e5228d7fabbeeee97ba,d7adff7310c77454396861f092daa95b591fd6ce,Tests_passed,Tests_failed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12221574783325195,0.06646060943603516,0.11749124526977539,0.11593103408813477,0.1214752197265625,0.11876869201660156,0.41688966751098633,5.099320411682129,3.5379505157470703
817,refs/heads/master,a9d235a636a9cad6abba53ce07b3d61c8416f4e5,cf261505ee2a2308e270ec9a64a80ce9e5a59f10,6949468fb680f667e0d67e5228d7fabbeeee97ba,d7adff7310c77454396861f092daa95b591fd6ce,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0493311882019043,0.06509208679199219,0.06852412223815918,0.06605029106140137,0.11679339408874512,0.11680269241333008,0.5672562122344971,29.239028692245483,4.039059638977051
818,refs/heads/master,205e3e1ad053642bf61a06375d048c8c999cd5ac,d633578a10cc766695e6876d04ed9382acaf2b46,ad1f98379971817862e1f487000674d91b77a85e,d633578a10cc766695e6876d04ed9382acaf2b46,Tests_passed,Tests_failed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053319692611694336,0.06626629829406738,0.06552577018737793,0.06541848182678223,0.06594014167785645,0.06639552116394043,0.06561684608459473,0.0819404125213623,4.309216022491455
819,refs/heads/master,0e5ed96ed744d7f0c1eb966e1ba3c4f232a66fa1,d7adff7310c77454396861f092daa95b591fd6ce,5affe7bdc509864293babaf2fed54c15e815f1f5,d7adff7310c77454396861f092daa95b591fd6ce,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06533551216125488,0.06537485122680664,0.06551265716552734,0.06603312492370605,0.05547785758972168,0.11758875846862793,0.06546616554260254,0.17919063568115234,1.0554935932159424
820,refs/heads/master,bbe950a5c039406a3fc0d419c4d1c5568a8eb656,e36ccb7af5c60d0475f86d6630a9e01f2d3fcb05,b67bd2118ece2f2b2999c053af49917095fdbda7,c12224f88d14d9eca3fbb2e707de6dcaf6cbfc35,Tests_passed,Tests_passed,jayway/awaitility,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11606693267822266,0.06514167785644531,0.11705946922302246,0.11631131172180176,0.1161651611328125,0.11647248268127441,0.11549162864685059,0.07340621948242188,1.1302235126495361
821,refs/heads/main,9db0e2bc41eedcee28bb9d032bef8a40e1fb2204,00623dbdf1552332dfb8cae25934bf563d1617e7,ef431f48305fb55543b45276ff3012ad2ac62a66,00623dbdf1552332dfb8cae25934bf563d1617e7,Tests_passed,Tests_passed,jberet/jsr352,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14013004302978516,0.07201910018920898,0.1167902946472168,0.1705789566040039,0.16858458518981934,0.12913227081298828,0.12006521224975586,0.12930774688720703,1.8387024402618408
822,refs/heads/main,4469a29b3649ee0e735dcfa2d8d25cd88a3075ba,067c78707e01b590737fbac5864aaa3dcc42f0da,16ffaeeac99e9489b420be8cb4c2ab2eeb215be4,067c78707e01b590737fbac5864aaa3dcc42f0da,Tests_passed,Tests_passed,jberet/jsr352,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11827969551086426,0.13827252388000488,0.11597943305969238,0.11813497543334961,0.11634588241577148,0.11958503723144531,0.12685418128967285,0.08201742172241211,2.834404945373535
823,refs/heads/main,e2b4a6afce5389923d6a6991204db355d276ff48,140465c6ba9d1a38fc6ba0f1208884638a81870e,c07844bce5a39f9ba9d8fae208fc49555ae80e57,140465c6ba9d1a38fc6ba0f1208884638a81870e,Tests_passed,Tests_passed,jberet/jsr352,Tests_failed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10708332061767578,0.12173748016357422,0.16697311401367188,0.13747191429138184,0.13305115699768066,0.12912535667419434,0.12035965919494629,0.1278223991394043,2.159754753112793
824,refs/heads/main,0517eb227dfe7e3a6f7ee752b20d6828719ea68d,1d61bc424ebee3e16f126714af76545b68d9c8d5,aeec9d0b963e8491da0e216a9ceb7a1a15ee8685,e0d551f786e03c7e63d87b10008003977ae2e6c2,Tests_passed,Tests_passed,jberet/jsr352,Tests_failed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15708065032958984,0.1327531337738037,0.22408723831176758,0.19164180755615234,0.1756901741027832,0.12862944602966309,0.2969069480895996,0.12525701522827148,2.400306463241577
825,refs/heads/main,067c78707e01b590737fbac5864aaa3dcc42f0da,6411ba46e23140f4db2fbc079d2401598d5fee1a,195f89b528461378a3b8f194c50fa04800688463,6411ba46e23140f4db2fbc079d2401598d5fee1a,Tests_passed,Tests_passed,jberet/jsr352,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11587810516357422,0.06681680679321289,0.11543107032775879,0.11738419532775879,0.06813502311706543,0.13154339790344238,0.12087559700012207,0.0838475227355957,2.2722623348236084
826,refs/heads/main,00f6b2c72d430dab682aec284ad3eb5c9efda2d5,b4f004b85761435050c775affbed234adea4f229,f6d8b86784b37244a321ae292da1c931195f0282,26e0c638f45088e245d191abc5653b0f57166dc4,Tests_passed,Tests_timedout,jberet/jsr352,Tests_failed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1166083812713623,0.08442306518554688,0.1534733772277832,0.14512348175048828,0.10629773139953613,0.09700560569763184,0.8547918796539307,0.0937047004699707,1.6068615913391113
827,refs/heads/main,6aff6593b46fed7344ecaf3cc005008fd1d7a804,c6ab0eb94819ca5cd535ee551e2fd2f6adf7bcc2,b2ed73520a1a90319c5f8e03386b7eca1c2d5f8d,c6ab0eb94819ca5cd535ee551e2fd2f6adf7bcc2,Tests_passed,Tests_passed,jberet/jsr352,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08735799789428711,0.11814332008361816,0.18879437446594238,0.22549128532409668,0.1294553279876709,0.15462851524353027,0.17286920547485352,0.08262419700622559,1.7904784679412842
828,refs/heads/master,a9ee49cb6c7f23c2598e6bddc8e0404a79f942c0,076efaabeb7953e45c52985bb4348797c98c5af8,917f015c7ea8edc7299a220793f981cf2a4ec5c8,076efaabeb7953e45c52985bb4348797c98c5af8,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07178497314453125,0.07618594169616699,0.07534313201904297,0.07457089424133301,0.07403063774108887,0.07353711128234863,0.07727599143981934,0.11508440971374512,1.5889644622802734
829,refs/heads/master,f1fae5fa90f7744dc878c85e3921e3a8bf5d69ab,09476845c761cb7a14e8195614168838fbbb9c4d,59a850254fc50a6a9eafca2ec317b3a19e345816,09476845c761cb7a14e8195614168838fbbb9c4d,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17297840118408203,0.11448097229003906,0.14082598686218262,0.04272913932800293,0.10765433311462402,0.13695573806762695,0.139207124710083,0.07392358779907227,1.377288579940796
830,refs/heads/master,09476845c761cb7a14e8195614168838fbbb9c4d,0d871d7a79433287e9dfb33349cf513e6cfe5402,5bf8b877159d9e6fed9cadcaf7cf7150f570e508,0d871d7a79433287e9dfb33349cf513e6cfe5402,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07369828224182129,0.07381486892700195,0.08414888381958008,0.0943145751953125,0.07907986640930176,0.0764472484588623,0.07522344589233398,0.06683659553527832,1.4007999897003174
831,refs/heads/master,afb8e6f28dfa22a25add51c2433d7816b7570db0,39682bdd1b95a36b6a9466dc07c1b547d5207ba4,b836d391e3d99881cbf29f898e698acba6fe7253,ceeab71a2d9002785ac77e6face9b727eff8dc50,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07631516456604004,0.09563970565795898,0.09478902816772461,0.12702155113220215,0.07532954216003418,0.07506871223449707,0.07352399826049805,0.06925845146179199,1.3379731178283691
832,refs/heads/master,dee87f51cfceaf034bd93c54f12e4d29fdca4825,3a8d0fb86e35037d2dbd231791f7cce62ff1a49e,7b3edae8759db613ecad6282f67e757c51db9e84,3a8d0fb86e35037d2dbd231791f7cce62ff1a49e,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0385136604309082,0.07375717163085938,0.04110860824584961,0.03829622268676758,0.07430171966552734,0.04052376747131348,0.07511353492736816,0.13649320602416992,1.3820991516113281
833,refs/heads/master,652b08f398cbc8b29ddf585610e37cd491ef359d,4976a8aa0be96541a7035d4a8f8bbc5d76c222d1,66dd945d782188a7ebab086b0a01d6e52b0e0f2b,abbe103002223060d586a106267d9b781bd86b53,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12672710418701172,0.08643794059753418,0.08861708641052246,0.08817744255065918,0.08695268630981445,0.08867883682250977,0.0746924877166748,0.1165156364440918,1.23602294921875
834,refs/heads/master,4c6d2cb858b0b80e9a26cd223035ec19c50ff968,5d133d187b3a61f2d1dfbb8733ea1957b199c1ce,a7c621ce88afe7e4da5726689c616f6722cf4929,5d133d187b3a61f2d1dfbb8733ea1957b199c1ce,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13088369369506836,0.14683961868286133,0.07883453369140625,0.12902045249938965,0.12084817886352539,0.1295616626739502,0.0754389762878418,0.06676936149597168,1.485213279724121
835,refs/heads/master,b32c8f1add87d05bdb2bfb6da0b252bc26d51a9d,8e97706574e69a5bcdbfc14964bbef3ca69f231f,f1fae5fa90f7744dc878c85e3921e3a8bf5d69ab,0d871d7a79433287e9dfb33349cf513e6cfe5402,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0732719898223877,0.07835817337036133,0.07616543769836426,0.07486319541931152,0.07595634460449219,0.07448887825012207,0.0741426944732666,0.08380937576293945,1.5569756031036377
836,refs/heads/master,5d133d187b3a61f2d1dfbb8733ea1957b199c1ce,a9ee49cb6c7f23c2598e6bddc8e0404a79f942c0,5b0d5dc68f6aedf80f11a61f4fbe636e1620ee6e,a9ee49cb6c7f23c2598e6bddc8e0404a79f942c0,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1724996566772461,0.0757591724395752,0.07699847221374512,0.16358280181884766,0.17461085319519043,0.17029047012329102,0.08077025413513184,0.11860060691833496,1.6223340034484863
837,refs/heads/master,d6d4f3bbe88210cd9b8b9da940f8571b78b041dd,afb8e6f28dfa22a25add51c2433d7816b7570db0,be1274d46f0d11cc5f91bbdc6db1ab29cfed5dd1,652b08f398cbc8b29ddf585610e37cd491ef359d,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14243364334106445,0.0739140510559082,0.12363791465759277,0.1427314281463623,0.14257454872131348,0.12469244003295898,0.8427143096923828,0.11636519432067871,1.1733424663543701
838,refs/heads/master,3fd726eced46f62bf56aa235737d363f5a90ebc3,d6d4f3bbe88210cd9b8b9da940f8571b78b041dd,542d55bfc905a4c122c38731d66b9047b1ded62c,652b08f398cbc8b29ddf585610e37cd491ef359d,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0733487606048584,0.0722665786743164,0.07318639755249023,0.07188940048217773,0.5241236686706543,0.13460421562194824,2.4668354988098145,0.07263326644897461,1.308962345123291
839,refs/heads/master,c0f8c639de04af775ae28c67c6ebb10daf7ccd0c,e8438b97eb0be519fb19214956ca118ef1206b54,20934dbc5a843f292e96e8b99a064ccf009e3027,652b08f398cbc8b29ddf585610e37cd491ef359d,Tests_passed,Tests_passed,jcabi/jcabi-xml,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07097339630126953,0.0701761245727539,0.1252155303955078,0.12353253364562988,0.12483358383178711,0.12294483184814453,1.0258843898773193,0.12176108360290527,1.8324968814849854
840,refs/heads/master,88b33304e3b2860f7d7d0cc4df33747986c1c7a2,220e940c0665c520ff3040d14f79f9e132fc98d9,3d51ba63e48cabac99f7b5eb26934394d167df86,220e940c0665c520ff3040d14f79f9e132fc98d9,Tests_passed,Tests_passed,jclagache/spring-data-mybatis,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08508920669555664,0.07665061950683594,0.09035301208496094,0.08436441421508789,0.08729720115661621,0.10250067710876465,0.08808279037475586,0.15566754341125488,1.7923369407653809
841,refs/heads/master,220e940c0665c520ff3040d14f79f9e132fc98d9,88407146f2db0c3d1c3eda313d22ce8526290c96,6b0326baba0b2f04e48610f43e415d6f23eadfe0,88407146f2db0c3d1c3eda313d22ce8526290c96,Tests_passed,Tests_passed,jclagache/spring-data-mybatis,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08058547973632812,0.07428598403930664,0.07552194595336914,0.07706761360168457,0.07444095611572266,0.07375979423522949,0.07581615447998047,0.07916712760925293,1.3628880977630615
842,refs/heads/master,71229c94e27d6feac341892dd40f4c381eb65ba5,07bd3da5f104227141c108b9445172ccaf6c0ccb,dca9029a852dfe98bf5eb652e207c9d3d0fae5ea,07bd3da5f104227141c108b9445172ccaf6c0ccb,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07117199897766113,0.07031869888305664,0.06870341300964355,0.11653852462768555,0.06925177574157715,0.06577849388122559,0.06562495231628418,0.07608699798583984,1.0903024673461914
843,refs/heads/master,a722f85d10e68cff8b1fd76508e541b7e88dedfa,099e89b0f4a9a8700cd4c5f0a51d1f146ef6f0e6,17c28b7f9fed249e37cca45f7971c103e41f71de,7ebd79cc6657fa3049554b0afad3dcb45d92385f,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06601142883300781,0.0763542652130127,0.11947083473205566,0.06593513488769531,0.06662940979003906,0.07449483871459961,0.06757092475891113,0.13494300842285156,1.3425159454345703
844,refs/heads/master,1e088bd5604246f6fff65fad9b38048f7169d792,20885ec475a859ef50e2c2156a260ae183b1dced,89f722c3d79f27d00dff5b939d8a1c51fb491ecc,20885ec475a859ef50e2c2156a260ae183b1dced,Tests_passed,Tests_timedout,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033655643463134766,0.03422880172729492,0.06593465805053711,0.06984710693359375,0.06774020195007324,0.06700873374938965,0.06627607345581055,0.08066987991333008,1.238097906112671
845,refs/heads/master,099e89b0f4a9a8700cd4c5f0a51d1f146ef6f0e6,5af9fa67493aa43cbfbb2f74e7691011055b1612,7ebd79cc6657fa3049554b0afad3dcb45d92385f,5af9fa67493aa43cbfbb2f74e7691011055b1612,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07977008819580078,0.11641073226928711,0.06686210632324219,0.0718538761138916,0.06832265853881836,0.11710619926452637,0.06593775749206543,0.08464336395263672,1.387601613998413
846,refs/heads/master,07bd3da5f104227141c108b9445172ccaf6c0ccb,5b20f211a4347bdc35f7510afb8aa40e98b2a8f8,d3bd50238d7aa3c22d8abd23a9ff8bbc046f4be2,ddffbc4c4a4041906982a618aa9be90eae8d4831,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03377270698547363,0.06577396392822266,0.06562280654907227,0.0654149055480957,0.0657045841217041,0.06615710258483887,0.033934593200683594,0.07768821716308594,1.1318209171295166
847,refs/heads/master,b74f23b3022c36b9c91eee69292c8f401fad444a,6d40e0fd8b8f48f52f309aeefbddcfaff07ecee8,724b030a491764c16710e2c6d9b75a3fd2e03239,6d40e0fd8b8f48f52f309aeefbddcfaff07ecee8,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11729669570922852,0.22163867950439453,0.07485508918762207,0.13176441192626953,0.07206988334655762,0.07843828201293945,0.07691717147827148,0.2318410873413086,1.483701467514038
848,refs/heads/master,ddffbc4c4a4041906982a618aa9be90eae8d4831,932b33cece5c2d55abc1b580b972fd8cbab59a3a,1c0974901366b001fb30ec0dc5021a968f6b3688,932b33cece5c2d55abc1b580b972fd8cbab59a3a,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07499408721923828,0.0697178840637207,0.06589436531066895,0.06563448905944824,0.06804060935974121,0.06497335433959961,0.06642746925354004,0.08607244491577148,1.2656397819519043
849,refs/heads/master,bd02cf1818810aa69eebfd249536a0a9d5063c1f,95caf1c8e71b6cddb8a0f6dfa513530d02979931,c802a1d0c29672a246c95f29e6f0377b07435b6f,95caf1c8e71b6cddb8a0f6dfa513530d02979931,Tests_passed,Tests_passed,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03364086151123047,0.06556034088134766,0.06570672988891602,0.03354239463806152,0.06523346900939941,0.03294777870178223,0.03454995155334473,0.07941436767578125,1.084216833114624
850,refs/heads/master,4a875b063b44332bbde5dc60e283da3dcb10ea69,a04e962bde54e6c3adfe1aded8aafc021a17d5d5,ec854f06ef95ed0ceca7941a299c49a229b8efb2,a04e962bde54e6c3adfe1aded8aafc021a17d5d5,Tests_passed,Tests_timedout,jenkinsci/build-name-setter-plugin,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06600093841552734,0.0659034252166748,0.07303547859191895,0.06754732131958008,0.08291101455688477,0.06700301170349121,0.07422208786010742,0.08801627159118652,1.3382341861724854
