idx,branch_name,merge,left,right,notes,diff_size,diff_contains_java_file,left_tree_fingerprint,left parent test result,left parent test coverage,parents pass,right_tree_fingerprint,right parent test result,right parent test coverage,test merge
701,refs/heads/master,1f670db1e624864df7cb390875261cc0e9f22527,8ec014394e6d830b9341a31440a34a881997db90,957d2429ac472fe020194c472d1f1e23d3f3f767,,16,True,acf04f74b2811e857e0d147459cc2f739a60fd10f4dac73a5bc6fd8053cc822d,Tests_failed,0.0,False,99fc8769459ba8666443c6de86f8176d57234ab4cadfd41cd491db2f993a2b2d,Tests_failed,0.0,False
706,refs/heads/master,18b84db3b53fd6a0069559321f1cc67b9acd459c,23b977259c90d748dd3351ca5efd54b54f763d5f,99bd93c171c84baae476521dcf7416bd095fec19,,471,True,3d3716390e5e0ffc92374ae8b9790d0415791fb75c8ab166468cb6b8aa40021c,Tests_failed,0.0,False,5d11f94493743c9ab1388ee731417a9e9f46f97327700c07ceee073f30b90a88,Tests_failed,0.0,False
730,refs/remotes/origin/pull/200,23873035783375742d3933bcf5f9894e3afa6c10,7bf339a2b3c80cdca3c966387dee8ec9fec87b04,cced98aaa76ae26a974de09cc2572d12fde409bb,,207,False,7721ba8cd760678687273663d3c634e8b24fe5aa6b26412eb54773c0e0766498,Tests_failed,0.0,False,c06c13c049b62bb22fa70db43faf2bb1fbecf5eb739d9b80c9107239e81655ee,Tests_failed,0.0,False
778,refs/remotes/origin/pull/328,f607bdd33727550111e99eb9c6cfeb14a77b8fc0,29f260245ce37a3a3fb29bba333904b89f15d2b6,a47cfd95bd3cd88d65ddcc845f0b14f2ac668bed,,1895,True,d871d2b2ede29da54277dc50e608e02d2e00fbedfdc0fc940e1649f0135dec22,Tests_failed,0.0,False,9e98ff77967ca70d495f90864899ab86fda658067db32f9f53c0fc7d2e3e106b,Tests_failed,0.0,False
782,refs/remotes/origin/pull/368,44dd1b1a2e2a29bd529c4fb25aa271b636caac96,9cae9e29ee15f9cf3678e7144aad1e5e1b6cde1a,22811c01063b694792f8660eda06aa24f1b32539,,215,True,d46051dee023e7aab2940a27c40053e20378fac7bb3331746681cdb92df1c65e,Tests_failed,0.0,False,328ef4f509dc432f186492caed6c57e84eeece69d81e7ec912cbbf89ead4fd8c,Tests_failed,0.0,False
795,refs/remotes/origin/pull/542,9143cf3cbee72d86cf955e41a6f89d11049c80e3,8bd9b35a97ed537eb76b4c6bcc1269742d52dbe5,85fd964f20ad5f69efe7632bc49c171757e73e10,,3,False,7fd94b46d8e239c8a28ab0be9f0ae6ef8877a4ff0d464e816e65b770c5e02581,Tests_failed,0.0,False,e5e3f95dd81d1ac3a0a0688d74032aaf69835017a0cdadbe5b8e39511b834ef4,Tests_failed,0.0,False
797,refs/remotes/origin/pull/570,e7183227e5608b99f5e69419c74306a617166b68,e7fc1ec6b786d39aa35ffe81c68acf0a4100fecb,6c812390beb2a05056bef6a00d0a5faeb5349d6c,,260,False,110ddc43cd4b1e636c8fb90b2c0ac224e99d0f0e99326920ad5a08fb99613450,Tests_failed,0.0,False,eb27ed22df69ecb9383c84f284d223a138e26887ac6c2511abc3477df33971ea,Tests_failed,0.0,False
802,refs/remotes/origin/pull/645,0ade5e011da0a07745e00dd90c8ced69f18a1f99,48c415867d51c77aad7fd48e9d2596fe4424f8fc,da8ca1f020850ac76ccc735bfc05df764ae941e9,,4,False,0d78e799a29c234bfd23de5a1aec0f727ce7283bb79d7f28fa1edcd8265ee8eb,Tests_failed,0.0,False,8f9e42e621c2576b2c43dad1a2e4bf0e2ab983f31766b951d62924aaf65f7f6c,Tests_passed,0.656286329386437,False
809,refs/remotes/origin/pull/672,d1c4d2f73eaf4a81e50d928316a94447d86e7f81,5da9e3aa2260fec332a2dc76d84a7c58daff7e03,c8d3e4b6a39054ae488c68ae1aba6f04c3edc909,,493,True,942451968d691453f0089a1a4f14717980fd740e94a31724c70831b963d9e534,Tests_passed,0.6562722008137607,True,e8ef0c42da5c42d3a987146ebda0d0018898ac567fde44fb69cab788289fee4d,Tests_passed,0.6524440452129651,True
812,refs/remotes/origin/pull/672,df58b6e9c9ca14e0104a7b993d02bf786c3d2aed,5ddce6469edc713e2332f77d3045789c8f2766b8,16d23455c3d8b92aec444cd137523b29f587f039,,17,False,a18e9ceec28c0aea220b418c499fdceaf08044f588e5c29c98bbbdea93d7c522,Tests_passed,0.6562722008137607,True,5ec23a6a13c0047d1a054a88ec36e3f21a682c3bfc93380284ba4a9ef1971b3d,Tests_passed,0.6562722008137607,False
