,project name,left,right,base,merge,git merge,spork,intellimerge,runtime git,runtime spork,runtime intellimerge,merge test
19,CloudSlang/cloud-slang,22076d7a0588fc67650e1e438d3cde69090659b5,e938404393887a511c508a178439d13e17ce2691,84cf9298a47f897f0b9599138fa83656631a0c56,22ea94b23afb574ad3f525f8dc23f367e7198197,2,2,2,0.6343162059783936,16.654687404632572,10.230344295501707,1
20,CloudSlang/cloud-slang,42a6fe7ded975fbf94fd8170ffcc0333bdc9b647,e4b509758097174ba9740a3eac3121cf361a52a0,4b54b730c14d07f1e16b13ba755c2533686de50f,4e369761f727a25bcc1381a5ffa529b92d3f0831,1,2,1,19.39145374298096,12.658548593521118,20.21846079826355,1
21,CloudSlang/cloud-slang,71475a772c2a4b91b9e218bddb161ddae75acc9f,0cb3ec162d461dc72d4f020edb4f3e80e51cdff4,82892691b75083184083c5b2c5de095fb62235ee,0bf59dd46166c7806ad2e71eae5d9790705282c8,2,2,2,0.35694766044616705,16.837764024734494,10.469582557678224,1
22,CloudSlang/cloud-slang,18f513f6a5fb78b06fcb491bb68c84277fab620f,3bbbc1af2885b7d3c3738379588365d1788209ad,4fe2f4d939f6319c3f30efafea87862422a69657,afd69c68a8bf8de42eebb43d682f9af3ce56e433,3,3,3,1.332266092300415,9.488821029663086,7.442061424255371,1
23,CloudSlang/cloud-slang,78f25a872e80461935ba9289ba40bad678e09069,8c2382ba23dbc2eb49c76419b45cba3b07a3c0f9,be51080fb9e1b66d3bec2275dc0f0abe657294aa,6ed15d986c50f94d690ffae0a183eb3cea130c78,2,2,2,10.835633039474487,7.25420355796814,4.7123448848724365,1
24,CloudSlang/cloud-slang,f7d79de4750ff1f5a1d549e01929252a01abe9a3,8edcc8bbe5b28536c066df968f01a7eb04b97556,f7d79de4750ff1f5a1d549e01929252a01abe9a3,c6e1ab4b71c6f7c69365e178ee86333b2b74a986,2,2,2,28.9372079372406,0.9039845466613771,9.563578128814695,1
25,CloudSlang/cloud-slang,c054de93c6e03ea52234eb2a23d5ccb7cd71b5c9,cddb895232c395db0c25751d17d487227cdafafe,12c0cb1f6940933c3ca2c3e6a9fd63de4246e5bf,bd5e9866f795ee9b3423195b06de7d87f758cfc7,3,3,3,23.171889543533325,5.172852993011475,6.899132490158081,1
26,CloudSlang/cloud-slang,36bdc5ec19debc07dda678efd66abecd9ca3829e,ef04869727cc74451e41a7b89be4aafcbf83424e,7e751a5ebef2db2b1ee0afdbd9801c32f6d196a7,05313ef3a054bfaab6134f7f2c328008fe3ff75c,3,3,3,0.1982100009918213,0.35109448432922363,7.689709186553955,1
27,CloudSlang/cloud-slang,08c9587391b4cbc7291f9fe214b408547c64375d,0dd3e3f4e27dd0012ace7826691df1b1a2cbe60f,c4d52a596cc671f39a81bc25672c780a65b8a18f,b8331ff55f806426d215a5aff676574a5355fda0,3,3,3,0.4115660190582275,0.3708240985870361,10.694601058959961,1
28,CloudSlang/cloud-slang,d0ab130748e4133cb7e3c6a8ad41d169c7231b29,f57e90149b3733472f5f09a09e675c6dd0ba5ca0,8f0b1c086723715c0b4540ad7f2a1933e3f4349b,6e6124fffdee558dde5ec2d9be9b02b26d268cfb,3,3,3,0.7190501689910889,32.86021041870117,826.2420208454132,1
29,CloudSlang/cloud-slang,71bbc28b1c72ba459ce7ab669995b4ee74a251cb,be010f05fed864cebb7d7473de5941c1cf51af9d,072c14d1f168d220495e88758895f3ce8ab5c042,fdab98cdbd63e25ee039446fbbeac5e34b4cfa44,3,3,3,1.1488611698150637,26.99782156944275,57.64797115325928,1
30,CloudSlang/cloud-slang,d3c6aa4f816d0576245e0d62008335ff42064856,2f58281fceb6e8429a18802ad76044d833cccf3f,081c0b08efe1a1dac1ccd5033f1dd154590f5231,7ee0d243f3fa9055cef4a24e8784f0682cbc00c0,3,3,3,17.92354416847229,0.9635770320892334,5.131303548812866,1
31,CloudSlang/cloud-slang,b794b3b785dbc4de73ab761901366ddf05f03a64,d611268b66a76eb27258717238591ed7529f497a,542fca98f64398385726a81f29ce55419d206129,ba412715486f035e2f04ecf64a3759a8af52fa92,2,2,2,0.25736331939697266,0.6381492614746094,7.3100197315216064,1
32,CloudSlang/cloud-slang,c18970900bcae7fc76a4e23c41303ed46c266743,a801f2a665f0275207a01a8c806e84cf6b04e52f,c18970900bcae7fc76a4e23c41303ed46c266743,fde0f32dd3a34edb8217f05cf26e8889b48030bb,3,3,3,0.5302555561065674,0.854252815246582,6.8527889251708975,1
33,CloudSlang/cloud-slang,17a124593e6f4877b8d6eab7f16c4e77bb58c546,99fadd841c241f3a71185561863e5b2f0bb1c0cd,609e4259fa5cd429bc2ebe1b0a74d019a2f8bd84,46c4c49f8f561171c7a5a5ec9099b516e329ec09,3,3,3,2.1535563468933105,0.4038870334625244,6.4376065731048575,1
34,CloudSlang/cloud-slang,289a0cd7683fc746c96cd20836c5211acc1c0396,3783434c97bf5b099463eb358a83489a29eb9ed3,eaa9d856288b6075d844c54592f52eb3d081d317,70f37585290c1f40c3b4ca3c95e32aa74111360d,3,3,3,2.653282880783081,0.3798489570617676,6.788808345794678,1
35,CloudSlang/cloud-slang,368251430ca7fec9bb4fd07b268ea579c685d0b5,ab557b8ce59b8d3e898f3102e0cefdfec0e5c5be,23a53202bd7189b83e508e62679620faf20d22d7,5910684e1f6a8cd8fca5b4a83cbc9e4a68e4093b,3,3,3,1.138071060180664,14.172437906265259,50.154114961624146,1
36,CloudSlang/cloud-slang,0e039afedbad53d75545bfb577de73fcdf79ea82,e01d89180760145641cc7370dfa2dda88211ec3c,a95416f2565aa3394ee4a233a13dcc56e2d45f0e,3fa32e3a392fd6606833e48bcbdc0a752148dfee,2,2,2,0.8738608360290527,6.9852237701416025,662.1720960140227,1
37,CloudSlang/cloud-slang,6fdd93d092a192c044c55c4804a0965a8d32a1ec,b742349529050b871b289a794d59d44d0786e161,b382be80329b9b0a2861490fbd800a07b55c9731,6b9a270a596e6363ded0d4a5ac26c1896984ecb4,3,3,3,21.93670630455017,37.615704536437995,23.052143573760986,1
38,CloudSlang/cloud-slang,018867558f6fec26b2655ccd635028efce3455e1,413a9e1065aa0d57fe4ca458b03b2fc39b165e4d,c195b2c9fc4da9f3e11d24a67f8b3141d6c00095,48290422c652ff0141bf51fd8d810c8f8e5ae04c,2,2,2,22.88570618629456,0.9774496555328368,9.416374921798708,1
39,CloudSlang/cloud-slang,8d06f00252477cf4fdc0208c664c59b8acd87d29,19fc1a86345f4ff2660db7f4d40be8996a7887aa,d4a09e2ddf4121fdfcbb35d6403c496d587bf4cd,81acc744cfda7a2c470ccfdaefb134994359cf3b,3,3,3,15.161559581756592,11.290452718734741,26.616697549819946,1
40,CloudSlang/cloud-slang,16951ce1b27082fd9b8a7f7afc87bd2c68881161,11ec941a2375f597cedc1f7d87d9dbee430195a6,16951ce1b27082fd9b8a7f7afc87bd2c68881161,5cc7fc04ae9ce77b0adae886885c4f0b74e26d7b,3,3,3,0.2146267890930176,0.6641998291015625,5.924334526062013,1
41,CloudSlang/cloud-slang,959d19077f1df0f13d0b8666767a4da164068934,dfe378c4fbd76dd31ca8f3d3854194dee3c5082a,e0d4202aa22d8e41b3deebe935e97d227b95c1db,f08a7272cf7e98b41b9a66fd46525751c2a37af4,3,3,3,20.526703596115112,29.13694357872009,8.363085269927979,1
42,CloudSlang/cloud-slang,84178a258a967bc21f580c7f535208fdecc6fd59,7bd723e084030030625aa2ec5f78daa757cccaca,d1c7c4ee420397babe10a676b938bf107c5258e2,eaeace709eafe539925bdb601e904d43c0eced0a,2,2,2,0.9611003398895264,0.6220343112945557,36.3994562625885,1
43,CloudSlang/cloud-slang,ad85248b4fc8273af83ffc5426e5166967e44279,a7f383473577911560d63ef552f40e994176fd0d,4efe15553ead10dbf9919c1054043d51a5f77834,220dc20b8562e40392ce29c2c826ce72a63c0abd,3,3,3,5.035014152526856,11.268968105316162,42.845970869064324,1
44,CloudSlang/cloud-slang,f2cb9fe98434a25682d93ad3b4e18747bd8996e9,2daf1b83ce4235b3b6ca73f3af182ccb37cc46be,f2cb9fe98434a25682d93ad3b4e18747bd8996e9,7c54a04ccfc245a418f2245dd0a657981b202d2d,2,2,2,651.4933145046234,114.509929895401,83.39774990081787,1
45,CloudSlang/cloud-slang,dc5591b058d35be94f186d7b03df0b2a75d07fc0,da7fa167960b6cd3012e5f32d5c495a889a4d8e6,b7301748d3feee8f8e9be76392b2165588cd76d0,8a3867eb8269548df9ba1d60a54f6b242a5c3b29,1,3,1,12.44376277923584,66.46483421325685,42.10618591308594,1
46,CloudSlang/cloud-slang,f360aad6b61dc75455442560871d4bfa9e7f14b1,30c469ae24adf13217d4d6c803b3262ea7f21763,0c86e1697ee832c6027a152bc412a8eceb6f2289,a2f0fd1848efd0d3032fe4c53b7c05b1d5951192,2,2,2,43.947428703308105,1.2346441745758057,5.0887770652771,1
47,CloudSlang/cloud-slang,7045817a51da13706c595c62890f26bf6ffe047d,6bb95e9d13df38ae63aa020b0d46a527717ebd01,7045817a51da13706c595c62890f26bf6ffe047d,cf6153848b252c2d64f8e0b8c3d70ddea5f8ad97,2,2,2,0.21275854110717773,0.2815384864807129,5.833854675292969,1
48,CloudSlang/cloud-slang,e9f24325c55cbc150d39535b9d80e0e69a2de502,124e0dc0ca0d2683da1b6ad563fe3bb24cc1e002,2fe8321efdb3adab28f08afa65e2dd4dc98c2600,0a2615915fa31d073f2d002660f12f8bd633a384,3,3,3,0.2849087715148926,0.7206799983978271,30.41355800628662,1
49,CloudSlang/cloud-slang,270fe5cea55b1b433c61a31cff17e57f73e4058b,39c15cf0236d848ce225ab5c9c016b29e57ab0b9,270fe5cea55b1b433c61a31cff17e57f73e4058b,df2df036a617b529e7645fd049db81b2c9caccce,2,2,2,2.425121068954468,2.578916072845459,10.345186710357666,1
50,CloudSlang/cloud-slang,b01d44faefa42a1f0a34828cd234405de4f7bfee,345585374c9d5e071ffe534e521bdc3833cc9b9d,d8aaf14bc0c261bb8482722179e090c6106f38c2,18f513f6a5fb78b06fcb491bb68c84277fab620f,3,3,3,1.5432798862457275,1.4997265338897705,6.684359312057495,1
51,CloudSlang/cloud-slang,c88e726f80606029ddb1f1c9feb7099caa2401a8,0bd2d8d55eea8203ac0f978e2c89d8479b678349,db86e60a360e5f69afa22395c5012c31c1ad5a01,8411034ed90808d69c666d740246fdfada7a6f6b,3,3,3,0.5282249450683594,0.5034620761871338,14.37923812866211,1
52,CloudSlang/cloud-slang,4108813826adafeb5e07d8ab80e0d124f588b4c8,7413013344e572671bcecc95a553658220582b41,0a990e43608550556f209971f9fc1c0ec10e5c31,5eb2ee73fcce0e1aa720f3918a70d91c3f797282,3,3,3,2.6859593391418457,58.37218904495239,658.8608527183533,1
53,CloudSlang/cloud-slang,43af04af802d2ce1cdc3eb574bd2c83a4ac365c2,0d4ae40cbb144d19bb93a25340d4e1ab749c4753,de41f2560943b7ec7edcee78567049df783cb481,0eaa6ba0e6656b981593976df282ea459702ca99,2,2,2,26.19954085350037,1.0260806083679201,11.034862756729126,1
54,CloudSlang/cloud-slang,3da9315791b903facaf59ddb0764f7a6869fc8dd,5b45a1c942fb47308f3da3793967fc71540f8cc5,30dbae886c7a67ffb6a50fbade704523fd068d1e,79ff5cc08101e08aefd7fca36239a8703ddd0a51,3,3,3,11.377554893493652,54.55083298683167,128.85044765472412,1
55,CloudSlang/cloud-slang,fbf9f712ef02d3fb4abe8ea0521ff14563084b6b,df21ecda73c937e94dfc4f9ffa8223ae4aec215a,6d2edd73915d7124079894fc03d22c1db4ead232,0065a87965e6a71e997438a9db66f6340df915a3,3,3,3,0.6049354076385498,0.27918004989624023,4.4522764682769775,1
56,CloudSlang/cloud-slang,9c2d73573a5541b2fbf3c7e66a44ebbb0c964965,f21d5298e53a187efa5f3a34e80eda0f4d8d8276,9c2d73573a5541b2fbf3c7e66a44ebbb0c964965,de4d52444502b85a7b922316442b1684f8d2e57e,2,2,2,0.602473258972168,12.367926120758055,12.466785430908205,1
57,CloudSlang/cloud-slang,8c01a2323cd6e0ced45bd7f6baf1b62e98a257a5,00805f9bc1f9c2fea435c39fa7b8e86e4a47db7f,8c01a2323cd6e0ced45bd7f6baf1b62e98a257a5,ef09d235e09dd28f43dc790b610d775c20fb0b8c,3,3,3,0.15970468521118164,0.2084507942199707,9.779248952865599,1
58,CloudSlang/cloud-slang,9c60adb44f659cf014a0dffe215f2b122e1e4b5e,e2cc31613a9a9171ea60faec74acc01a95dd81a1,51794b768d626bba0d9cce6de147ae80684d766b,f39d3528e7f7aaea5162e8376a59fd1ffe1bbf0d,2,2,2,0.653749942779541,0.5031335353851318,26.635786056518555,1
59,CloudSlang/cloud-slang,02a2e63b63a846bcae85cdc22dedb16c4e0098d8,6041316f3d51cd6f8bf498561963f129f079c7cd,087a6248388bc31d00bfe88c4cd0703c0f43b8c8,7469280010aa556797f765dfacdf6d0529b943d3,3,3,3,0.9190506935119628,0.5217483043670654,5.657483577728272,1
60,CloudSlang/cloud-slang,71914ed3a17381cb6b8f8c5eb3ce3c35b7d0af6b,93486d863b97c4e920e32f8b224d11f6e19f1db7,d41c4d6d7fdbb71dd47e5d1faa4d3705e8a52739,9fd0a44c74d33e4a58df891ecdb0e87adba0cf0b,3,3,3,811.6350376605988,19.28022289276123,7.930407524108888,1
61,CloudSlang/cloud-slang,9132753436d49044aa95bfefce3647de74d400fb,4ddb98df2e362d230156f0c56f69da02fd8145d1,71475a772c2a4b91b9e218bddb161ddae75acc9f,35b3ae8201ee71aa709626a702cd6bf8d1591804,2,2,2,0.7261528968811035,0.6101534366607666,8.719041585922241,1
62,CloudSlang/cloud-slang,8671a9e04df7a32a74ba40924d4f11a6aac1678b,53e3475b78aadf47e3dc447d2edb442f4361d9aa,0a990e43608550556f209971f9fc1c0ec10e5c31,efad8766a4efa3dc9cfc70cbc672013674862d51,2,2,2,5.3307785987854,1.0148949623107908,35.28322625160217,1
63,CloudSlang/cloud-slang,b48486d3ee39ba9e6ad765e82a946a9c35466555,4d696150772880f5233c9b23dfae656c5042a8c5,1d464a1c361b7eb80596aa0c23d532a703c738ce,043cfd3b43a5778959d3ff015559a7c11b9c3898,3,3,3,0.796614408493042,0.9329261779785156,24.130432844161987,1
64,CloudSlang/cloud-slang,6ef6df0540e06e8ebec0735503711731a497a43c,5b45a1c942fb47308f3da3793967fc71540f8cc5,0dd3e3f4e27dd0012ace7826691df1b1a2cbe60f,a5cfe945cc262fbf5fe90b726da40c622353e9be,1,1,1,0.7321138381958008,88.35957789421082,6.8645691871643075,1
65,CloudSlang/cloud-slang,1a23f478c09ce8e38f798b9d59b00f1643748dfe,0b13464a01aa216a79ec05250f8ba360c3bb4eeb,ffdbe7ef5a0e80ef59190adc41a4d2db1451fc1e,c190a169f7de73bcb006626c5ce4c56cbd0f5d34,3,3,3,1.5296354293823242,0.6073524951934814,8.385122776031494,1
66,CloudSlang/cloud-slang,c3c95a40c9b5abf0d9991d602e74e57bd81fa4ae,05352f06fdb9eda0b87b9ae2b2280b837f16b7bd,0f8e30d37e80f864d590788f05c3575ab7f66a8a,b78c2470122fa249fc4ff7508a4d1e02a7465412,2,3,2,67.61913752555847,34.142183542251594,12.279233932495115,1
67,CloudSlang/cloud-slang,4c41afe00fc1de6cbf0bdb3ddf6e3f4945965f98,168d45cb21715a6bfb9fd83e48f323b3894fff1c,ff28db78d5d2d265e3670fe12a92c9d52dc5cb69,a52610709d5fa19f3334e48c7aaa332d95d6627d,2,2,2,0.7561018466949463,33.711520433425896,6.296011924743652,1
68,CloudSlang/cloud-slang,6d6c42eb171d93db208dbde7b0ea41e64e5ababf,c6c743b11faefcee0bc9936628a239c579a50125,04549b65ac8a87aa848d5211c92e0e026997a4af,22a7964fd1838726db1569214eb4407fa18fede5,3,3,3,0.9376606941223145,12.206656694412231,12.545948266983032,1
69,CloudSlang/cloud-slang,3716526872d30a19a6baf62ae3b3f0ac4e8ea89d,473abc29ac1ffb51670ab253fbca3d24dde516d6,9a3981037fdc80d1f309382ababa40797318792e,8b646d1c4fd3df99991058955c2281b5a181115a,3,3,3,3.95579195022583,17.222416877746582,9.183602333068848,1
70,CloudSlang/cloud-slang,60edf140e37d5386a6cce5022034ecf066417dd5,28f8d925c6874ecd87c220fd9bb0f404ad8c9d24,60edf140e37d5386a6cce5022034ecf066417dd5,cf0c8cc1b386393035033b13c504ac090b630276,2,2,2,0.7204010486602783,1.4174222946166992,11.045791864395142,1
71,CloudSlang/cloud-slang,3148a1bbcd593e5efbb87169d6a97c19fb7935d7,db86e60a360e5f69afa22395c5012c31c1ad5a01,ca15b8d9ad508e0de123c6383b03353c80520fa4,bc8c8dccb791f43b88f55efad59373447c42bf04,3,3,3,11.223072052001953,1.3056867122650146,17.718676328659058,1
72,CloudSlang/cloud-slang,3c0e4bdc0f47156e62fa083bf214193eca08a7d3,538ff55a71e97c17f3ef6140334cf2897d48eba5,3c0e4bdc0f47156e62fa083bf214193eca08a7d3,2d90209d1c572912f61bdc9b4590c3b9a0c6f810,2,2,2,26.734536170959476,4.844324827194214,40.50410056114197,1
73,CloudSlang/cloud-slang,ba6c686a2b405f0a04c47225d358fc1308d51aad,a7fd1ea8293019ad78b91b2dbff0e3a21db11f39,b2474ead527161c3e116c8470409249e9bf24095,424ba54cbbcee5e494f7f98962fd10d17c67f8d8,3,3,3,1.597919464111328,1.1364176273345947,13.482978582382202,1
74,CloudSlang/cloud-slang,1a2234845142d79839191cb7d729eaa0049277df,4220d6d8ca0c28a0cf5bfb3a14618496c3c2c906,1a2234845142d79839191cb7d729eaa0049277df,535597ca7e342c75d867b8b466efa1f3b9a50a7c,2,2,2,0.3744659423828125,0.4507379531860352,4.218040943145752,1
75,CloudSlang/cloud-slang,9d6fca6b8ccd81188c785c06617b7f52c171f1d4,c65793d1481fbb735770a8142b1573fce731de6c,f7157ebac288a9bf7397b18f392000a29a1a1096,1bcd8c89061263d8c5a5765e423c7ee56a23ba3b,3,3,3,18.644757509231567,201.13403749465942,51.77787518501282,1
76,CloudSlang/cloud-slang,e052734f9d36ba9c5e4c1b137f3cbeb29c5fbe35,f46f5972e6de8764125d6aa047ee75576ec94c29,daa6107bfc7a309947e507bc090d6631534985ac,a68bbef4628e58ea7bddd244dd86190598b234a8,2,2,2,647.3023550510406,31.082195520401,14.942384481430054,1
77,CloudSlang/cloud-slang,514431d1a9b964e0d0377c6b9ec65decaaefd916,9a7bc46f253f7b63aa397b48d196337dc9189339,2ea728a4ff3c4267455e8ce758b68a3aa0ccb911,0c56ed9cc1c3477d3fe21af95a7f7af6c7bb19bd,3,3,3,23.64061164855957,4.537832736968994,8.450842380523683,1
78,CloudSlang/cloud-slang,79d750a01618506a47e8acdfde1904edd9d6bb0f,d09245bb88cfa390ebfebe1a8d05810c768276cc,79d750a01618506a47e8acdfde1904edd9d6bb0f,308c841ece459ce1a667315a0109eaef0c8b3971,3,3,3,0.8959996700286865,7.145770788192749,4.825453519821167,1
79,CloudSlang/cloud-slang,787bb1dbbdee9be60446250ef51f08ddf63d9405,d76bcc9843adede7c6d7e68ec01b08965d1e0416,787bb1dbbdee9be60446250ef51f08ddf63d9405,dd5ad2fa9dd0870a4888a749fef7db524c48d8a4,2,2,2,0.4987373352050781,0.7630753517150879,12.105624914169312,1
80,CloudSlang/cloud-slang,7f18b7d682c538b88164d9ae34f67f272d346333,285ec6648a4a92bc5f894fe1f3ab1d3f570d7d55,7f18b7d682c538b88164d9ae34f67f272d346333,ab2fb948884891fda302e8a9c0779fafb1655334,3,3,3,0.28761982917785645,1.6989812850952148,6.5149590969085684,1
81,CloudSlang/cloud-slang,acad6cea0dbeaff3b09eb6af2e76c9152f997158,ff2fff552a74faed3293da282558e372c5331240,3aa93479a11946341af1328e2933b73eede59cd4,0ca09c5bdcd669d57c564f82b84ddd994a147df4,2,3,2,1.0138835906982422,11.498897552490234,26.26010060310364,1
82,CloudSlang/cloud-slang,6b0fec092337fff3e466923ab77e8f1815b21e48,a0120eb68cc377300186ca4e64d3b3b243a43edd,6b0fec092337fff3e466923ab77e8f1815b21e48,9c2d73573a5541b2fbf3c7e66a44ebbb0c964965,2,2,2,0.19647526741027832,0.689378023147583,5.52674126625061,1
83,CloudSlang/cloud-slang,e716eee92aa597c968f28ff87b5da0ff8e6fcb25,0d3450c0dc732881673c1ffed65816c68c449ca9,101b629ddece57c7b135aeccdbb3f7b5487189f5,af68650b9b90b6755175ee1a516de4183245bcf5,3,3,3,16.85576844215393,15.243368864059448,28.723648071289066,1
84,CloudSlang/cloud-slang,909bc85a24fe747753c130abef28e4aec6bf5740,ce45d4b20b1abc05d01290f49a89f4629c77eab8,3563a24553596c3d4a20a57a8ad8c8226b937ff0,d9a9b67db3aba2818037ca6c2e48fa8a2eee55f9,2,2,2,8.279793500900269,66.67157316207886,11.270603895187378,1
85,CloudSlang/cloud-slang,c867efca9ed45889a07fb2db4b9deefef7e4e162,c195b2c9fc4da9f3e11d24a67f8b3141d6c00095,4fe1d6e4fcb74ff19d42beec72c076541736a5a6,013aee6a15c6b0e4bfd8dcb5f1577253f100f089,2,2,2,1.44439697265625,2.9039273262023926,33.657082557678216,1
86,CloudSlang/cloud-slang,6bcd7aa24e707c583cc1f99a3c5ddedf1002e54d,288b3adcfc74781d215ce0347aef32466a717c15,0b618802a2d7fe8c49f043eeb18fb5609d5cf035,bed78ea786718c886fa715d08a11d996443ed8ef,1,2,1,44.541045904159546,83.37247371673584,26.78331780433655,1
87,CloudSlang/cloud-slang,e65307cd05e2b09479847d77fa794f5aeb076387,64c1bb4f4f592bf1120c7ee552beeb6c0ffe8f16,35b56d462da5d5ba860080ed5559e5e09e7a2dfe,962a49b9229646ee25160dfa33d09effa3f52ad2,1,3,1,72.78735661506653,317.46927428245544,26.113465785980225,1
