idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
22,refs/heads/master,dbcdf5c02116fa48b9f26c4ea8ab2a3db0215ffe,b3e8d1e273d46f1a52b117b580ce0279654530dc,cd4293e8f85614603cf13e9c62a0b57249a62e7d,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/b3e8d1e273d46f1a52b117b580ce0279654530dc_cd4293e8f85614603cf13e9c62a0b57249a62e7d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/b3e8d1e273d46f1a52b117b580ce0279654530dc_cd4293e8f85614603cf13e9c62a0b57249a62e7d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/b3e8d1e273d46f1a52b117b580ce0279654530dc_cd4293e8f85614603cf13e9c62a0b57249a62e7d_left_right.log'}",False,,,True,2,38.0,,,,False,False
23,refs/heads/master,b3e8d1e273d46f1a52b117b580ce0279654530dc,902876d66b85c888004ffee3709595ccba6a2d64,b08fee154bb39dbbdb748b8e594a1a4545a8b5a2,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/902876d66b85c888004ffee3709595ccba6a2d64_b08fee154bb39dbbdb748b8e594a1a4545a8b5a2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/902876d66b85c888004ffee3709595ccba6a2d64_b08fee154bb39dbbdb748b8e594a1a4545a8b5a2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/902876d66b85c888004ffee3709595ccba6a2d64_b08fee154bb39dbbdb748b8e594a1a4545a8b5a2_left_right.log'}",False,,,True,2,26.0,,,,False,False
26,refs/heads/master,1e647fb789fa6ca485bb4359243196d0c0533a72,7c68828d4f52101c4e16d19405f65f0e282b5057,bff2c4aee82c6a0a311f581490d55db9f55595e6,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7c68828d4f52101c4e16d19405f65f0e282b5057_bff2c4aee82c6a0a311f581490d55db9f55595e6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7c68828d4f52101c4e16d19405f65f0e282b5057_bff2c4aee82c6a0a311f581490d55db9f55595e6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7c68828d4f52101c4e16d19405f65f0e282b5057_bff2c4aee82c6a0a311f581490d55db9f55595e6_left_right.log'}",False,,,True,8,926.0,,,,False,False
28,refs/heads/master,0f08a200e8e83727f33bc25fc02fda1f1a0f4809,f6af380ea2e3be87e9b868f5b10e85e37737d059,8cf6e113ce311f5ac54f38913f99d43a204035b3,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/f6af380ea2e3be87e9b868f5b10e85e37737d059_8cf6e113ce311f5ac54f38913f99d43a204035b3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/f6af380ea2e3be87e9b868f5b10e85e37737d059_8cf6e113ce311f5ac54f38913f99d43a204035b3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/f6af380ea2e3be87e9b868f5b10e85e37737d059_8cf6e113ce311f5ac54f38913f99d43a204035b3_left_right.log'}",False,,,True,3,86.0,,,,False,False
32,refs/heads/master,dbd7d70ca74a0728bdde384bc063d1fb9e25e346,fde20f7576c473c3424f7b5d6e424cddc3a085ad,c138f7dcb43284905aff1a5e7a5a5e97d3e65f38,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/fde20f7576c473c3424f7b5d6e424cddc3a085ad_c138f7dcb43284905aff1a5e7a5a5e97d3e65f38_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/fde20f7576c473c3424f7b5d6e424cddc3a085ad_c138f7dcb43284905aff1a5e7a5a5e97d3e65f38_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/fde20f7576c473c3424f7b5d6e424cddc3a085ad_c138f7dcb43284905aff1a5e7a5a5e97d3e65f38_left_right.log'}",True,,,True,22,253.0,,,,False,False
33,refs/heads/master,fde20f7576c473c3424f7b5d6e424cddc3a085ad,3b8a81f24fe70a9b1957d328dd7987cb44f0864a,85c9379a6fdd3e4c537dfcccac502c60cf5690d6,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/3b8a81f24fe70a9b1957d328dd7987cb44f0864a_85c9379a6fdd3e4c537dfcccac502c60cf5690d6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/3b8a81f24fe70a9b1957d328dd7987cb44f0864a_85c9379a6fdd3e4c537dfcccac502c60cf5690d6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/3b8a81f24fe70a9b1957d328dd7987cb44f0864a_85c9379a6fdd3e4c537dfcccac502c60cf5690d6_left_right.log'}",True,,,True,4,13.0,,,,False,False
36,refs/heads/master,2b0665edd0fea7bad0f39ef3220c6edff7d13883,ff9e693efdf39c406854e825a00f94735c9efa5f,0f1ddd92af108ec5740158cf567ae683b6b3ecdb,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/ff9e693efdf39c406854e825a00f94735c9efa5f_0f1ddd92af108ec5740158cf567ae683b6b3ecdb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/ff9e693efdf39c406854e825a00f94735c9efa5f_0f1ddd92af108ec5740158cf567ae683b6b3ecdb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/ff9e693efdf39c406854e825a00f94735c9efa5f_0f1ddd92af108ec5740158cf567ae683b6b3ecdb_left_right.log'}",True,Tests_failed,2e9ae3f698dcca671df4f0ba25cb6cf0d2e0c634af12fa23e3ab9f5a855df928,True,37,1049.0,False,Tests_failed,7799961420f90740f48b82e9f45e6691ce5f44d179959109e670b840ad747da2,False,False
37,refs/heads/master,f5d7d4bd2d8f56cbee6fa99f8d83c2181e345e0f,ebe1c7a59959312701ae0493a8597a2b6da89a82,c4f698f1c2b1338b3c4cec51eb0df86b6fb77c76,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/ebe1c7a59959312701ae0493a8597a2b6da89a82_c4f698f1c2b1338b3c4cec51eb0df86b6fb77c76_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/ebe1c7a59959312701ae0493a8597a2b6da89a82_c4f698f1c2b1338b3c4cec51eb0df86b6fb77c76_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/ebe1c7a59959312701ae0493a8597a2b6da89a82_c4f698f1c2b1338b3c4cec51eb0df86b6fb77c76_left_right.log'}",True,Tests_failed,f7db51f6e9e30266412edacbe59042de35c0c88ebf7f8f9efabf2e330c0980aa,True,20,884.0,False,Tests_failed,f922f58771a3423d32b05bbf8fe60184a47792d84d6f6c26fb5c7e17867da8f6,False,False
38,refs/heads/master,ebe1c7a59959312701ae0493a8597a2b6da89a82,926dc7c47885479b6459872aa4c79baa9ee3c874,23ddac123b8071e4ad34eb8b378eb4fed78e8c09,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/926dc7c47885479b6459872aa4c79baa9ee3c874_23ddac123b8071e4ad34eb8b378eb4fed78e8c09_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/926dc7c47885479b6459872aa4c79baa9ee3c874_23ddac123b8071e4ad34eb8b378eb4fed78e8c09_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/926dc7c47885479b6459872aa4c79baa9ee3c874_23ddac123b8071e4ad34eb8b378eb4fed78e8c09_left_right.log'}",True,Tests_failed,dff6a5cd83a20b55127aa87e852b6058bf7e0f49441428721a9e599099171505,True,46,1262.0,False,Tests_failed,6162e6ab5833347c90b607443bc5d9f0af4bf625e5985f17cc1e1e8b485ccdb6,False,False
40,refs/heads/master,6016b2e7a2d3631c69bdc3381c19cd556ecde317,a35ce7309e4ca289bb6045000c400d99e36f4ccf,1186faa18cd29fffde1e3575748d0ae2d5ad7f49,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/a35ce7309e4ca289bb6045000c400d99e36f4ccf_1186faa18cd29fffde1e3575748d0ae2d5ad7f49_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/a35ce7309e4ca289bb6045000c400d99e36f4ccf_1186faa18cd29fffde1e3575748d0ae2d5ad7f49_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/a35ce7309e4ca289bb6045000c400d99e36f4ccf_1186faa18cd29fffde1e3575748d0ae2d5ad7f49_left_right.log'}",True,,,True,4,87.0,,,,False,False
42,refs/heads/master,1186faa18cd29fffde1e3575748d0ae2d5ad7f49,bd84756fa95dfb747ab7adb4c2772aca3806289a,247a2a4dccf37750629250c3c62c6d9691b07f1e,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/bd84756fa95dfb747ab7adb4c2772aca3806289a_247a2a4dccf37750629250c3c62c6d9691b07f1e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/bd84756fa95dfb747ab7adb4c2772aca3806289a_247a2a4dccf37750629250c3c62c6d9691b07f1e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/bd84756fa95dfb747ab7adb4c2772aca3806289a_247a2a4dccf37750629250c3c62c6d9691b07f1e_left_right.log'}",False,,,True,3,83.0,,,,False,False
43,refs/heads/master,c172c7600e6155a5268cdbb4dc5d96bbf1be338a,a41112ea4a543b9653fe566f2d1c7d9a4db73a74,ba491613b8fe9188902681b98474f824df4bee40,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/a41112ea4a543b9653fe566f2d1c7d9a4db73a74_ba491613b8fe9188902681b98474f824df4bee40_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/a41112ea4a543b9653fe566f2d1c7d9a4db73a74_ba491613b8fe9188902681b98474f824df4bee40_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/a41112ea4a543b9653fe566f2d1c7d9a4db73a74_ba491613b8fe9188902681b98474f824df4bee40_left_right.log'}",True,,,True,3,9.0,,,,False,False
44,refs/heads/master,393a6265ff70a941ae15e35f31cad30017d3365b,04bdfe97fdd9b0b3df523198d5b3d7400ce04923,98f574d74b14d99d1a53c4c63bd42ee4dd8c8597,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/04bdfe97fdd9b0b3df523198d5b3d7400ce04923_98f574d74b14d99d1a53c4c63bd42ee4dd8c8597_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/04bdfe97fdd9b0b3df523198d5b3d7400ce04923_98f574d74b14d99d1a53c4c63bd42ee4dd8c8597_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/04bdfe97fdd9b0b3df523198d5b3d7400ce04923_98f574d74b14d99d1a53c4c63bd42ee4dd8c8597_left_right.log'}",,Tests_failed,41adf4c51e97cbb8d246250628cbb7fa4294cd065ccca91462480cdc77303c14,True,25,,False,Tests_failed,db6780dce50b6b647713400dab22acf81fd92bb19e359db8d1ea51a27086c49f,False,False
47,refs/heads/master,b64da069d01b15b02d63dffa829ffd12bc9cb273,7ff656fcfc6bb2dc36d9156faf7c1841823c6b5a,29bcd67f6d73f72683138ac230c9ee79511ba5ab,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7ff656fcfc6bb2dc36d9156faf7c1841823c6b5a_29bcd67f6d73f72683138ac230c9ee79511ba5ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7ff656fcfc6bb2dc36d9156faf7c1841823c6b5a_29bcd67f6d73f72683138ac230c9ee79511ba5ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7ff656fcfc6bb2dc36d9156faf7c1841823c6b5a_29bcd67f6d73f72683138ac230c9ee79511ba5ab_left_right.log'}",True,Tests_failed,bdbf43a22d55e4e8aaaf8fd826091a54fc97cb61bbb27f24c2595f27555ae8ba,True,14,343.0,False,Tests_failed,3a81dff796b945e3160175c7fd4b09dc2b0657c528847db2ee7b1b3dc3b899c5,False,False
48,refs/heads/master,29bcd67f6d73f72683138ac230c9ee79511ba5ab,7a2acfbabacbbcd61652e9d8034011ef16f5a7db,e13d3e3a7a831319d45a56b02e8773813bd5812e,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7a2acfbabacbbcd61652e9d8034011ef16f5a7db_e13d3e3a7a831319d45a56b02e8773813bd5812e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7a2acfbabacbbcd61652e9d8034011ef16f5a7db_e13d3e3a7a831319d45a56b02e8773813bd5812e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7a2acfbabacbbcd61652e9d8034011ef16f5a7db_e13d3e3a7a831319d45a56b02e8773813bd5812e_left_right.log'}",False,,,True,7,6.0,,,,False,False
50,refs/heads/master,7ff656fcfc6bb2dc36d9156faf7c1841823c6b5a,28a7f26c65aeb9dc11718abb5bb78ac392c4b812,ebdd68d8fb3d68bd3a7d4bb6781ffc10b6a8214e,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/28a7f26c65aeb9dc11718abb5bb78ac392c4b812_ebdd68d8fb3d68bd3a7d4bb6781ffc10b6a8214e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/28a7f26c65aeb9dc11718abb5bb78ac392c4b812_ebdd68d8fb3d68bd3a7d4bb6781ffc10b6a8214e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/28a7f26c65aeb9dc11718abb5bb78ac392c4b812_ebdd68d8fb3d68bd3a7d4bb6781ffc10b6a8214e_left_right.log'}",True,,,True,3,3.0,,,,False,False
52,refs/heads/master,a41a98629b4fda0071bdec19797a42414845907d,c81f2315052c3e9870d862580983e1c8a5aec981,c00febd5c76c9af9b111a0fc4ee56b46233df429,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/c81f2315052c3e9870d862580983e1c8a5aec981_c00febd5c76c9af9b111a0fc4ee56b46233df429_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/c81f2315052c3e9870d862580983e1c8a5aec981_c00febd5c76c9af9b111a0fc4ee56b46233df429_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/c81f2315052c3e9870d862580983e1c8a5aec981_c00febd5c76c9af9b111a0fc4ee56b46233df429_left_right.log'}",True,Tests_failed,dcabd5da8cbe4b09fff236507fd75cd006f18b86fee7741e38e48a381202407c,True,13,308.0,False,Tests_failed,f2bff0c12a3c22cc1c8e66a5faa5d030556942d9a060ad74ad6be9bcd137e2a9,False,False
54,refs/heads/master,92d8ebee0a3a7028b570a4c1e82b36f473290845,7735dbb306a22cbd2bb9eac4dbe4f7f0362958f1,f97e4735254211297e6947a823e459dc14a591fa,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7735dbb306a22cbd2bb9eac4dbe4f7f0362958f1_f97e4735254211297e6947a823e459dc14a591fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7735dbb306a22cbd2bb9eac4dbe4f7f0362958f1_f97e4735254211297e6947a823e459dc14a591fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/7735dbb306a22cbd2bb9eac4dbe4f7f0362958f1_f97e4735254211297e6947a823e459dc14a591fa_left_right.log'}",False,,,True,5,2.0,,,,False,False
55,refs/heads/master,46c86d6700bcc89051c6bfaab6c4557167d65c1a,6b118b854559d4c60fa9a62f68887a9253125893,334419015dfa63a682654d0f8d41b7fc762a1403,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/6b118b854559d4c60fa9a62f68887a9253125893_334419015dfa63a682654d0f8d41b7fc762a1403_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/6b118b854559d4c60fa9a62f68887a9253125893_334419015dfa63a682654d0f8d41b7fc762a1403_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/6b118b854559d4c60fa9a62f68887a9253125893_334419015dfa63a682654d0f8d41b7fc762a1403_left_right.log'}",True,,,True,42,77.0,,,,False,False
57,refs/heads/master,eb812ebc8d8ce2a637e5d69c4eab355686955194,34c6e87a6aa69b5d11855098822ae9db75808aa6,5faabeece554dfb3b04c7a012fd56e949ff5fb85,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/34c6e87a6aa69b5d11855098822ae9db75808aa6_5faabeece554dfb3b04c7a012fd56e949ff5fb85_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/34c6e87a6aa69b5d11855098822ae9db75808aa6_5faabeece554dfb3b04c7a012fd56e949ff5fb85_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/34c6e87a6aa69b5d11855098822ae9db75808aa6_5faabeece554dfb3b04c7a012fd56e949ff5fb85_left_right.log'}",False,,,True,4,2.0,,,,False,False
59,refs/heads/master,8c54a2070114b49d2fd7cb5136bda5c69ad1d0e7,5ecbb3d8ff387fba3e9ea8907dd6cd86773c2625,44def0541cba8151f2a73d987b2df58e47a611f4,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/5ecbb3d8ff387fba3e9ea8907dd6cd86773c2625_44def0541cba8151f2a73d987b2df58e47a611f4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/5ecbb3d8ff387fba3e9ea8907dd6cd86773c2625_44def0541cba8151f2a73d987b2df58e47a611f4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jacoco-plugin/5ecbb3d8ff387fba3e9ea8907dd6cd86773c2625_44def0541cba8151f2a73d987b2df58e47a611f4_left_right.log'}",False,,,True,5,2.0,,,,False,False
