idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
17,refs/heads/master,8ded159164a06b27a396a15140f0f3b35f59be8b,f399f7152feafbd723299248f42fc3e7830d749b,7228206ba015454f29f3574ad1c6078ffdc3a889,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/f399f7152feafbd723299248f42fc3e7830d749b_7228206ba015454f29f3574ad1c6078ffdc3a889_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/f399f7152feafbd723299248f42fc3e7830d749b_7228206ba015454f29f3574ad1c6078ffdc3a889_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/f399f7152feafbd723299248f42fc3e7830d749b_7228206ba015454f29f3574ad1c6078ffdc3a889_left_right.log'}",True,,,True,14,169,,,,False,False
18,refs/heads/master,988c5365ab207e84ee2e31a8d30631c1d56f688a,e7883ae01c7c7c1691260a5bd9db056854271e27,f77e05c27dde248c380bf7f1c5042bfa8650c2dc,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/e7883ae01c7c7c1691260a5bd9db056854271e27_f77e05c27dde248c380bf7f1c5042bfa8650c2dc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/e7883ae01c7c7c1691260a5bd9db056854271e27_f77e05c27dde248c380bf7f1c5042bfa8650c2dc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/e7883ae01c7c7c1691260a5bd9db056854271e27_f77e05c27dde248c380bf7f1c5042bfa8650c2dc_left_right.log'}",True,,,True,13,172,,,,False,False
19,refs/heads/master,28cdeda012fa60088d8ae56dceafd22cbcb6206d,4a361d55bffb9d2b4d69034e38b198f16bf30820,881200ed29fe74770ad7047a7160e949471a15c5,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/4a361d55bffb9d2b4d69034e38b198f16bf30820_881200ed29fe74770ad7047a7160e949471a15c5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/4a361d55bffb9d2b4d69034e38b198f16bf30820_881200ed29fe74770ad7047a7160e949471a15c5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/4a361d55bffb9d2b4d69034e38b198f16bf30820_881200ed29fe74770ad7047a7160e949471a15c5_left_right.log'}",True,,,True,9,94,,,,False,False
20,refs/heads/master,2f5d9b10ee3604387e16d355cfb95af096d3c51c,73c29f539804fbed6e7e2587a87f97898439eeca,5ee2173fbe4feeab5d5fd93d3b455e9f66771f21,,True,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/73c29f539804fbed6e7e2587a87f97898439eeca_5ee2173fbe4feeab5d5fd93d3b455e9f66771f21_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/73c29f539804fbed6e7e2587a87f97898439eeca_5ee2173fbe4feeab5d5fd93d3b455e9f66771f21_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/73c29f539804fbed6e7e2587a87f97898439eeca_5ee2173fbe4feeab5d5fd93d3b455e9f66771f21_left_right.log'}",True,Tests_failed,bb56750e94ef526bdcf3f7970d0cc06b5bfccdf77f602f988bab41b8b55da179,True,114,1423,False,Tests_passed,b49634ae591d87ba5d6b8f46c82321cca02980f0bd42752835ceff487fcdd90a,False,False
21,refs/heads/master,665092d619617b44711bf80f0652c19ce0e32a87,82f38333b9fd53291f32f29638ee473c578f9900,523769736fb350efd9c3db9a3a48cfe1785dd5ce,,True,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/82f38333b9fd53291f32f29638ee473c578f9900_523769736fb350efd9c3db9a3a48cfe1785dd5ce_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/82f38333b9fd53291f32f29638ee473c578f9900_523769736fb350efd9c3db9a3a48cfe1785dd5ce_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/82f38333b9fd53291f32f29638ee473c578f9900_523769736fb350efd9c3db9a3a48cfe1785dd5ce_left_right.log'}",True,Tests_passed,9cc82caedb284f53c5d8621c44c5402136ca9f972e18950daa8f49ca35278ee0,True,26,425,True,Tests_passed,a66507f002b88eaef352a5c641fc08d66b4e8d0c00609d4165efb82a620bab34,True,True
23,refs/heads/master,12fea9e9257021a8701d5c44fed646389a10e798,17e9220b72965a67726011e0f7255d9e2cb6cf4d,a85af76a38cb083875f9dd30777c163d2b8c89f4,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/17e9220b72965a67726011e0f7255d9e2cb6cf4d_a85af76a38cb083875f9dd30777c163d2b8c89f4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/17e9220b72965a67726011e0f7255d9e2cb6cf4d_a85af76a38cb083875f9dd30777c163d2b8c89f4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/17e9220b72965a67726011e0f7255d9e2cb6cf4d_a85af76a38cb083875f9dd30777c163d2b8c89f4_left_right.log'}",True,,,True,8,79,,,,False,False
24,refs/heads/master,d1812c4f5803d508833aaa35a3daa70594114e0e,c1d9a5464177ea7955cfc26529cfb49eb409504f,4ebafd508cbab78810cc735d27dd75d82a069a48,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/c1d9a5464177ea7955cfc26529cfb49eb409504f_4ebafd508cbab78810cc735d27dd75d82a069a48_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/c1d9a5464177ea7955cfc26529cfb49eb409504f_4ebafd508cbab78810cc735d27dd75d82a069a48_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/c1d9a5464177ea7955cfc26529cfb49eb409504f_4ebafd508cbab78810cc735d27dd75d82a069a48_left_right.log'}",True,,,True,5,77,,,,False,False
25,refs/heads/master,95367927c886fa13ecf544c911a4b1791c140d04,99359dfbbf06f6dd6dc66992f3d095ccdc7ce8d1,97c03a04f3173bf9fe9eb09aeaa9b26d3d1a637a,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/99359dfbbf06f6dd6dc66992f3d095ccdc7ce8d1_97c03a04f3173bf9fe9eb09aeaa9b26d3d1a637a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/99359dfbbf06f6dd6dc66992f3d095ccdc7ce8d1_97c03a04f3173bf9fe9eb09aeaa9b26d3d1a637a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/99359dfbbf06f6dd6dc66992f3d095ccdc7ce8d1_97c03a04f3173bf9fe9eb09aeaa9b26d3d1a637a_left_right.log'}",True,,,True,3,7,,,,False,False
26,refs/heads/master,33d45e17979d66d26661848228260afb642903e8,04f42bbb97019171a8c4ce6f297680b7063dde7f,a2887ddc0d724c22a3071eb9c44c8c3db6505bb9,,True,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/04f42bbb97019171a8c4ce6f297680b7063dde7f_a2887ddc0d724c22a3071eb9c44c8c3db6505bb9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/04f42bbb97019171a8c4ce6f297680b7063dde7f_a2887ddc0d724c22a3071eb9c44c8c3db6505bb9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/04f42bbb97019171a8c4ce6f297680b7063dde7f_a2887ddc0d724c22a3071eb9c44c8c3db6505bb9_left_right.log'}",True,Tests_passed,d7fa95722bdc5524564bb5c5a3d35c2157dc50c33cc8c126f7b715ecdd9d983c,True,36,239,True,Tests_passed,5d3694a4d7efc769327cd84199c35fa5e68bb3f7a33dc497b9e543ca39b6a2cf,True,True
27,refs/heads/master,d4e97330d953c3291dcb84d47887e3087c41f650,43ea452609f7fa857e61c5f35f955faff6efe760,fa96ffb331ec258df4d839a0ae3367b39956590b,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/43ea452609f7fa857e61c5f35f955faff6efe760_fa96ffb331ec258df4d839a0ae3367b39956590b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/43ea452609f7fa857e61c5f35f955faff6efe760_fa96ffb331ec258df4d839a0ae3367b39956590b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/43ea452609f7fa857e61c5f35f955faff6efe760_fa96ffb331ec258df4d839a0ae3367b39956590b_left_right.log'}",True,,,True,76,898,,,,False,False
29,refs/heads/master,1e8af79fe03b2ccb49b492c5972e862f34ab22ca,1e7db4ff82c87b87afb5b0bc0c3082ef75716bce,6405e8b2b556dc9bd615b5095d8a1190e8e113d1,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/1e7db4ff82c87b87afb5b0bc0c3082ef75716bce_6405e8b2b556dc9bd615b5095d8a1190e8e113d1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/1e7db4ff82c87b87afb5b0bc0c3082ef75716bce_6405e8b2b556dc9bd615b5095d8a1190e8e113d1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/1e7db4ff82c87b87afb5b0bc0c3082ef75716bce_6405e8b2b556dc9bd615b5095d8a1190e8e113d1_left_right.log'}",True,,,True,11,182,,,,False,False
31,refs/heads/master,94ff0d7b65990830557a7cd4d37b8162fd802749,5ffd3abd64aa20892bc7cb646947cd8375bf35ae,53ebea16ae7eefd96d7f4ebfadad5f1fa983ebfa,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/5ffd3abd64aa20892bc7cb646947cd8375bf35ae_53ebea16ae7eefd96d7f4ebfadad5f1fa983ebfa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/5ffd3abd64aa20892bc7cb646947cd8375bf35ae_53ebea16ae7eefd96d7f4ebfadad5f1fa983ebfa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/5ffd3abd64aa20892bc7cb646947cd8375bf35ae_53ebea16ae7eefd96d7f4ebfadad5f1fa983ebfa_left_right.log'}",True,,,True,8,201,,,,False,False
35,refs/heads/master,03be7c61ca70d6cd77a9f06c71dbed7aef6bc04c,aa35829ca47ee5572270e8b3ebd7a536294e0c43,821bc7ce67ccddc240642a496a6cb469ceac4761,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/aa35829ca47ee5572270e8b3ebd7a536294e0c43_821bc7ce67ccddc240642a496a6cb469ceac4761_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/aa35829ca47ee5572270e8b3ebd7a536294e0c43_821bc7ce67ccddc240642a496a6cb469ceac4761_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/aa35829ca47ee5572270e8b3ebd7a536294e0c43_821bc7ce67ccddc240642a496a6cb469ceac4761_left_right.log'}",True,,,True,10,294,,,,False,False
38,refs/heads/master,cbc9923c9dd15c32e16272d62aefddbf97720c7c,23166418bc6b760c59b173856dc5259aacb9f114,8865ea15c1edf9e5a9fa196e3e54c5ac01543b8e,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/23166418bc6b760c59b173856dc5259aacb9f114_8865ea15c1edf9e5a9fa196e3e54c5ac01543b8e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/23166418bc6b760c59b173856dc5259aacb9f114_8865ea15c1edf9e5a9fa196e3e54c5ac01543b8e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/23166418bc6b760c59b173856dc5259aacb9f114_8865ea15c1edf9e5a9fa196e3e54c5ac01543b8e_left_right.log'}",True,,,True,68,914,,,,False,False
40,refs/heads/master,a2691d13cce9b4aac43ec40c1613571dacc65277,9c1bd235225bc158a1e9483f0c10f92ac400796c,22f5c38e7b08af4fb805ae64ae9ac58d6dbb0599,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/9c1bd235225bc158a1e9483f0c10f92ac400796c_22f5c38e7b08af4fb805ae64ae9ac58d6dbb0599_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/9c1bd235225bc158a1e9483f0c10f92ac400796c_22f5c38e7b08af4fb805ae64ae9ac58d6dbb0599_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/9c1bd235225bc158a1e9483f0c10f92ac400796c_22f5c38e7b08af4fb805ae64ae9ac58d6dbb0599_left_right.log'}",True,,,True,8,129,,,,False,False
42,refs/heads/master,705ccb32117146bf7be9871bc3ecacb6d9f2f459,1d9553f3f9a4943956ee7370b03556749655d28e,f0c92a3156897d0783f9ab5521205dd94b7bc785,,False,"{'base_left': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/1d9553f3f9a4943956ee7370b03556749655d28e_f0c92a3156897d0783f9ab5521205dd94b7bc785_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/1d9553f3f9a4943956ee7370b03556749655d28e_f0c92a3156897d0783f9ab5521205dd94b7bc785_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fernandezpablo85/scribe-java/1d9553f3f9a4943956ee7370b03556749655d28e_f0c92a3156897d0783f9ab5521205dd94b7bc785_left_right.log'}",True,,,True,10,252,,,,False,False
