idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
13532,refs/remotes/origin/pull/1037,61d69702e0109ef0453e4b3b20e03e2eae1ba156,08ea09afd6a94def5a9d379ca09105869d9cabef,0058e9327560192f7c6cdcb1af76359183a9982e,,False,True,True,56,67.0,False,False
13714,refs/remotes/origin/pull/1037,de7a5d95612ad50e54608070730e9e9fc8b937f4,65bffaf05445caf1d429576ee4db9266efa8eb31,6a1205fa6386263acbfe528510a7df35ddae7460,,False,False,True,24,37.0,False,False
13846,refs/remotes/origin/pull/1037,909a88ca9f9a82eaa8cd7e202b1da0ad5b75bb74,b0266f2e3faf13e31ff2eb4478016e27b1b79a5e,bb0d9706abebcddb95e7369a9cf8a84b1f1f2c6e,,False,False,True,372,29.0,False,False
13892,refs/remotes/origin/pull/1042,910ce860cdecd876c1060c796e0c81236f45e94a,6624eb2e9b0796ce3e0106b53e65f200e0a135a7,7f95ab750acdf08bb877200334cac5954eb1f570,,False,True,True,11,9.0,False,False
13935,refs/remotes/origin/pull/1042,c37f003af3cfcc9cb4dfc6fbd64d97571f47d63d,f46db1218657f055e192044de11abfc80c44cc0a,8cb6a6f19e91f6d35e7da3a7da13611b7a855881,,False,True,True,60,26.0,False,False
14045,refs/remotes/origin/pull/1042,e2132ca4b9a68301f42d19e582adfb75bf48d657,ed95c91f1c6af7685897ecefc2912b37a697cf53,2e6b38543304dd5bf6e1d616e444b16f78e6b10b,,False,False,True,59,24.0,False,False
14156,refs/remotes/origin/pull/1042,7ca514347be2d769ac9ff6467f22dc94a1316ecf,7774e237fc65da40e7a5f533929c3c56b31b0e55,21db5c490fe403a57557d84710f142a4a9f10b19,,False,False,True,33,3.0,False,False
14165,refs/remotes/origin/pull/1042,974045462d9e3f06af842f0ed459ec58c69375b1,01001b79fdf341777dc0571b9e79ae88fd66226e,3b88c2778555d4899f77216e36960031da222d11,,False,False,True,22,0.0,False,False
14423,refs/remotes/origin/pull/1045,2f400e5e199057ef81a3376c726f39b599a9e12c,b2de6739e1925b8a5b45053528412c7b6d1f028f,99c90313b1307d8406e30b650bffa126f6a9b3ad,,False,False,True,13,0.0,False,False
14488,refs/remotes/origin/pull/1048,e5be061003153af00cb9525b9ebe0582fd4de99c,3c327fe1b1adadd6a0e4757be1c437511640e92c,17bcce84e08d20095ef97030cac9eee261320503,,False,True,True,196,196.0,False,False
14499,refs/remotes/origin/pull/1048,4c83f07ad749be6e983b198b9b55eae3ea302e35,66cf4d3162c358379434be53a7f7601933df9694,a1487d95e4ded15aa6bfb6bf59653b568f3ffc4b,,False,False,True,24,678.0,False,False
14651,refs/remotes/origin/pull/1054,3a96058241c0543315cf19813401b4ea4cdeaea8,73734fcaaf0e37c96904acbde8bf17fc55683d63,62e3ad29101e4c45cb172982614add6dcd9f132b,,False,False,True,20,66.0,False,False
14776,refs/remotes/origin/pull/1054,9fcf2f22fb73e88fd3a4f5c60f4e8aabf9eadbfd,73cc9974ab0e67cf41bc4facc457d5693a1f9cfd,7e429289ba58c086fd7c017e5a59a005c2e719e8,,False,,True,33,,False,False
14844,refs/remotes/origin/pull/1057,076a11105e9c125c3e5de3b3e1775cc20aa6bced,e70dfab9a62eeeac5e8d0a2df3b9c8a729dc5b53,24c459c604237f1b75a1a2ffc11cb4c3ca5a5385,,False,False,True,23,0.0,False,False
15069,refs/remotes/origin/pull/1062,39bd3f71d2b0463d70f55ed5ba4d6d183d13f709,a230bd88cdbb9447cd685b4ed274c337c2e9aded,649ab1ba924b3e0685cd3c38e3c37459ccd98494,,False,True,True,170,220.0,False,False
15090,refs/remotes/origin/pull/1073,1c2c13b9be74c9a1f121aaee79688c6e28585ca4,bc29034476774e6547cdbe4d91140ea6c03fb879,1eab2d978edefb1c2b06bdc864526264893decb7,,False,True,True,14,0.0,False,False
15099,refs/remotes/origin/pull/1073,d5671e5ace36313c6bb9b4a1ead1256f7a731f12,dd890b253d7c1121c297654f36ce9f336d9d15d1,e9037d662ff886f36b96a7aaf9f78b88c7a664a2,,False,True,True,150,199.0,False,False
15131,refs/remotes/origin/pull/1073,fff66f763fc65ff82641cb40edb5ce240c2d29a3,cf0cb657a252a8ec280a2ed0bd355680aba47cf8,0223058d7fe0338051a7887444fdef55e65c9719,,False,False,True,32,55.0,False,False
15161,refs/remotes/origin/pull/1073,04b98a414b1e2c6e3add26b0f183ce0d719eb58f,c506044ec7c676181cf1fd2fa0121800f29cc738,60364cc57231a042eec8054fa54ae2222fd87013,,False,False,True,10,0.0,False,False
15325,refs/remotes/origin/pull/1075,a2c133fe076fe6d98f6f58b16a5886242dc0aeff,39458b32c93b843a6209cc970cf5e77995ffc331,94ec1988269e809c1a174248256885757c1eddb3,,False,True,True,49,68.0,False,False
15527,refs/remotes/origin/pull/1108,f638286a9d6d51f21632e707d93830177ba61355,63cdc7826658cb6425bd3314ec85435095209dc2,5edcd19b317208f6a634a2d16342db35d46a3063,,False,False,True,37,3.0,False,False
15566,refs/remotes/origin/pull/1108,b524f38f258af805cbb3427450e25dbc853a27bf,c663e1bd2e663b0317828a105c5f84a0d08769bf,d3fe9c7c3ee20f650b8ebdb16f0aaa61aed1ed33,,False,False,True,3,0.0,False,False
15777,refs/remotes/origin/pull/1108,66c36e0f5284a60906d7b533f3a9265dad6b0560,04c106a056458c5952055743bad4d179317ec167,bf9e37f8278c63ab370459401a4ba2aabd1bdbfe,,False,True,True,927,227.0,False,False
15812,refs/remotes/origin/pull/1108,21db4aecf7054c052fb19ac6c4872a07282b1e40,da951ff15741b8fd6c244b564090d8a9fc12a1c9,ace9f79bae5bd9f43d09ac72a180ea89fb72029c,,False,False,True,9,7.0,False,False
15900,refs/remotes/origin/pull/1108,1f6060f7bae78f1a92685bb1b7a4d5354358d188,a0ebe77bbc8809b4e35e9b9b484302396879e280,0ba435217a8101cbc7d408398a29518cd842e456,,False,False,True,37,0.0,False,False
15984,refs/remotes/origin/pull/1160,d48fed8ce9aaa29cb7def49651c765fa7e549fc9,a6f69e707344c93a6fd104573299e9cf45cb9309,cd69c4c17d11d81d56b48540edce88e401fcfcf8,,False,False,True,49,22.0,False,False
15986,refs/remotes/origin/pull/1160,031e41d935a2941e2093e132a7a1e36015dfa41a,2fcf5d8026d7b1ea0841c7ec89fc3a99decf1845,4c8d770f2d157aae42160e719e19a430e8581ba7,,False,False,True,37,7.0,False,False
16069,refs/remotes/origin/pull/1160,e7564fd13f11b30eca1da3deb19c63f4838fb006,2ae7d827cf4c4541f4d6fe45e06c927c0c15be9c,003169a4d7514bf25caef5c103e092c4e6db4cfd,,False,False,True,113,122.0,False,False
16094,refs/remotes/origin/pull/1160,973a566a64aa4f551660dd964a4ef92a665dc680,9a7bf83913ad790f0b2192bbd26e2c899666f984,1ecdc0eb667a00a5d22cd29d290ed2b2a10e7c33,,False,False,True,8,1.0,False,False
16210,refs/remotes/origin/pull/1174,c241bf3e56ac9f238f4b8b6d8380ca2f04a165d1,78e903359f22b7305f9e833e2ccd2be53b254f7a,67f5f42b67f1e91f6d23cb023da2112c1eb9e7a0,,False,False,True,7,102.0,False,False
16295,refs/remotes/origin/pull/1188,64b115c14dc653e19fd8ae5ecf138f2132f749da,827b739d56cdb1bcf3e97e3ac02ff7567fbf8643,1873ef2c5f3669801c3b1305064a548af820a4f0,,False,True,True,873,7912.0,False,False
16465,refs/remotes/origin/pull/1188,6a8a01d4adc720270a49136de3e8cfcb62c9b8ec,f95dc804b7031ea115ca0dcb5d99f1201f2b2d4f,ec3d172b29138ce45f56442295c9247fdf0720d6,,False,False,True,14,19.0,False,False
16472,refs/remotes/origin/pull/1188,5ecc061dae64fc1f95ed40560530d764f2ee8e36,d9fa21959a8f0be5ec59b657cf06883591573d9f,1534902a99824c757c5a3e40f3bc7c3885c28b96,,False,True,True,35,69.0,False,False
16489,refs/remotes/origin/pull/1189,49c6d103be1e73a7b3d3ed62d4f4f728422541bf,81beae412a4e55abd0100f4fe7f9a22469c3ddc1,d87da81dc616717a363cf8656273336e15b0490a,,False,False,True,11,0.0,False,False
16675,refs/remotes/origin/pull/1190,8b75ed51d008583e21dc180707fcc37a5cc7ae02,3b9be652af81b889348ec06a93d6861c9c31ed13,bb45c7b23d2b335817bd33416f23158142da85b1,,False,True,True,113,86.0,False,False
16727,refs/remotes/origin/pull/1193,ee6619b9f10b7d725331768b77eb237221b62ec1,0ddd3d6bdd1206bf560dc20f26f996dbdb82b502,c41115bbf9e41bcb76ee80e4cc40e17bd0fa34ab,,False,True,True,103,46.0,False,False
16762,refs/remotes/origin/pull/1193,b614b312e8ddeb5f42ae97cab3bc54a33c235a57,afc27b935293174b39037a01afc4e0bb245c0df0,36552ae0c1b093e26f24b3f080a2e9b15925c915,,False,False,True,22,0.0,False,False
16789,refs/remotes/origin/pull/1193,e5478f3743debc2d9c85483c86a7ced011e7c6b9,4d638f5e7d218281381d138d16de169b521cc60e,226d60b6b76d8a1400face4bbec3f91e71bed839,,False,False,True,20,9.0,False,False
16847,refs/remotes/origin/pull/1201,dfc25c0ca8981d03c38ee9118fe6132538993f95,1efe199701bfeea220749f97319e62254e05acf1,da56bcd93371e386cc4d05c91b4e17b66d94e85e,,False,False,True,219,7505.0,False,False
16851,refs/remotes/origin/pull/1201,9cbac20cabda4e93d74607c7f6952a174a7edb4d,0ebb348818b0029e5b6d7702915a7e69e14713da,bfbd2e25dac9b7fe3721a0214e736d03f737f6cc,,False,False,True,10,14.0,False,False
16882,refs/remotes/origin/pull/1201,e69f3382c7cd81f901e1511f2a25d3682c013872,0b70dba6a6cdba115e6ce6982ef5a4bb6927c922,65dfa4b2ae8adf1dd2e9a94de4ed1a329e0c177c,,False,False,True,15,93.0,False,False
17060,refs/remotes/origin/pull/1202,f229c4746536cf720778b93a1afa98f872b434e6,67dc4b65084a4a67e8578d5df13cb149c80ed8dd,212ca713cf922a890cedf522dd851da51c53b517,,False,False,True,7,0.0,False,False
17288,refs/remotes/origin/pull/1202,74b5776ed2d42e28c2c30de3f48888e869826fd5,b9b60945ab48e0a02e7f9973a8db4b7168ed0add,cf1d16542763483196ff536a397ddf029289b900,,False,False,True,3,0.0,False,False
17413,refs/remotes/origin/pull/1202,22a05b5b65c0e6ba05c75a03a46686b61f81da67,f8d5997ee056b3c7d4dca7604ba80f6de66aa364,62fc2e827ed985594ac8c71280f196c2e3d40985,,False,False,True,4,0.0,False,False
17451,refs/remotes/origin/pull/1202,8ec9e0983ca1a8a2d9ce48d8fae8413fa407b329,c0fe4e208f9519e7a4e119384a966de1f56dbcd4,a5bba61a4d3bbdaaa53159bf5469b65ac6fc2290,,False,False,True,7,0.0,False,False
17475,refs/remotes/origin/pull/1202,6a437bdf9b6ea2cbd05239c7a76433cb9679db31,36727481ce442d4e26647381670d7a502c845a80,7c695571e40b0b059e2e00dc671b9102dfa471b5,,False,False,True,22,0.0,False,False
17609,refs/remotes/origin/pull/1207,c9c20239668b983144910b7aadb594994c235fc5,4557f2de29655ffdbae290de68e5436b519150fa,52b58f2b7c8cafb8daf1033e17ede8a1798d0e48,,False,False,True,211,96.0,False,False
17831,refs/remotes/origin/pull/1236,fa46fd6602510cff535648152a86027c5c46dd4d,a74d25ccacebaafdafd1397495acfd66f472e72b,b32b9622c9cfab693b6d545e42c8178676cbafb6,,False,,True,1545,,False,False
17869,refs/remotes/origin/pull/1236,3a39488d76687f76c7e29a396a821b69bcfc8510,bfda9a43c4734a1d0f9667937e96b9b741972964,c7e3e604cdaf4f1d7d6a3ef3bb50bcf87f296602,,False,False,True,29,0.0,False,False
17975,refs/remotes/origin/pull/1277,9d25b755f9328d2da74ed620b5d065c0ed9c35a7,273c7da2aec77d4b2ec6c8896ec0b8130a94422b,99439b29ac8e4ea940d5b7688c3f4e88e46854ad,,False,True,True,706,277.0,False,False
18021,refs/remotes/origin/pull/1277,91f944152a44844883e53f31590a15a1e97d9de2,33362d3e2646e0ea57eecbbdbe29145b566f425a,637cb5821f7f6f64b9f6dfe6fa60eb818ad20950,,False,False,True,44,13.0,False,False
18049,refs/remotes/origin/pull/1277,0eadb404b6385a546dabda22a41a6f0bca1a1520,0fc138c1a4d7f927e239a0101dbe90d618e19ac9,8c9452b7e2f37f27b8d13fd743cee7c42f734339,,False,True,True,633,1639.0,False,False
18228,refs/remotes/origin/pull/1296,29bc3b221538464c00297f11eda0d702dc2033bc,f53f54ccde6f144bb303ec398a0dbb69521a1d0a,6a6fc062bff5f6c98d06a955c3f62a0790c0b9a0,,False,False,True,43,8.0,False,False
18404,refs/remotes/origin/pull/1299,1f3312c4396293728b10012df01327b4e11ed6a9,77df64262c16c5a3f20bdfdff57c8b20444bde06,80fd8ad692e9411129bdc3c52adc2df55d148cba,,False,True,True,83,13.0,False,False
18472,refs/remotes/origin/pull/1303,546307abe0a90504031ae4398768186b54712d47,62a96495d5cb74cbddde7eb4e0cd607a4d3efaf9,de1a5c323ff8cb06aed239c64a289b0c896fca8e,,False,True,True,81,212.0,False,False
18667,refs/remotes/origin/pull/1363,28cb4552a27e72e4db2a4513bec7721ffa1f48e6,448e81218de7ec7e99cbbd4b860381effe3edffe,f03885749fc3942d3288d3a3165849eae9717955,,False,False,True,42,2.0,False,False
18783,refs/remotes/origin/pull/1363,d6329d0edc3dad4d823bfaf57e043c2dae2609c5,ca484f85513b9d88e990aae310b783333c5df47b,17bcbb7505fcf5879371ebd528164e14c99d58b4,,False,True,True,889,3154.0,False,False
18976,refs/remotes/origin/pull/1369,ec5d748482d088da90f385bdca6868ae2c728363,e45f0dedae26ff5dd5280d27ded8c3086a127973,dac1dbbe25b8fad9609514ff06bcf87b5b9f21d9,,False,True,True,197,279.0,False,False
19008,refs/remotes/origin/pull/1369,44d8cd1c5b3644fa68a49e0119517c01f2349402,25e3a0aa2de67c22675fd977709c3a50b49982df,451902058fb25828269d08c4717cbb4fec232199,,False,False,True,19,3.0,False,False
19146,refs/remotes/origin/pull/1370,fe1b0276686a0f5116fa2a6aa1abe45fa04df026,5ace615f9c952133b325d9af6b3126747c8fbe02,93514efff69c106d5c08b761f2d4da650ac96d32,,False,True,True,392,7619.0,False,False
19308,refs/remotes/origin/pull/1395,c5cf8a4875ba0e8cfd7d259ffc679d6326b68cdf,64cef6f6ab53343cd764d5fedcfa98a055bde0a4,d47048247f49988c9a2cba21894f1f7a19982903,,False,True,True,312,491.0,False,False
19737,refs/remotes/origin/pull/1417,94b16fac7c7cbc23f31f2355845618bf5a7135aa,0e93332534f6f686b3af51786d757ada0695686e,0214a7836155b0d78e99e354e3a2de8ae8db03ce,,False,True,True,43,2.0,False,False
19781,refs/remotes/origin/pull/1417,b0317f10178f7c9b4d373ad89fc3869c33c24d45,23136cf0b380cf7ac0710787ee4d2b58253f1982,8244ced7e69635c47e9d9390ccbc3d4a8799a8f0,,False,True,True,137,133.0,False,False
19843,refs/remotes/origin/pull/1482,4f6d6faf1ac6352fff30abfa264878f75cb728df,c52f53a66aabf36056e621c38f16eed31a392a1a,cbd8f22d5442a2222c6fa6e3db39d55ea45c1510,,False,False,True,62,801.0,False,False
19900,refs/remotes/origin/pull/1482,7a59dd071abf6a44cf05c16342cca7052fbba1a2,52ac281ef3fdcb96bc6668dbc493b7535acacc96,962139a1752d7ac1239c08fbb7a704c0d5dfb938,,False,True,True,245,5230.0,False,False
19966,refs/remotes/origin/pull/1482,fe0408eaaf699093ec577be81a5ea34e0e211f9b,9156d2c229c37e5845db8d4e889a078d86b3f100,ccc99b1ab508608b54c72429875c73fed826f1a0,,False,False,True,21,0.0,False,False
20025,refs/remotes/origin/pull/1498,6b98a975564352b0c31a8fb8dc9fd9124ed4ed14,3c13b9bcd3d96ac3f6fe2dfe6171f67c0b8aa278,1c79db5cb229c2f9ac0da2baa04c2f5d1d1812e3,,False,False,True,45,57.0,False,False
20113,refs/remotes/origin/pull/1498,2508d164455b52af11a0ace8bbe487ee426bc89a,3810a29e47a7dfb7b888d81313069b8123bc90e2,509d3e414b5abdb541fa3848cefa3181a9c99a21,,False,True,True,1814,34221.0,False,False
20340,refs/remotes/origin/pull/1623,d601ba13ccf467c1a2241f37ce9c610e0eab8476,8390b5b27d2a7b0b6163591cba258e9da7a27f45,8498b9cfbcb0c2d34f49e853612249c91625ae76,,False,False,True,332,2697.0,False,False
20401,refs/remotes/origin/pull/1623,49e4ac3a3e1a9a4c6717285057d62f0f1c4b8e17,4546a0d12f4ab4a6550f8bd75cf1cc6f93472db5,b7fcf5ea089b73e8941faafbe0507bc8384675e0,,False,True,True,269,56.0,False,False
20521,refs/remotes/origin/pull/1623,bc04b26ec52c7ad980076b402b226f2612c1c895,29ce1bbda12cbf69ca939b39c8c8437784a87068,f3a7b3e838b856c6b464e56450ebb13188ad19ac,,False,False,True,239,213.0,False,False
20560,refs/remotes/origin/pull/1624,41a106088301853f7ba06d32874f351c8a248fdf,3d9a64c4c8222c2f3160ec710bbdf112860a502f,a9d7bea4d5267097c14051dedef67dfbdd8ca96c,,False,False,True,4,0.0,False,False
20771,refs/remotes/origin/pull/1667,6bc13973a9c689647fc80e918c49fe511a0ccf96,e3ad44f0d01c36e6798fabb2862d7380f7ce9608,2d7a58d66533a09c5ff2bb295db72879fcb75422,,False,True,True,219,250.0,False,False
20849,refs/remotes/origin/pull/1672,5047928e7e8075bbb3ce9e5431db7dab426a0d72,ea1a3d1cb5e9f3c2c70b9b0bd8923be45b89d16f,27b41116dc4dacbded8895245e74c5d8311e0e8f,,False,False,True,25,38.0,False,False
21040,refs/remotes/origin/pull/1684,88d04625879619c67ef8cc92ab9e31b74c48cf05,f76236f75a070f10a4664da08f2504d60a1c6762,a5619be25c574fc53ec15e202573a0e3204c354b,,False,True,True,143,335.0,False,False
21061,refs/remotes/origin/pull/1684,f84c6ce2d0b02c93215da95f1423553d23aa607e,80de4db5f2fb40f45ff2013d01dff551c5a4f31a,a954703ea3ea6a9c921b971a15557ba5b4df4dc4,,False,False,True,90,89.0,False,False
21157,refs/remotes/origin/pull/1712,b70d7598d0a9c9e9915adcd82079316c57ba732f,fc5e71f8767bd279ee418ef352dec27dd4471b9c,ce2545528ac6025b4ec1150da6165f3c580207b5,,False,True,True,35,40.0,False,False
21165,refs/remotes/origin/pull/1712,9119af413d570a96b77dcd3b18ffa8e9c15636c3,ce22533cd5efdbdb5ea0108ba2b5aec80d3d97cd,937639cb9cf992e7cf60de45f2ca4abb668fda67,,False,False,True,133,200.0,False,False
21246,refs/remotes/origin/pull/1718,78cf3004a1b43e0ab4649a6324e5e3f0068cb4b4,6a086e05cd8af7088ab0e6040b59df7f5c0e004c,95116530a307a13d44148cab894f390281ac5665,,False,False,True,19,0.0,False,False
21252,refs/remotes/origin/pull/1718,85c11aa72be456769c37b102041d2eabe5729440,b5e375204bbe5fd2f469f8eff4dff140e7cfd51e,0ea9121638d8fbb47647aa2646971938c4c5a305,,False,False,True,14,0.0,False,False
21434,refs/remotes/origin/pull/1731,9c4111cf80fc80bb6fd56c6a66b32c3ca48acac0,a1c3950d183dbdd99fe351859a873992d2506f0c,630bde20a09750e6713f65a98eefa42a7a6ad4da,,False,False,True,4,0.0,False,False
21507,refs/remotes/origin/pull/1731,ac9adfc8bc5916ab17097da3c4744f31cb03a7ee,d1bb86a0ce47d2a36c3568e2569ffa9c6744ee92,8c881eaa53c985cb259106766e867ecd1494fc0a,,False,False,True,3,0.0,False,False
21627,refs/remotes/origin/pull/1740,a2a9c5542242c9a0de3e4400d528eeb50cee0980,39a8c8aaaa33d5b7428f3074b5a4baf768daff73,b6a509b1b8548c6b30e52775f127d4d2d77b0b41,,False,False,True,192,171.0,False,False
21657,refs/remotes/origin/pull/1743,1b7bf74fa4a77e0c3266d35c3b20201035dd9071,b4df5822a4dff3823b95be0f56746b7d68538ad3,18dd796323ea04c838cd981cf63e6655100d6357,,False,False,True,34,84.0,False,False
21850,refs/remotes/origin/pull/1747,c9d00d089339abc09769420a84bb3d8cb281dd85,a7f79ef797a94fe7184a3e3b2224792fff1bd6b4,914367851c00b4721b6626d1e71fa8c2d1096c64,,False,False,True,90,50.0,False,False
21932,refs/remotes/origin/pull/1786,3cf159de58d346e575a7e6930a36bd3db24119ea,d7dd0f6fe08573166eca6763f84026d69846946d,f82708d67e1fef3d43aaa219431261c12f3eba8b,,False,False,True,43,0.0,False,False
22132,refs/remotes/origin/pull/1815,a088e97d37f17b7e39bee488e044f4d890547b1b,4c905e1e4052fe1d6360c69f762ce0f6dff8a62c,611c04cf5937dc9db0eb98fb396ac817ca89f913,,False,True,True,377,623.0,False,False
22208,refs/remotes/origin/pull/1815,f148ec0fdf8105e2c5a1a5c610bf32b598903e3d,035509da2087ee8d8871b8ba460f622a558984fb,ab0902acff9029d4dd6801b93c2568acaef43399,,False,True,True,60,223.0,False,False
22249,refs/remotes/origin/pull/1815,b7f3bce0ccf61516baeb1e237ab3ed655436d0a3,68cbeb1a6993778912441ccc46a12f6f8e40dfbe,bf930c7261e4e766e636ae485c7598c691113842,,False,False,True,15,0.0,False,False
22298,refs/remotes/origin/pull/1844,4ce48c21bb82aead561b34db98fb9e7e693ff76f,01f891bef9056f2139fd06eee63683a0466fd1b1,d4b5ba5cf204d5c0e693c0bb92bca897ffc402f7,,False,False,True,19,13.0,False,False
22476,refs/remotes/origin/pull/1869,08bd05b15e5c6c0efe34a465bc1ea7dd80638770,e8eda937746244fdc83cab3f011ad0676324576e,905e5f7422cf9c79f699f415dea4fe7d7f189377,,False,False,True,203,83.0,False,False
22784,refs/remotes/origin/pull/1887,b19b7812b872eae12816a70880225bbd2a265b67,35a040fb10f6b823eeb4a3ad1d529bc36fb969b7,de0e671110c9144a8f78fa5a9f4b110522b75d35,,False,False,True,16,62.0,False,False
22803,refs/remotes/origin/pull/1887,0e025c4b1c5470dd5e21e3a38b1caa13701e9a38,10feeb04bf981219186cff03f620aa926f53f7d7,1badb3302bb6cc2d44143261bbc5bc72a067d06d,,False,False,True,29,41.0,False,False
22948,refs/remotes/origin/pull/1914,0974275f15924ed64cbb48ac0a602c148dbe6d65,517d6d597e37dd6101bf56cdfbb87d1f885b8f58,813ab53538037d1404f6ddffecf2ded9237cb42a,,False,False,True,37,28.0,False,False
23287,refs/remotes/origin/pull/1945,a0bfdac70f0c25d813cea049c5f4006623d9be60,4ab3ec0ef847a307b396c869c17d40ce99eaf580,93f64d44bafc34ac1774bc77690ab3bceaec48ee,,False,False,True,26,123.0,False,False
23291,refs/remotes/origin/pull/1945,d3de9c5cd83203103772390f68a81ef47168c45c,2f422c08e45dccc066ecebc7b434f60d9c5f39c4,3dfca3cbf6e233ec57062fe075bc9404ba9e1067,,False,False,True,244,145.0,False,False
23418,refs/remotes/origin/pull/1945,1fde28edfe1cda04dfc1e9cb10e15454258970be,f9623c5539422ca40a8d519341dcd7ce899488e2,97fca378295ef0facb65fbaca3f47edbf85e49b2,,False,False,True,12,2.0,False,False
23527,refs/remotes/origin/pull/1945,4fec868779d28ef16d02ab6c70e35ae469bd4258,03ef2a7d44f189450be64456193780928e1d2e34,4e6a8e648afeafb5f249f9b3da00a001cfb05c8f,,False,True,True,41,105.0,False,False
23611,refs/remotes/origin/pull/1945,c41ddc50e63b7458473b2e704d40a6be499d0818,e0c4e3439f6d9a4e826158b53399bd8f5146afc9,53d687d8de7771f4fd42e3916f9e717d63f7a226,,False,False,True,7,0.0,False,False
23757,refs/remotes/origin/pull/1945,9bfe82a2801d38bb0bda57833e62ac21fca3e0ef,40eafdc9a6909cf9c06f9622bd3425697f0dc7d0,19160d07f9da9d34ce91d7bbed71a62d7f450cd7,,False,False,True,28,47.0,False,False
23892,refs/remotes/origin/pull/1945,9b33097de40703dd88d45e0eece5369b39716ed3,37a912596ea292a05ad8d0faccbdd72310c39c11,82b4b2535b9485b219c9eccb27c7b440e0c5a385,,False,True,True,390,248.0,False,False
23993,refs/remotes/origin/pull/1947,7154639c7bd2ff94f98fc26ddbf886b49bbbca19,26519a03f8bbede9d5d626d608abe2531ff72ed5,6a90b672b6cb644e795b34ccb210c3855e5ad56c,,False,True,True,224,968.0,False,False
24061,refs/remotes/origin/pull/1947,0a2266fca05e09c46160ebe539305c50fdafa201,30010458b3b16e6476dc0f9de5d443bdcccc8dcb,6de312b60a4d49e9f41abec8df3b89d2111cc9ae,,False,False,True,35,23.0,False,False
24087,refs/remotes/origin/pull/1951,2d010eb64cb89d11df3aa0b7fdbdcc8dfde71b5b,629b8b74b4bcf71be5e42271791f838d41ab73fa,8456eb5c10874f573845f58a37576a984e7b690f,,False,False,True,10,0.0,False,False
24218,refs/remotes/origin/pull/1954,f8918aad06cecca8b90f24d7e937aa4cb59347b7,3314744f1e2b8198f31309bd94e156251d36ee64,c4ddcfce049180697ded6b81ac0b5ab520764585,,False,False,True,21,0.0,False,False
24260,refs/remotes/origin/pull/1986,f512a7920775016473273363f05698629e214d6f,dd144026d2d9a934edc0223e1b5dcb8980d5772d,ae5da7dd4029ec984ca20f0e51df0336f8ce2241,,False,False,True,117,1557.0,False,False
24378,refs/remotes/origin/pull/1993,c6c7fa5e09f3b99ddfb480ac4a419a257296ce32,81fbbb92233dcc675f98fe4e9f9091cf2165747c,4a05f893a93712a8b765cc3fdd18a29519c5e515,,False,False,True,9,0.0,False,False
24433,refs/remotes/origin/pull/1993,4242a9c1246c53b5817e867a3b582ed55f4b9868,d9815ba718a703fd2160c0af2ef8bc13f95f6ce0,1400e558288501cf94e9b628f56cde19ed326c06,,False,False,True,19,0.0,False,False
24745,refs/remotes/origin/pull/2064,fbab0a36401cc64d8feb1b41d0bde12df8f226d0,0a43b819240ca4c97384f20dc6a002bd2a5bc70a,aff7518c6c7722ae1828b618b531dc1a17a87940,,False,False,True,7,0.0,False,False
25010,refs/remotes/origin/pull/2118,48901481ee591e02b22841d060343e44195943bf,c44885a2bb18d1238c79fffac02a42cb4d9e0b05,b74dfb7a857aa64348954cd8ce835480a2fa84a2,,False,False,True,402,381.0,False,False
25012,refs/remotes/origin/pull/2118,c62e0aab7c8322fd528b725ac24ce8cfb17070be,d1e63c09f5ff0f533ad4a83fa257cd9be19503a9,3d782d2baaa62de761e66a50f5405e9377365bd6,,False,False,True,17,0.0,False,False
25217,refs/remotes/origin/pull/2127,28dbce660d06d26c8f1c212bf7c1ad469743e577,658194fb1dc60b3bc580d70b587bdb550b99d413,e313dc2c74823120070917c0f5775478061a53e1,,False,False,True,778,1295.0,False,False
25218,refs/remotes/origin/pull/2127,1f56c06a4dbf1a3e7aac48e01679e6c705275402,3095644a0175ba152dd7b96febc164523e43664e,40415dc26952370f276805412960bfa2e651c5fb,,False,False,True,12,4.0,False,False
25346,refs/remotes/origin/pull/2147,eaaeaae4cb163aa92c0afdcf9e8d7015fb8bd539,e87e76c5ee677e273311022174390a0f788ffcbf,7ed245615a9fb1f57d5c7773d7b05cf06c300cbc,,False,False,True,21,4.0,False,False
25368,refs/remotes/origin/pull/2158,3b4162dc1dcf00c976a8e8dada2db63e156ba67f,ec1f16d0b2f263cdc0187b973599a323c13fd78d,c18d508edcd1450b7fa60ec0056a78f50eaf3259,,False,True,True,52,711.0,False,False
25471,refs/remotes/origin/pull/2160,b0f2fc3eca00a1ece29547b28c2b29ac0735c746,c50e7961a741e3ca35c73fdaa9407de68795f29d,dba66adc52300dd94af85bd98463aabae5e84008,,False,False,True,26,29.0,False,False
25890,refs/remotes/origin/pull/2202,6a73b8b372fd1b2cb067aedd35f36d42b9490428,096e439c36ae0f4a86974c9ffc4776897079a15f,6c52562004714800052a035acfda1a577f13bff0,,False,False,True,9,28.0,False,False
26056,refs/remotes/origin/pull/2220,fa7c24007b57505e3569883612014aa98fc0b41f,05acb91677245f49e5bd934fd5f79632a91832ce,4bd978d97bcfa5e01ff679debb3c53806dd0be1f,,False,,True,283,,False,False
