idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
55,refs/heads/master,0016ffcc28b936eea1fb48687f32b803fa5ce73d,72074291ea5ae787267743a04ce70542dfe3137d,f8818005f7f49f55c8f47c3da011c3a1eebbe036,,False,False,True,3,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/72074291ea5ae787267743a04ce70542dfe3137d_f8818005f7f49f55c8f47c3da011c3a1eebbe036_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/72074291ea5ae787267743a04ce70542dfe3137d_f8818005f7f49f55c8f47c3da011c3a1eebbe036_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/72074291ea5ae787267743a04ce70542dfe3137d_f8818005f7f49f55c8f47c3da011c3a1eebbe036_left_right.log'}",,,,,,False
57,refs/heads/master,8794a558770ca660c142e861ad14bf1ddb24992e,59ea18ab16466bdd656dade28c1c59172f529ed7,fcf437dbae004b7078d7f803f2d4b36ae944486d,,False,True,True,31,964.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/59ea18ab16466bdd656dade28c1c59172f529ed7_fcf437dbae004b7078d7f803f2d4b36ae944486d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/59ea18ab16466bdd656dade28c1c59172f529ed7_fcf437dbae004b7078d7f803f2d4b36ae944486d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/59ea18ab16466bdd656dade28c1c59172f529ed7_fcf437dbae004b7078d7f803f2d4b36ae944486d_left_right.log'}",,,,,,False
64,refs/heads/master,3f582f9013fcd60c309a3519ddc59874ffcb689a,464ffeb1afd7c020fe1cab960948e7f7be822b10,1ae517462b2487b836526b5da23d5ed4a1bd71de,,False,True,True,29,97.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/464ffeb1afd7c020fe1cab960948e7f7be822b10_1ae517462b2487b836526b5da23d5ed4a1bd71de_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/464ffeb1afd7c020fe1cab960948e7f7be822b10_1ae517462b2487b836526b5da23d5ed4a1bd71de_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/464ffeb1afd7c020fe1cab960948e7f7be822b10_1ae517462b2487b836526b5da23d5ed4a1bd71de_left_right.log'}",,,,,,False
66,refs/heads/master,5cb559c236904ec73b810d2053759f124aa151d6,91beb8aa25bc2d51a282f2d28e37de058ef2e163,94b1043fd9eedd67e39bfcf5059efe7e87a14fd5,,False,False,True,4,6.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/91beb8aa25bc2d51a282f2d28e37de058ef2e163_94b1043fd9eedd67e39bfcf5059efe7e87a14fd5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/91beb8aa25bc2d51a282f2d28e37de058ef2e163_94b1043fd9eedd67e39bfcf5059efe7e87a14fd5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/91beb8aa25bc2d51a282f2d28e37de058ef2e163_94b1043fd9eedd67e39bfcf5059efe7e87a14fd5_left_right.log'}",,,,,,False
67,refs/heads/master,91beb8aa25bc2d51a282f2d28e37de058ef2e163,489074714878c8e5d826253a5e02265433e56b90,cc714ce4ec582ff925f402565a66e8067dab40ee,,False,False,True,10,18.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/489074714878c8e5d826253a5e02265433e56b90_cc714ce4ec582ff925f402565a66e8067dab40ee_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/489074714878c8e5d826253a5e02265433e56b90_cc714ce4ec582ff925f402565a66e8067dab40ee_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/489074714878c8e5d826253a5e02265433e56b90_cc714ce4ec582ff925f402565a66e8067dab40ee_left_right.log'}",,,,,,False
68,refs/heads/master,489074714878c8e5d826253a5e02265433e56b90,7ed501a35198fba0c3909df5ebd3a2da53688b97,22084709274c2d9aa547414926e0bf4b45720c41,,False,True,True,51,336.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7ed501a35198fba0c3909df5ebd3a2da53688b97_22084709274c2d9aa547414926e0bf4b45720c41_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7ed501a35198fba0c3909df5ebd3a2da53688b97_22084709274c2d9aa547414926e0bf4b45720c41_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7ed501a35198fba0c3909df5ebd3a2da53688b97_22084709274c2d9aa547414926e0bf4b45720c41_left_right.log'}",,,,,,False
70,refs/heads/master,b87d791f4db458a2e9b9b620264f26b3c189fb58,fda979a91ae187f094534b51b777a1b7c3ec90af,50caf405b117174409646425f6909f27ea71c78c,,False,False,True,23,21.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fda979a91ae187f094534b51b777a1b7c3ec90af_50caf405b117174409646425f6909f27ea71c78c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fda979a91ae187f094534b51b777a1b7c3ec90af_50caf405b117174409646425f6909f27ea71c78c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fda979a91ae187f094534b51b777a1b7c3ec90af_50caf405b117174409646425f6909f27ea71c78c_left_right.log'}",,,,,,False
71,refs/heads/master,fda979a91ae187f094534b51b777a1b7c3ec90af,c0f25c0f7347634ee9b59cc8fe2ab2847f77553d,4e017504f76bab644632038ae82b18a5114ca010,,False,True,True,26,263.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c0f25c0f7347634ee9b59cc8fe2ab2847f77553d_4e017504f76bab644632038ae82b18a5114ca010_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c0f25c0f7347634ee9b59cc8fe2ab2847f77553d_4e017504f76bab644632038ae82b18a5114ca010_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c0f25c0f7347634ee9b59cc8fe2ab2847f77553d_4e017504f76bab644632038ae82b18a5114ca010_left_right.log'}",,,,,,False
72,refs/heads/master,50caf405b117174409646425f6909f27ea71c78c,349898a1a94878dc5a85c88c6809f2aee1d07a0a,c0f25c0f7347634ee9b59cc8fe2ab2847f77553d,,False,True,True,37,272.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/349898a1a94878dc5a85c88c6809f2aee1d07a0a_c0f25c0f7347634ee9b59cc8fe2ab2847f77553d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/349898a1a94878dc5a85c88c6809f2aee1d07a0a_c0f25c0f7347634ee9b59cc8fe2ab2847f77553d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/349898a1a94878dc5a85c88c6809f2aee1d07a0a_c0f25c0f7347634ee9b59cc8fe2ab2847f77553d_left_right.log'}",,,,,,False
74,refs/heads/master,0321a371dabfd024a5560b5f39049cb62926506c,54895e33201119ad297fa409cf2908135bf8e677,f38a137951f6f805604b88ab443ea7e51ce6246a,,False,True,True,21,246.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/54895e33201119ad297fa409cf2908135bf8e677_f38a137951f6f805604b88ab443ea7e51ce6246a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/54895e33201119ad297fa409cf2908135bf8e677_f38a137951f6f805604b88ab443ea7e51ce6246a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/54895e33201119ad297fa409cf2908135bf8e677_f38a137951f6f805604b88ab443ea7e51ce6246a_left_right.log'}",,,,,,False
75,refs/heads/master,f38a137951f6f805604b88ab443ea7e51ce6246a,2496335f04edc633594fadb4ca8ffb43928ab668,8855352b00d26188afa796d8f7a82d8c789b96f3,,False,True,True,21,122.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2496335f04edc633594fadb4ca8ffb43928ab668_8855352b00d26188afa796d8f7a82d8c789b96f3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2496335f04edc633594fadb4ca8ffb43928ab668_8855352b00d26188afa796d8f7a82d8c789b96f3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2496335f04edc633594fadb4ca8ffb43928ab668_8855352b00d26188afa796d8f7a82d8c789b96f3_left_right.log'}",,,,,,False
76,refs/heads/master,2496335f04edc633594fadb4ca8ffb43928ab668,3cb1bd46bac83b3ca7b1c6b501c552974bb68c0b,b426fed775f22c2550a2326cfda2845b2e386590,,False,True,True,20,107.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3cb1bd46bac83b3ca7b1c6b501c552974bb68c0b_b426fed775f22c2550a2326cfda2845b2e386590_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3cb1bd46bac83b3ca7b1c6b501c552974bb68c0b_b426fed775f22c2550a2326cfda2845b2e386590_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3cb1bd46bac83b3ca7b1c6b501c552974bb68c0b_b426fed775f22c2550a2326cfda2845b2e386590_left_right.log'}",,,,,,False
77,refs/heads/master,863334d0feae41dd9d87ced490a9c3dd0eea6933,a3d1159a8b179fe810c3d4d7f74482cfb688139c,04d90e5c470a89ca170e4f7a8bbef9dc12aa7db6,,False,True,True,7,32.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a3d1159a8b179fe810c3d4d7f74482cfb688139c_04d90e5c470a89ca170e4f7a8bbef9dc12aa7db6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a3d1159a8b179fe810c3d4d7f74482cfb688139c_04d90e5c470a89ca170e4f7a8bbef9dc12aa7db6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a3d1159a8b179fe810c3d4d7f74482cfb688139c_04d90e5c470a89ca170e4f7a8bbef9dc12aa7db6_left_right.log'}",,,,,,False
78,refs/heads/master,a3d1159a8b179fe810c3d4d7f74482cfb688139c,d7d3ab84651219ff06df9b95bf6186cf51b2afd4,adc33af4ec05f15c9b774016e02af93d96aca884,,False,True,True,18,107.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d7d3ab84651219ff06df9b95bf6186cf51b2afd4_adc33af4ec05f15c9b774016e02af93d96aca884_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d7d3ab84651219ff06df9b95bf6186cf51b2afd4_adc33af4ec05f15c9b774016e02af93d96aca884_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d7d3ab84651219ff06df9b95bf6186cf51b2afd4_adc33af4ec05f15c9b774016e02af93d96aca884_left_right.log'}",,,,,,False
79,refs/heads/master,d7d3ab84651219ff06df9b95bf6186cf51b2afd4,8205aa5137fac914267ad1305c33e83650a8f7f3,f0362fed86c6583d0d4e8e54aa10f8e16ab41073,,False,False,True,14,78.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8205aa5137fac914267ad1305c33e83650a8f7f3_f0362fed86c6583d0d4e8e54aa10f8e16ab41073_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8205aa5137fac914267ad1305c33e83650a8f7f3_f0362fed86c6583d0d4e8e54aa10f8e16ab41073_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8205aa5137fac914267ad1305c33e83650a8f7f3_f0362fed86c6583d0d4e8e54aa10f8e16ab41073_left_right.log'}",,,,,,False
82,refs/heads/master,8d95eb64774a0cc2eef44b7be8ce198cc079f235,83a689a511538ae4452b5a89a92f6a3e96b24aa1,38602578ed20fd6816054d89fcbd9c32d13770cb,,False,False,True,6,51.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/83a689a511538ae4452b5a89a92f6a3e96b24aa1_38602578ed20fd6816054d89fcbd9c32d13770cb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/83a689a511538ae4452b5a89a92f6a3e96b24aa1_38602578ed20fd6816054d89fcbd9c32d13770cb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/83a689a511538ae4452b5a89a92f6a3e96b24aa1_38602578ed20fd6816054d89fcbd9c32d13770cb_left_right.log'}",,,,,,False
83,refs/heads/master,83a689a511538ae4452b5a89a92f6a3e96b24aa1,d1e22b0aa5bde94c5b05b4ea503a428cc1f8a794,bcf4355e4921cad8abec6ee9470ad01687618df4,,False,False,True,7,170.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d1e22b0aa5bde94c5b05b4ea503a428cc1f8a794_bcf4355e4921cad8abec6ee9470ad01687618df4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d1e22b0aa5bde94c5b05b4ea503a428cc1f8a794_bcf4355e4921cad8abec6ee9470ad01687618df4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d1e22b0aa5bde94c5b05b4ea503a428cc1f8a794_bcf4355e4921cad8abec6ee9470ad01687618df4_left_right.log'}",,,,,,False
85,refs/heads/master,22084709274c2d9aa547414926e0bf4b45720c41,74fee3c9aedca7ef4e502e460526cfb431dfcaf6,1e32312e58a48a978328e5c56d185c915af3793d,,False,True,True,170,4223.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/74fee3c9aedca7ef4e502e460526cfb431dfcaf6_1e32312e58a48a978328e5c56d185c915af3793d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/74fee3c9aedca7ef4e502e460526cfb431dfcaf6_1e32312e58a48a978328e5c56d185c915af3793d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/74fee3c9aedca7ef4e502e460526cfb431dfcaf6_1e32312e58a48a978328e5c56d185c915af3793d_left_right.log'}",,,,,,False
88,refs/heads/master,40d0bd1362cecb3d5e5f6abf0b14b470c2ff7679,ca54eb4c28efe91412def221d7af17233979ad08,a192b4c8c200e1d5db2ba6c8605a05478791131c,,False,False,True,17,163.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/ca54eb4c28efe91412def221d7af17233979ad08_a192b4c8c200e1d5db2ba6c8605a05478791131c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/ca54eb4c28efe91412def221d7af17233979ad08_a192b4c8c200e1d5db2ba6c8605a05478791131c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/ca54eb4c28efe91412def221d7af17233979ad08_a192b4c8c200e1d5db2ba6c8605a05478791131c_left_right.log'}",,,,,,False
89,refs/heads/master,ca54eb4c28efe91412def221d7af17233979ad08,4f70b68afaa8ca81750cc71886a0bb4c60ea996f,cb633ac435217cccdb211070c1d42208bef161b9,,False,False,True,5,72.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f70b68afaa8ca81750cc71886a0bb4c60ea996f_cb633ac435217cccdb211070c1d42208bef161b9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f70b68afaa8ca81750cc71886a0bb4c60ea996f_cb633ac435217cccdb211070c1d42208bef161b9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f70b68afaa8ca81750cc71886a0bb4c60ea996f_cb633ac435217cccdb211070c1d42208bef161b9_left_right.log'}",,,,,,False
90,refs/heads/master,cb633ac435217cccdb211070c1d42208bef161b9,1f49a4f278b2f724ffbbc15f856eef254b1158f5,6b02cac7720231a4c772af08c1c13a0e36a53446,,False,True,True,561,43926.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1f49a4f278b2f724ffbbc15f856eef254b1158f5_6b02cac7720231a4c772af08c1c13a0e36a53446_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1f49a4f278b2f724ffbbc15f856eef254b1158f5_6b02cac7720231a4c772af08c1c13a0e36a53446_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1f49a4f278b2f724ffbbc15f856eef254b1158f5_6b02cac7720231a4c772af08c1c13a0e36a53446_left_right.log'}",,,,,,False
91,refs/heads/master,a192b4c8c200e1d5db2ba6c8605a05478791131c,cb633ac435217cccdb211070c1d42208bef161b9,2155a291bf87ebd6b1e3fc72be1b1292514bbadf,,False,False,True,14,99.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/cb633ac435217cccdb211070c1d42208bef161b9_2155a291bf87ebd6b1e3fc72be1b1292514bbadf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/cb633ac435217cccdb211070c1d42208bef161b9_2155a291bf87ebd6b1e3fc72be1b1292514bbadf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/cb633ac435217cccdb211070c1d42208bef161b9_2155a291bf87ebd6b1e3fc72be1b1292514bbadf_left_right.log'}",,,,,,False
94,refs/heads/master,d695c646eca34ff42722d0398b90d57521bcc3a6,e3ee0f19e48e904a8629222cda59a1ebe66dda48,83992e172484e2a3dd7a7293f9b26f25054decc5,,False,True,True,221,38607.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e3ee0f19e48e904a8629222cda59a1ebe66dda48_83992e172484e2a3dd7a7293f9b26f25054decc5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e3ee0f19e48e904a8629222cda59a1ebe66dda48_83992e172484e2a3dd7a7293f9b26f25054decc5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e3ee0f19e48e904a8629222cda59a1ebe66dda48_83992e172484e2a3dd7a7293f9b26f25054decc5_left_right.log'}",,,,,,False
95,refs/heads/master,4f1fbba0e39006666b2780a62bf0cf7077f19f9c,90699b277a25a7a1958947f8d4b61639332ff744,1dc2331d7392d537dc467802834537ecfc93ec79,,True,True,True,20,138.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/90699b277a25a7a1958947f8d4b61639332ff744_1dc2331d7392d537dc467802834537ecfc93ec79_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/90699b277a25a7a1958947f8d4b61639332ff744_1dc2331d7392d537dc467802834537ecfc93ec79_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/90699b277a25a7a1958947f8d4b61639332ff744_1dc2331d7392d537dc467802834537ecfc93ec79_left_right.log'}",37699915de015b80c8e6cda8cfbe326b103d0cabfc7f11f8470b12763d047195,Tests_failed,a5c4492de68a63a99e3e921bd3755c16a6dd29345b4bd913fb5e239309a1b2e8,Tests_failed,False,False
97,refs/heads/master,eb2ea1981e0af748894b3349db2872087436327e,c26b966a20962618deb90964662b2a623a847e53,e3c00bc9a731c2924a9f694897efe1516887efd7,,False,False,True,24,359.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c26b966a20962618deb90964662b2a623a847e53_e3c00bc9a731c2924a9f694897efe1516887efd7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c26b966a20962618deb90964662b2a623a847e53_e3c00bc9a731c2924a9f694897efe1516887efd7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c26b966a20962618deb90964662b2a623a847e53_e3c00bc9a731c2924a9f694897efe1516887efd7_left_right.log'}",,,,,,False
98,refs/heads/master,98398b5ce83ab60a04b61fe6f5fca3556eb31254,b1b6350b1cd3996e9ec6467f9b8290628091f800,cbc59bf2e0791a203833baa8f85633f70399a3c4,,False,True,True,152,3738.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/b1b6350b1cd3996e9ec6467f9b8290628091f800_cbc59bf2e0791a203833baa8f85633f70399a3c4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/b1b6350b1cd3996e9ec6467f9b8290628091f800_cbc59bf2e0791a203833baa8f85633f70399a3c4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/b1b6350b1cd3996e9ec6467f9b8290628091f800_cbc59bf2e0791a203833baa8f85633f70399a3c4_left_right.log'}",,,,,,False
100,refs/heads/master,097073adc751c1debf67a93ac6ca35453252d59a,4c8a3b9fb5dace1310cbfc538f57b8e6b25fb760,699a58d71b453a30eb38df7a13616a115356afe3,,False,True,True,384,38940.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4c8a3b9fb5dace1310cbfc538f57b8e6b25fb760_699a58d71b453a30eb38df7a13616a115356afe3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4c8a3b9fb5dace1310cbfc538f57b8e6b25fb760_699a58d71b453a30eb38df7a13616a115356afe3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4c8a3b9fb5dace1310cbfc538f57b8e6b25fb760_699a58d71b453a30eb38df7a13616a115356afe3_left_right.log'}",,,,,,False
101,refs/heads/master,392b45ca100f37e55f15bd0fd4f469fcfd0cab87,d91cb3e17a41586e00a033a8aaa039d5ba73db4c,f688d3eedd28cba2e75f0d73df8882b548fa0c56,,False,True,True,3,313.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d91cb3e17a41586e00a033a8aaa039d5ba73db4c_f688d3eedd28cba2e75f0d73df8882b548fa0c56_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d91cb3e17a41586e00a033a8aaa039d5ba73db4c_f688d3eedd28cba2e75f0d73df8882b548fa0c56_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d91cb3e17a41586e00a033a8aaa039d5ba73db4c_f688d3eedd28cba2e75f0d73df8882b548fa0c56_left_right.log'}",,,,,,False
102,refs/heads/master,738daa3fb516d3d91a911e6bbc762715467044c0,39fff2b6e9c3a7ace30557441772ebc0e72a8d8e,06bb56f004000b12e0abd583aa59ccc5f15dc049,,False,False,True,12,244.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/39fff2b6e9c3a7ace30557441772ebc0e72a8d8e_06bb56f004000b12e0abd583aa59ccc5f15dc049_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/39fff2b6e9c3a7ace30557441772ebc0e72a8d8e_06bb56f004000b12e0abd583aa59ccc5f15dc049_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/39fff2b6e9c3a7ace30557441772ebc0e72a8d8e_06bb56f004000b12e0abd583aa59ccc5f15dc049_left_right.log'}",,,,,,False
103,refs/heads/master,84fc8c40fe2abf7815c54d5553e76ee365772cda,96ed86dbde69afc5c2f30c2b48d2e40902c950de,51f4146cbac755680fef523b97625afccb85e5f8,,False,True,True,51,230.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/96ed86dbde69afc5c2f30c2b48d2e40902c950de_51f4146cbac755680fef523b97625afccb85e5f8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/96ed86dbde69afc5c2f30c2b48d2e40902c950de_51f4146cbac755680fef523b97625afccb85e5f8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/96ed86dbde69afc5c2f30c2b48d2e40902c950de_51f4146cbac755680fef523b97625afccb85e5f8_left_right.log'}",,,,,,False
104,refs/heads/master,e745030ca5b8606390cc02c85c7253bed869a6ba,93d6726f595348ebe85847c3e9a09e57a5a5dbea,bc05ef83bfd9e150d01795d7dd9fbe1eaccb6df4,,False,True,True,82,1965.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/93d6726f595348ebe85847c3e9a09e57a5a5dbea_bc05ef83bfd9e150d01795d7dd9fbe1eaccb6df4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/93d6726f595348ebe85847c3e9a09e57a5a5dbea_bc05ef83bfd9e150d01795d7dd9fbe1eaccb6df4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/93d6726f595348ebe85847c3e9a09e57a5a5dbea_bc05ef83bfd9e150d01795d7dd9fbe1eaccb6df4_left_right.log'}",,,,,,False
106,refs/heads/master,5d6f1ba594993c2f4e93275b3bbecaa71f3f87a4,09bf570d0f9fa118e66d5e83767b80e02ef347b7,5735d964bc7cb836c09553b5a7c9a10a24d213a0,,False,True,True,71,1950.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/09bf570d0f9fa118e66d5e83767b80e02ef347b7_5735d964bc7cb836c09553b5a7c9a10a24d213a0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/09bf570d0f9fa118e66d5e83767b80e02ef347b7_5735d964bc7cb836c09553b5a7c9a10a24d213a0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/09bf570d0f9fa118e66d5e83767b80e02ef347b7_5735d964bc7cb836c09553b5a7c9a10a24d213a0_left_right.log'}",,,,,,False
107,refs/heads/master,cff9cbead95c8bf3be5a4c141ccd0842712f8ab6,438b9912e1928f32d6ede2616789e7258384b9e3,c841c54b05a30d76b429990a49de3d9fda6fec0c,,False,True,True,14,498.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/438b9912e1928f32d6ede2616789e7258384b9e3_c841c54b05a30d76b429990a49de3d9fda6fec0c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/438b9912e1928f32d6ede2616789e7258384b9e3_c841c54b05a30d76b429990a49de3d9fda6fec0c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/438b9912e1928f32d6ede2616789e7258384b9e3_c841c54b05a30d76b429990a49de3d9fda6fec0c_left_right.log'}",,,,,,False
108,refs/heads/master,438b9912e1928f32d6ede2616789e7258384b9e3,b6691e71a97773a8de270633abafe4e12d3e851c,db5dfd45a6b108e68ba190a7f146fa3209251518,,False,True,True,57,461.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/b6691e71a97773a8de270633abafe4e12d3e851c_db5dfd45a6b108e68ba190a7f146fa3209251518_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/b6691e71a97773a8de270633abafe4e12d3e851c_db5dfd45a6b108e68ba190a7f146fa3209251518_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/b6691e71a97773a8de270633abafe4e12d3e851c_db5dfd45a6b108e68ba190a7f146fa3209251518_left_right.log'}",,,,,,False
