idx,num_files,num_intersecting_files,num_hunks,num_lines,num_intersecting_lines,imports,non_java_files
25191-66,103,3,168,6407,0,True,True
25267-692,5,3,6,71,0,True,True
25267-693,31,3,41,3072,0,True,True
25267-698,8,8,4,27,0,True,True
25267-705,4,2,4,7,0,False,True
25267-716,10,3,13,115,0,True,True
25267-730,4,4,10,42,0,True,True
25267-737,13,13,1,5,0,False,True
25274-6,13,3,47,448,0,True,True
25288-14,9,4,13,65,0,True,True
25288-27,28,4,156,577,0,True,True
25288-34,11,2,39,375,0,True,True
25288-36,7,2,27,392,0,True,True
25288-37,14,2,55,356,0,True,True
25300-1,21,2,41,496,0,True,True
25302-12,37,2,103,1063,0,True,True
25302-21,23,3,45,246,0,True,True
25337-120,25,3,129,1307,0,True,True
25368-1,52,8,393,2564,0,True,True
25368-12,3,3,1,2,0,False,True
25423-27,9,2,16,437,0,True,True
25423-51,34,26,220,1770,0,True,True
25423-74,46,43,20,638,0,True,True
25448-3,28,23,187,1323,0,True,True
25448-11,12,3,23,181,0,False,True
25455-4,28,2,172,796,0,True,True
25455-5,37,2,181,2394,0,True,True
25455-6,41,3,168,2290,0,True,True
25486-5,2,2,3,3,0,False,True
25489-1,30,3,17,350,0,True,True
25503-1,7,3,32,149,0,True,True
25503-2,4,2,9,63,0,True,True
25503-3,2,2,4,14,0,True,True
25503-4,2,2,2,4,0,False,True
25503-6,2,2,1,2,0,True,True
25503-11,3,2,34,132,0,True,True
25503-18,3,2,5,10,0,False,True
25531-193,26,2,63,739,0,True,True
25531-329,285,3,401,4540,0,True,True
25531-380,2207,11,4142,44855,0,True,True
25531-393,888,3,1674,14494,0,True,True
25531-411,120,4,343,3382,0,True,True
25531-445,2014,9,2916,31854,0,True,True
25531-461,146,2,186,3190,0,True,True
25531-468,510,2,775,10484,0,True,True
25531-492,85,2,156,784,0,True,True
25531-505,303,4,462,6610,0,True,True
25531-513,34,2,92,486,0,True,True
25531-514,25,2,75,655,0,True,True
25531-573,162,22,536,3460,0,True,True
25531-864,44,2,69,3050,0,True,True
25531-867,20,6,17,1047,0,False,True
25545-369,17,10,50,98,0,True,True
25571-2,3,2,21,97,0,True,True
25582-4,7,2,33,191,0,True,True
25582-5,7,2,34,193,0,True,True
25587-23,51,6,512,3234,0,True,True
25606-6,15,3,43,151,0,True,True
25606-14,5,2,15,264,0,True,True
25628-20,14,2,89,663,0,True,True
25640-116,17,2,46,371,0,True,True
25640-121,6,2,18,131,0,True,True
25640-124,53,2,238,2121,0,True,True
25640-126,13,3,32,94,0,True,True
25640-128,40,2,174,1874,0,True,True
25640-129,40,2,173,1870,0,True,True
25640-130,40,2,172,1868,0,True,True
25640-138,63,7,147,27350,0,True,True
25640-140,20,3,79,1056,0,True,True
25640-144,16,2,55,1343,0,True,True
25640-149,7,2,36,107,0,True,True
25640-254,26,14,45,644,0,True,True
25640-256,3,3,2,16,0,False,True
25672-8,25,2,62,137,0,True,True
25672-24,57,2,84,885,0,True,True
25672-108,1065,2,1825,22241,0,True,True
25672-148,31,3,211,1280,0,True,True
25672-179,8,2,12,48,0,True,True
25672-196,123,34,470,6091,0,True,True
25672-197,157,3,555,7232,0,True,True
25682-53,3,3,11,69,0,True,True
25693-11,15,2,51,145,0,True,True
25693-27,5,4,28,211,0,True,True
25693-36,18,3,53,345,0,True,True
25693-37,24,2,115,809,0,True,True
25708-112,189,6,325,844,0,True,True
25722-68,10,2,44,89,0,True,True
25730-17,9,6,23,140,0,True,True
25754-2,5,5,5,16,0,True,True
25756-18,3,2,7,14,0,True,True
25756-30,10,2,23,1228,0,True,True
25778-93,31,15,140,540,0,True,True
25778-111,47,8,111,5000,0,True,True
25808-44,3,3,93,280,0,False,True
25808-49,12,2,76,476,0,True,True
25808-52,23,2,49,196,0,True,True
25808-122,3,3,95,284,0,False,True
25808-134,3,3,93,280,0,False,True
25808-154,72,5,215,731,0,True,True
25813-66,5,4,30,168,0,False,True
25842-23,21,4,108,643,0,True,True
25842-30,15,5,91,510,0,True,True
25842-32,14,4,69,467,0,True,True
25867-4,19,5,61,353,0,True,True
25867-10,15,3,97,426,0,True,True
25867-11,77,13,253,1483,0,True,True
25867-13,28,4,134,596,0,True,True
25867-16,92,85,53,436,0,True,True
25867-26,6,2,18,138,0,True,True
25867-27,9,2,67,310,0,True,True
25867-28,4,3,12,87,0,True,True
25867-59,15,2,48,111,0,True,True
25867-63,274,8,1310,8275,0,True,True
25867-64,29,4,102,489,0,True,True
25867-65,31,10,68,412,0,True,True
25867-71,16,2,27,176,0,True,True
25867-72,16,2,26,201,0,True,True
25867-80,19,2,41,198,0,True,True
25867-97,25,3,131,1257,0,True,True
25867-98,24,2,80,1297,0,True,True
25867-105,83,3,177,3239,0,True,True
25892-8,583,3,3034,27124,0,True,True
25892-9,402,10,1685,7921,0,True,True
25892-10,19,19,33,127,0,True,True
25892-13,135,5,487,2866,0,True,True
25892-14,22,3,115,410,0,True,True
25892-17,58,4,123,2731,0,True,True
25892-28,764,4,4341,66811,0,True,True
25892-29,770,24,4394,67083,0,True,True
25892-31,22,8,138,1065,0,True,True
25892-36,255,2,2940,11684,0,True,True
25892-39,249,2,2924,11427,0,True,True
25892-40,375,13,3289,12193,0,True,True
25892-43,160,145,37,380,0,True,True
25892-44,135,2,1041,4429,0,True,True
25892-47,564,7,2976,13046,0,True,True
25892-48,273,2,1158,3799,0,True,True
25901-9,112,2,231,638,0,True,True
25901-13,431,3,831,5956,0,True,True
25901-77,78,25,407,1785,0,True,True
25901-88,767,8,1777,17924,0,True,True
25901-90,103,14,674,2251,0,True,True
25901-117,83,2,183,581,0,True,True
25907-19,11,9,51,395,0,True,True
25907-28,5,2,10,608548,0,True,True
25967-52,10,5,72,524,0,True,True
25967-78,30,2,57,190,0,True,True
25974-22,17,15,7,207,0,True,True
25974-27,93,13,318,5993,0,True,True
25974-28,51,4,194,2401,0,True,True
25974-29,56,5,207,2884,0,True,True
25974-33,14,2,40,97,0,True,True
25974-42,15,4,24,378,0,True,True
25987-16,7,2,27,341,0,True,True
25987-17,3,2,21,181,0,True,True
26027-21,22,2,58,154,0,True,True
26027-23,8,2,13,32,0,True,True
26027-26,15,2,37,84,0,True,True
26027-30,144,4,1751,8063,0,True,True
26027-83,45,2,50,153,0,True,True
26027-124,12,3,25,136,0,True,True
26027-163,9,2,31,605,0,True,True
26027-173,53,10,50,153,0,True,True
26027-174,86,4,188,489,0,True,True
26068-32,74,12,151,1552,0,True,True
26068-36,26,18,46,256,0,True,True
26068-40,48,15,92,870,0,True,True
26068-41,37,9,103,1012,0,True,True
26087-21,11,3,79,866,0,True,True
26165-11,5,3,31,79,0,False,True
26171-1,57,8,379,3131,0,True,True
26193-3,12,5,29,177,0,True,True
26193-6,14,2,62,212,0,True,True
26193-10,9,2,57,130,0,True,True
26193-19,10,2,73,484,0,True,True
26193-22,27,2,100,33815,0,True,True
26193-26,42,12,84,5537,0,True,True
26205-4,32,5,668,2110,0,True,True
26205-8,33,6,682,2444,0,True,True
26205-11,16,2,24,246,0,True,True
26205-48,21,3,34,353,0,True,True
26205-49,34,3,678,2389,0,True,True
26209-74,8,5,12,51,0,True,True
26224-1,24,8,111,665,0,True,True
26230-7,6,2,8,83,0,True,True
26230-10,21,4,58,478,0,True,True
26230-14,107,2,609,18090,0,True,True
26230-60,12,2,27,171,0,True,True
26230-87,6,2,16,74,0,False,True
26230-92,13,2,46,907,0,True,True
26230-93,2,2,10,51,0,False,True
26230-99,3,3,18,70,0,False,True
26230-106,8,2,91,3672,0,True,True
26230-115,8,3,33,186,0,True,True
26236-8,15,2,38,776,0,True,True
26236-10,8,2,15,645,0,True,True
26236-58,65,4,206,6824,0,True,True
26252-1,152,25,1034,5810,0,True,True
26252-2,17,5,46,240,0,True,True
26252-3,122,14,345,6358,0,True,True
26274-26,12,2,31,332,0,True,True
26274-32,21,2,50,999,0,True,True
26275-3,7,3,162,1148,0,True,True
26275-10,1156,2,7179,107110,0,True,True
26275-24,2524,31,2581,5312,0,True,True
26275-26,70,3,102,1811,0,True,True
26275-68,22,4,55,157,0,True,True
26275-73,18,2,35,99,0,True,True
26275-94,36,2,163,672,0,True,True
26275-124,23,3,97,299,0,True,True
26275-143,16,2,29,89,0,True,True
26275-147,54,2,165,813,0,True,True
26275-165,2257,13,2278,4673,0,True,True
26275-185,21,2,64,247,0,True,True
26275-224,2236,106,3495,10122,0,True,True
26275-228,117,3,1270,5747,0,True,True
26275-231,109,2,1256,5654,0,True,True
26275-235,108,2,1253,5680,0,True,True
26275-237,110,2,1252,5636,0,True,True
26275-241,108,2,1257,5631,0,True,True
26275-244,108,2,1248,5615,0,True,True
26275-251,107,4,1247,5696,0,True,True
26275-253,118,2,1279,5720,0,True,True
26275-261,107,4,1255,5656,0,True,True
26275-263,117,5,1264,5701,0,True,True
26275-267,106,2,1252,5654,0,True,True
26275-276,105,3,1243,5628,0,True,True
26275-292,110,11,1304,5810,0,True,True
26275-294,137,3,1276,6962,0,True,True
26275-297,112,4,1283,5904,0,True,True
26275-306,240,18,1635,6487,0,True,True
26275-311,105,2,1235,5680,0,True,True
26275-326,104,2,1233,5631,0,True,True
26275-328,104,2,1233,5631,0,True,True
26275-332,108,2,1239,5824,0,True,True
26275-338,106,2,1233,5656,0,True,True
26275-342,122,2,1252,6608,0,True,True
26275-356,103,2,1250,5721,0,True,True
26275-360,108,2,1258,5874,0,True,True
26275-362,104,3,1238,5667,0,True,True
26275-364,103,2,1231,5515,0,True,True
26275-366,104,2,1233,5543,0,True,True
26275-368,117,2,1267,6321,0,True,True
26275-370,103,2,1223,5508,0,True,True
26275-374,104,3,1243,5666,0,True,True
26275-381,109,2,1232,5825,0,True,True
26275-384,116,2,1248,5600,0,True,True
26275-386,2139,96,3350,9767,0,True,True
26275-387,113,2,1261,6404,0,True,True
26275-394,110,2,1190,6229,0,True,True
26275-396,100,2,1180,5394,0,True,True
26275-401,121,38,1720,6484,0,True,True
26275-402,100,2,1190,5460,0,True,True
26275-408,99,2,1172,5406,0,True,True
26275-419,96,2,1141,5285,0,True,True
26275-421,105,3,1149,6015,0,True,True
26275-423,131,7,1202,7196,0,True,True
26275-435,90,3,1113,5190,0,True,True
26275-437,90,2,1115,5169,0,True,True
26275-439,89,2,1109,5167,0,True,True
26275-450,91,2,1118,5205,0,True,True
26275-451,91,3,1137,5213,0,True,True
26275-456,94,2,1145,5363,0,True,True
26275-1783,68,2,191,3518,0,True,True
26275-1806,45,37,27,138,0,True,True
26306-2,153,35,257,34067,0,True,True
26344-1,4,2,10,29,0,True,True
26421-213,23,8,215,3913,0,True,True
26421-246,217,4,1043,12580,0,True,True
26421-257,117,9,303,3413,0,True,True
26421-263,156,21,734,6306,0,True,True
26421-266,72,4,179,519,0,True,True
26421-299,32,2,49,233,0,True,True
26421-309,58,28,53,1716,0,True,True
26421-312,29,2,44,151,0,True,True
26426-6,76,11,171,1945,0,True,True
26426-46,4,2,7,56,0,True,True
26426-54,44,6,122,1771,0,True,True
26433-10,8,2,23,237,0,True,True
26433-21,25,2,155,1097,0,True,True
26433-23,56,3,259,1960,0,True,True
26433-33,23,3,59,343,0,True,True
26433-34,22,2,52,325,0,True,True
26440-1417,23,2,74,708,0,True,True
26440-1544,15,2,29,140,0,True,True
26440-1576,191,150,179,1301,0,True,True
26440-2474,51,4,189,2543,0,True,True
26440-3326,17,2,51,122,0,True,True
26445-11,17,2,61,468,0,True,True
26476-5,2,2,1,18,0,False,True
26479-13,51,3,290,1528,0,True,True
26479-14,45,2,259,1260,0,True,True
26487-2,2,2,3,11,0,False,True
26487-3,8,2,32,345,0,True,True
26487-8,32,2,82,510,0,True,True
26487-10,25,2,156,1099,0,True,True
26494-7,6,2,64,376,0,False,True
26494-9,13,4,144,836,0,True,True
26496-26,116,3,417,3453,0,True,True
26496-48,5,2,9,21,0,True,True
26496-60,42,2,219,2416,0,True,True
26496-66,5,4,7,39,0,True,True
26496-81,91,3,854,12844,0,True,True
26496-83,12,2,27,406,0,True,True
26496-85,77,2,638,2996,0,True,True
26496-88,17,2,97,464,0,True,True
26496-91,29,7,124,3573,0,True,True
26496-92,3,3,5,32,0,True,True
26496-101,1160,7,1191,4554,0,True,True
26496-126,1214,2,4626,36475,0,True,True
26496-131,1111,2,1138,2514,0,False,True
26496-166,2,2,4,18,0,False,True
26496-170,7,2,25,67,0,False,True
26496-257,70,2,484,3857,0,True,True
26496-259,8,2,10,207,0,True,True
26496-265,7,2,18,246,0,True,True
26499-108,4,2,4,16,0,False,True
26499-120,11,2,17,45,0,True,True
26509-79,4,2,15,99,0,True,True
26509-83,33,2,308,1334,0,True,True
26509-88,17,4,85,621,0,True,True
26509-89,2,2,1,2,0,False,True
26509-91,94,2,71,821,0,True,True
26509-92,5,2,36,169,0,True,True
26509-94,42,2,141,3884,0,True,True
26509-101,16,2,76,682,0,True,True
26509-102,6,2,7,55,0,False,True
26509-107,17,2,694,3057,0,True,True
26509-108,15,4,98,784,0,True,True
26515-4,9,3,20,44,0,False,True
26515-13,3,2,3,44,0,False,True
26522-1,58,3,329,1395,0,True,True
26522-30,300,2,1726,13941,0,True,True
26522-31,300,3,1727,13956,0,True,True
26522-45,290,4,1686,12758,0,True,True
26522-56,3,2,4,14,0,False,True
26522-61,89,4,286,8004,0,True,True
26522-83,18,2,128,963,0,True,True
26522-84,16,2,129,948,0,True,True
26522-221,93,7,658,13935,0,True,True
26522-227,57,3,382,3718,0,True,True
26522-231,23,3,81,844,0,True,True
26522-232,21,2,58,825,0,True,True
26522-262,76,7,466,8317,0,True,True
26522-263,26,5,122,2285,0,True,True
26522-275,56,4,319,6295,0,True,True
26522-276,56,2,312,6243,0,True,True
26522-277,5,2,40,147,0,True,True
26522-285,37,4,209,2491,0,True,True
26522-290,97,4,275,1771,0,True,True
26522-293,22,4,101,639,0,True,True
26522-305,77,5,121,433,0,True,True
26522-311,75,7,96,255,0,True,True
26522-338,10,2,26,224,0,True,True
26522-346,440,7,5159,48064,0,True,True
26522-348,411,2,5248,47979,0,True,True
26522-349,413,2,5258,48010,0,True,True
26522-352,413,2,5250,47972,0,True,True
26522-368,414,3,5262,48071,0,True,True
26522-371,415,3,5257,47975,0,True,True
26522-373,416,4,5264,49082,0,True,True
26522-378,413,2,5272,48086,0,True,True
26522-379,414,2,5260,47980,0,True,True
26522-383,421,5,5251,48469,0,True,True
26522-396,408,3,5253,47403,0,True,True
26522-407,415,3,5252,47152,0,True,True
26522-411,410,2,5231,47179,0,True,True
26522-415,404,2,5221,47121,0,True,True
26522-420,406,5,5211,47048,0,True,True
26522-455,400,3,5133,45901,0,True,True
26522-472,398,2,5131,45832,0,True,True
26522-473,398,2,5131,45831,0,True,True
26522-474,400,3,5132,45834,0,True,True
26522-475,398,2,5132,45632,0,True,True
26522-500,398,2,5126,45557,0,True,True
26522-515,393,3,5089,45338,0,True,True
26522-518,398,2,5092,45386,0,True,True
26522-529,393,4,5107,45629,0,True,True
26522-541,708,3,5410,198720,0,True,True
26522-573,750,3,5407,198613,0,True,True
26522-575,742,4,5374,198273,0,True,True
26522-580,807,24,5371,198190,0,True,True
26522-591,739,3,5381,198215,0,True,True
26522-610,737,2,5373,198115,0,True,True
26522-618,740,3,5376,198186,0,True,True
26522-631,754,6,5198,197417,0,True,True
26522-632,729,5,5243,197916,0,True,True
26522-638,723,2,5123,197011,0,True,True
26522-644,605,2,5907,184893,0,True,True
26522-646,602,3,5895,184916,0,True,True
26522-648,602,2,5893,184859,0,True,True
26522-649,602,4,5904,184876,0,True,True
26522-651,602,3,5891,184853,0,True,True
26522-653,603,3,5891,184911,0,True,True
26522-655,603,5,5921,184930,0,True,True
26522-661,601,2,5888,184700,0,True,True
26522-665,603,8,5847,184677,0,True,True
26522-666,601,9,5833,184606,0,True,True
26522-671,626,3,5848,216305,0,True,True
26522-672,599,2,5828,184600,0,True,True
26522-676,594,3,5798,184444,0,True,True
26522-685,596,2,5795,184451,0,True,True
26522-700,596,2,5761,184446,0,True,True
26522-911,243,9,2099,18023,0,True,True
26522-924,240,238,9,137,0,True,True
26522-935,239,6,2117,17203,0,True,True
26522-937,238,3,2033,16811,0,True,True
26522-938,236,6,2001,16550,0,True,True
26522-939,236,2,1947,16398,0,True,True
26522-940,236,3,1948,16407,0,True,True
26522-948,236,3,1931,16122,0,True,True
26522-1018,211,3,1493,13813,0,True,True
26522-1040,35,4,116,1019,0,True,True
26522-1042,20,3,68,586,0,True,True
26522-1044,28,2,85,652,0,True,True
26522-1064,49,32,85,488,0,True,True
26522-1069,6,2,19,240,0,True,True
26522-1078,6,2,91,210,0,False,True
26522-1079,14,6,109,276,0,True,True
26522-1083,64,4,170,9159,0,True,True
26522-1098,8,2,35,164,0,True,True
26522-1105,16,2,89,351,0,True,True
26522-1106,7,2,49,281,0,True,True
26531-1,59,2,247,1302,0,True,True
26531-8,40,3,157,1509,0,True,True
26531-24,1053,7,4461,94559,0,True,True
26531-30,32,2,92,900,0,True,True
26531-35,289,6,1031,10055,0,True,True
26531-39,242,3,801,20279,0,True,True
26531-128,1398,5,6063,123864,0,True,True
26531-139,171,6,467,9562,0,True,True
26531-146,1009,3,4631,57606,0,True,True
26531-149,115,2,450,8298,0,True,True
26531-166,42,2,134,1423,0,True,True
26531-177,48,2,203,2519,0,True,True
26531-183,335,3,1370,11060,0,True,True
26531-212,946,3,4356,52300,0,True,True
26531-239,57,2,111,5639,0,True,True
26531-243,188,2,885,3837,0,True,True
26531-250,57,2,200,1081,0,True,True
26531-261,83,5,241,7037,0,True,True
26531-270,1521,737,4428,91052,0,True,True
26531-308,1062,2,4549,92526,0,True,True
26531-324,280,4,957,13594,0,True,True
26531-330,282,2,1408,7617,0,True,True
26531-347,176,42,373,10963,0,True,True
26531-368,1018,3,4757,60746,0,True,True
26531-379,87,4,241,6067,0,True,True
26531-418,218,7,875,29639,0,True,True
26531-423,18,2,27,232,0,True,True
26531-437,199,12,466,15502,0,True,True
26531-442,37,4,140,1383,0,True,True
26531-447,694,2,3228,38064,0,True,True
26531-469,251,2,803,20164,0,True,True
26531-472,1624,2,7389,148439,0,True,True
26531-475,34,2,108,897,0,True,True
26531-479,81,2,562,18184,0,True,True
26531-495,237,2,794,8500,0,True,True
26531-502,1055,3,4500,92028,0,True,True
26531-508,111,3,340,3190,0,True,True
26531-511,1264,3,5892,86479,0,True,True
26531-520,7,3,71,689,0,True,True
26531-525,3,2,6,14,0,False,True
26531-545,299,2,1531,11605,0,True,True
26531-547,319,3,1091,22198,0,True,True
26531-553,120,6,199,11861,0,True,True
26531-554,1493,2,7054,129770,0,True,True
26531-606,1046,2,4488,91402,0,True,True
26545-11,16,13,18,45,0,True,True
26545-18,16,6,36,346,0,True,True
26560-5,46,2,239,1565,0,True,True
26620-37,7,7,1,2,0,False,True
26620-45,4,3,10,43,0,True,True
26642-300,11,2,69,1338,0,False,True
26642-301,18,2,40,149,0,True,True
26642-320,82,4,261,2191,0,True,True
26642-323,102,3,177,1371,0,True,True
26642-325,48,4,247,2096,0,True,True
26642-326,37,2,165,1426,0,True,True
26642-330,63,4,452,6949,0,True,True
26642-332,5,3,33,490,0,True,True
26642-333,28,2,70,526,0,True,True
26642-334,159,147,43,190,0,True,True
26642-393,25,2,129,1132,0,True,True
26642-394,158,2,1433,27757,0,True,True
26642-396,43,13,82,1282,0,True,True
26642-399,96,55,72,2261,0,True,True
26642-402,112,9,394,7017,0,True,True
26642-413,23,12,91,678,0,True,True
26642-420,218,27,201,26243,0,True,True
26642-421,40,2,113,767,0,True,True
26642-422,217,193,100,233,0,True,True
26642-426,5,4,7,12,0,True,True
26642-428,227,11,1207,6850,0,True,True
26642-429,59,2,239,2149,0,True,True
26642-432,110,3,475,8592,0,True,True
26642-433,118,45,398,6993,0,True,True
26642-434,1953,674,5774,208261,0,True,True
26642-435,67,12,114,2141,0,True,True
26642-441,32,2,161,1744,0,True,True
26642-443,38,13,326,3611,0,True,True
26642-445,122,2,750,6126,0,True,True
26642-446,756,37,13821,55815,0,True,True
26642-447,85,14,180,4207,0,True,True
26642-448,11,2,24,122,0,True,True
26642-457,30,3,190,4576,0,True,True
26648-40,15,8,24,133,0,True,True
26648-46,75,2,232,2256,0,True,True
26648-55,21,21,11,40,0,True,True
26648-76,99,4,194,2297,0,True,True
26648-84,91,2,241,518,0,True,True
26648-91,3,2,95,339,0,True,True
26648-95,144,2,329,707,0,True,True
26679-363,10,2,40,1048,0,True,True
26679-366,92,2,292,4705,0,True,True
26679-371,33,2,76,1229,0,True,True
26679-382,5,2,11,84,0,False,True
26679-390,22,3,80,1083,0,True,True
26679-445,5,2,11,84,0,False,True
26679-452,22,3,80,1083,0,True,True
26679-498,33,2,76,1229,0,True,True
26679-503,10,2,40,1048,0,True,True
26679-506,92,2,292,4705,0,True,True
26679-625,3,2,14,89,0,True,True
26679-627,3,2,13,88,0,True,True
26749-6,33,3,440,4426,0,True,True
26752-4,15,6,54,140,0,True,True
26755-138,7,2,12,25,0,False,True
26755-147,27,2,70,554,0,True,True
26755-148,18,4,73,435,0,True,True
26755-149,13,7,24,319,0,True,True
26755-390,22,2,101,429,0,True,True
26755-391,15,2,43,182,0,True,True
26755-393,466,7,584,67100,0,True,True
26755-406,15,8,22,122,0,True,True
26761-51,27,2,92,1149,0,True,True
26762-10,19,2,70,389,0,True,True
26774-2,143,6,712,5593,0,True,True
26774-132,31,2,220,1535,0,True,True
26774-133,23,2,41,281,0,True,True
26774-140,11,2,19,90,0,True,True
26774-162,16,2,229,1006,0,True,True
26774-515,36,2,81,1603,0,True,True
26774-516,44,3,256,2343,0,True,True
26774-517,95,8,284,1607,0,True,True
26774-522,148,10,988,8964,0,True,True
26774-523,123,7,707,5973,0,True,True
26774-524,119,4,718,5701,0,True,True
26774-525,212,28,945,5512,0,True,True
26774-526,101,7,469,3697,0,True,True
26774-527,103,9,488,3762,0,True,True
26774-530,78,3,324,2652,0,True,True
26774-531,86,9,399,2979,0,True,True
26774-549,11,2,16,77,0,False,True
26774-552,9,8,16,22,0,False,True
26774-554,5,4,18,58,0,True,True
26815-29,16,3,58,120,0,True,True
26815-42,3,2,5,31,0,True,True
26815-44,4,3,17,72,0,True,True
26815-45,3,2,7,35,0,True,True
26822-31,16,2,61,252,0,True,True
26847-6,62,3,8,244,0,False,True
26854-26,3,2,5,83,0,True,True
26874-64,57,2,91,494,0,True,True
26874-66,71,2,111,964,0,True,True
26878-6,27,2,75,391,0,True,True
26878-57,44,2,137,385,0,True,True
26878-63,14,2,33,85,0,True,True
26878-197,7,2,34,308,0,True,True
26878-199,6,2,29,295,0,True,True
26878-204,60,3,237,9481,0,True,True
26878-205,49,3,162,7619,0,True,True
26886-19,45,3,185,1671,0,True,True
26886-26,7,3,22,208,0,True,True
26886-41,4,2,6,30,0,False,True
26886-83,34,2,82,1139,0,True,True
26886-95,51,5,131,1591,0,True,True
26886-105,64,10,210,3305,0,True,True
26886-122,18,12,26,209,0,True,True
26886-126,44,14,92,1295,0,True,True
26886-134,101,9,860,7182,0,True,True
26886-138,27,11,111,980,0,True,True
26886-140,23,3,52,710,0,True,True
26886-145,25,2,60,850,0,True,True
26886-152,21,2,83,976,0,True,True
26886-154,72,2,743,5288,0,True,True
26886-161,15,2,22,364,0,True,True
26886-183,32,2,643,2790,0,True,True
26886-198,17,5,77,723,0,True,True
26886-207,39,4,159,1290,0,True,True
26886-218,39,3,157,1240,0,True,True
26886-219,12,2,42,406,0,True,True
26886-235,64,28,228,1979,0,True,True
26886-244,43,13,75,1206,0,True,True
26886-252,41,15,160,1469,0,True,True
26886-265,14,3,42,434,0,True,True
26886-287,89,3,729,9225,0,True,True
26886-292,101,11,778,9913,0,True,True
26886-304,297,6,1081,15431,0,True,True
26886-305,26,2,318,723,0,True,True
26886-306,25,2,314,634,0,True,True
26886-347,3,2,4,13,0,False,True
26886-361,246,20,385,5372,0,True,True
26886-364,231,6,296,4688,0,True,True
26886-383,213,202,6,15,0,True,True
26886-384,215,5,346,3320,0,True,True
26886-385,204,3,349,3452,0,True,True
26886-387,204,7,591,11134,0,True,True
26886-397,29,5,121,2803,0,True,True
26886-409,64,2,330,1459,0,True,True
26886-417,130,3,866,7864,0,True,True
26886-425,35,2,95,1296,0,True,True
26910-12,81,2,400,1828,0,True,True
26910-13,80,3,404,1891,0,True,True
26910-25,17,2,68,391,0,True,True
26910-26,30,3,112,562,0,True,True
26910-37,55,3,64,3013,0,True,True
26910-52,19,3,48,207,0,True,True
26910-64,63,5,318,1137,0,True,True
26910-66,12,3,36,597,0,True,True
26910-69,14,4,59,459,0,True,True
26910-70,18,4,65,590,0,True,True
26910-84,27,5,84,949,0,True,True
26910-93,88,3,494,2708,0,True,True
26927-25,4,2,28,565,0,True,True
26927-31,20,9,136,1158,0,True,True
26927-34,13,5,108,631,0,True,True
26927-42,12,3,18,744,0,True,True
26955-171,3326,3,3375,8842,0,True,True
26955-462,3386,3266,1850,17483,0,True,True
26955-1123,3300,15,5184,21162,0,True,True
26955-3678,3349,68,7251,17790,0,True,True
26955-3840,3364,2,3451,7145,0,True,True
26967-9,45,7,168,3089,0,True,True
26967-27,28,7,170,1009,0,True,True
26967-28,20,5,152,612,0,True,True
26967-29,32,14,186,1159,0,True,True
26967-30,28,5,246,1336,0,True,True
26967-39,11,3,37,869,0,True,True
26973-44,143,3,453,7800,0,True,True
26973-77,6,2,16,48,0,True,True
26973-79,12,4,54,183,0,True,True
26973-80,12,4,59,188,0,True,True
26981-4,161,18,267,1448,0,True,True
26981-5,42,7,99,1921,0,True,True
26981-12,37,4,117,1415,0,True,True
26981-39,69,3,225,1428,0,True,True
26981-44,18,2,55,166,0,True,True
26981-58,31,5,146,763,0,True,True
26981-62,12,3,29,209,0,True,True
26981-106,71,3,221,2902,0,True,True
26987-87,839,5,4944,19794,0,True,True
26987-89,75,4,188,3079,0,True,True
26987-90,77,3,195,3277,0,True,True
26987-92,11,3,114,743,0,True,True
26987-93,4,4,11,109,0,False,True
26987-94,6,5,22,57,0,False,True
26987-106,3,3,5,8,0,True,True
27001-53,47,2,137,317,0,True,True
27001-202,167,2,814,5278,0,True,True
27001-212,199,185,28,4261,0,True,True
27001-279,21,5,57,253,0,True,True
27001-364,42,5,143,3133,0,True,True
27001-375,13,3,58,552,0,True,True
27001-381,206,2,880,7528,0,True,True
27001-384,166,2,812,9034,0,True,True
27001-387,9,2,65,147,0,True,True
27001-391,4,2,16,50,0,True,True
27001-394,21,3,72,607,0,True,True
27001-419,22,2,34,1185,0,True,True
27001-423,8,2,44,243,0,True,True
27001-463,6,2,11,93,0,True,True
27001-568,319,8,2349,6764,0,True,True
27001-569,320,9,1010,3193,0,True,True
27001-573,82,3,314,1558,0,True,True
27001-578,22,4,65,523,0,True,True
27001-582,274,274,7,80,0,True,True
27001-586,232,2,831,11259,0,True,True
27001-587,245,2,810,5969,0,True,True
27001-590,77,7,329,3278,0,True,True
27001-595,60,2,178,1744,0,True,True
27001-607,18,2,57,1456,0,True,True
27028-58,145,30,207,18729,0,True,True
27028-81,56,2,193,2460,0,True,True
27028-91,29,2,63,717,0,True,True
27028-93,374,2,2156,24099,0,True,True
27028-161,203,8,964,13963,0,True,True
27028-196,51,3,149,1537,0,True,True
27028-199,97,2,242,3677,0,True,True
27028-203,70,2,150,1292,0,True,True
27028-235,8,2,27,1105,0,True,True
27028-237,77,11,383,3835,0,True,True
27028-245,8,2,24,871,0,True,True
27028-252,10,4,36,1533,0,True,True
27028-296,60,4,112,2082,0,True,True
27028-298,770,5,4358,28978,0,True,True
27028-299,7,2,18,35,0,True,True
27028-300,23,4,198,1347,0,True,True
27028-305,757,2,4322,26880,0,True,True
27028-322,632,6,8981,47893,0,True,True
27028-327,75,3,862,7469,0,True,True
