idx,repository,head hash,head tree fingerprint,head test result
15632,vipshop/saturn,d86921ccbb2ef7f261facc6e2b5c788099762eba,7f893d7db4a965145fb86cac7dd70585fef2a3a09de3ed817925b34b9383f5a4,Tests_passed
15788,wakaleo/game-of-life,c24bb1ae41bfd5980ce9f0aa8b9a636b920c71fd,69c52295bd1fb976ed55b8e678834e44426dd30c2a874fc70f10082b717a8707,Tests_passed
16040,wildfirechat/server,08b813cd9f7016ad879aae1b10da54d53495cab1,f363f713e7b7a6f53aa49720690e3c5168f67a3d618315ab4a3d9d5b1057f709,Tests_passed
16092,wizzercn/nutzwk,11c712a07b11ffd274d92ba629e6b970a2e35a42,016045e7d943ee490d9dcbea7e3ae544befed8a3fab83d6f228e6a1b05a6323a,Tests_passed
16302,xtuhcy/gecco,a0c18d230e850adc915a6935db01202256938a4d,0932668a94e8b10912df4a84094647609c7dea072c72f95d3ba425aed50cd7a2,Tests_passed
16315,xuxueli/xxl-job,72963e4716a74eacdcbdd2e999c433debf3afaa3,fc38a1911f61e91a4c5e651f9059cbdcae88239ab8c7b8ac8a982a47850615f7,Tests_passed
16355,yahoo/tensorflowonspark,f9c3e5e58bdb5f8d64ac21399dcf32f612ce67f0,cb4fc5a69206f62969566cfd913746c52d04c66c0f9346e3d5a3d71b4832c0af,Tests_passed
16414,yaphone/itchat4j,d5b668be82b622e882924fd59a4ee3f5008c965c,cafe43f9a97a05c061ee081f9eef1a8bd9dd09b77def373a894972c38760b509,Tests_passed
16663,zeromq/jeromq,5c88b571c18367f142c3335f878864e6d92e6502,c313373ea3d349ce5baef66c63adcfc483cf593a8911667e6c0f9268ad229e18,Tests_passed
16799,zxing/zxing,b777f31274f9eed9b388df8edc633e3c1161aa51,5a12f4020250d37f944c173b29b7fca4519b847367e437543da1c294ff56bc08,Tests_passed
