idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
27,refs/remotes/origin/pull/11,9d99f605e2349c2903aa1fb16a3fff0d3171bc6f,547311a9f8a185b3b16052e63b1f7cfe26c14991,332a06d2b92e14c1d4e7f8a7eb6c385146587e58,,14,1,131,31,False,True,True,14,False,False
28,refs/remotes/origin/pull/11,547311a9f8a185b3b16052e63b1f7cfe26c14991,516e2dc2c53c148138dc19885c5c2ff0bd0da76a,11f3a2b1dab9cae6c7e7f12b2b8a36b6557a7197,,17,1,273,46,False,True,True,17,False,False
29,refs/remotes/origin/pull/11,b5216acaf4d1a663a59580e3ac60dce81b9969df,4bc987e6e9b131ed79f125b8422f80899eb2e311,d389d90ed964970bfc9dcb9577fcdc3c9e5d1a24,,171,0,37337,170,False,True,True,171,False,False
30,refs/remotes/origin/pull/11,4bc987e6e9b131ed79f125b8422f80899eb2e311,0c639018250f0736e6d561147f5ccc40aa3b42a6,5f5153d7a22fd9e44ad7cac79b560f2fbe442d90,,13,0,66,26,False,True,True,13,False,False
31,refs/remotes/origin/pull/11,0c639018250f0736e6d561147f5ccc40aa3b42a6,65fb693cc3d1bedd9b301b0cb058b6da476677e7,12666fa635c6664ccb26e3e1601fc66bde61ac7c,,11,0,257,19,False,True,True,11,False,False
32,refs/remotes/origin/pull/11,65fb693cc3d1bedd9b301b0cb058b6da476677e7,7b7b26d388299019f7a0c77838ac50c366e48eed,c37d7a5b7c504ca51662f6990950d4b52964ed97,,7,0,28,14,False,True,True,7,False,False
33,refs/remotes/origin/pull/11,7b7b26d388299019f7a0c77838ac50c366e48eed,b78f912e86ac2b6a558187baf67d85ff7d8ef19b,dd1bf0338526a2bb3d63bbbe5b985b298e9145fe,,18,0,235,56,False,True,True,18,False,False
36,refs/remotes/origin/pull/23,2b1bd873081f5c1b6cb583635276abccbb034c6a,76725775984c623e9e1e8067d4c5079292fdf33f,878ce3b2299c7099e67f76f07fbc323653356a88,,3,0,6,4,False,False,True,3,False,False
37,refs/remotes/origin/pull/23,76725775984c623e9e1e8067d4c5079292fdf33f,5a20fa5cd99912a4d96b99c290a0eb6109a37d61,d6e00e4d8716b3a80de391a5bc5da1290d8e077e,,9,0,505,152,False,True,True,9,False,False
38,refs/remotes/origin/pull/23,5a20fa5cd99912a4d96b99c290a0eb6109a37d61,0bc308a57c146932c16eef46572093f997ace96d,3e73ff2ec3fca430fe3d8d464048a60fd6cc4766,,120,0,23151,658,False,True,True,120,False,False
39,refs/remotes/origin/pull/23,0bc308a57c146932c16eef46572093f997ace96d,cbf2085c84917ca331fe917f7758899bfc1f0803,ec3ce26d111d20e3ab9e843d108860b3f8ae5bc1,,4,0,6,3,False,False,True,4,False,False
40,refs/remotes/origin/pull/23,cbf2085c84917ca331fe917f7758899bfc1f0803,a79f76cfea46cfebe8f646eb19efa74b1d121bec,ed0a50e289f45e01b6200617737714434f10af03,,6,0,1854,18,False,True,True,6,False,False
42,refs/remotes/origin/wNetty39,0fd346c1945e8f92275610352ebf4bd2383770c4,94e1eac3a5f280ffb06b38d2db0ede36007da30a,ea1e87b8d7bf80c8d01d3b4ad12cb5e7132b61a6,,10,0,81,25,False,True,True,10,False,False
