idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,diff_logs,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
258,refs/heads/master,9f8cac5416033199f93a089335db292e5b8e116e,1ad570bd87df1b02f6e128545a58919af6ca50d3,e42cd6aee9ca0b8a1c9ad5d8f2159053f0f90251,,False,True,True,142,2179.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/1ad570bd87df1b02f6e128545a58919af6ca50d3_e42cd6aee9ca0b8a1c9ad5d8f2159053f0f90251_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/1ad570bd87df1b02f6e128545a58919af6ca50d3_e42cd6aee9ca0b8a1c9ad5d8f2159053f0f90251_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/1ad570bd87df1b02f6e128545a58919af6ca50d3_e42cd6aee9ca0b8a1c9ad5d8f2159053f0f90251_left_right.log'}",,,,,,False
259,refs/heads/master,1ad570bd87df1b02f6e128545a58919af6ca50d3,a5d80ee740eedcdd345fe2ad59e57712ee7709cb,35c5f9c763c0498cb8fdeb393e2cdac43b7e9d6b,,False,True,True,139,1887.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a5d80ee740eedcdd345fe2ad59e57712ee7709cb_35c5f9c763c0498cb8fdeb393e2cdac43b7e9d6b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a5d80ee740eedcdd345fe2ad59e57712ee7709cb_35c5f9c763c0498cb8fdeb393e2cdac43b7e9d6b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a5d80ee740eedcdd345fe2ad59e57712ee7709cb_35c5f9c763c0498cb8fdeb393e2cdac43b7e9d6b_left_right.log'}",,,,,,False
260,refs/heads/master,a5d80ee740eedcdd345fe2ad59e57712ee7709cb,fcbd38e3ef29193a080e7559d2d8cd21d6a11637,ad7d58298e50ddcf5eaebeabe95fd91800f5de29,,False,True,True,177,2845.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/fcbd38e3ef29193a080e7559d2d8cd21d6a11637_ad7d58298e50ddcf5eaebeabe95fd91800f5de29_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/fcbd38e3ef29193a080e7559d2d8cd21d6a11637_ad7d58298e50ddcf5eaebeabe95fd91800f5de29_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/fcbd38e3ef29193a080e7559d2d8cd21d6a11637_ad7d58298e50ddcf5eaebeabe95fd91800f5de29_left_right.log'}",,,,,,False
262,refs/heads/master,11142555a2b6d1aa807ce6be8e764f9fce93110f,8b9ad18ee5dc9c2f00d3795fcf488f399cc2a847,75fbcf0c7b0b6f5921203eed3cf4e91f997a1375,,True,True,True,39,855.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/8b9ad18ee5dc9c2f00d3795fcf488f399cc2a847_75fbcf0c7b0b6f5921203eed3cf4e91f997a1375_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/8b9ad18ee5dc9c2f00d3795fcf488f399cc2a847_75fbcf0c7b0b6f5921203eed3cf4e91f997a1375_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/8b9ad18ee5dc9c2f00d3795fcf488f399cc2a847_75fbcf0c7b0b6f5921203eed3cf4e91f997a1375_left_right.log'}",Tests_failed,697b43722924ec07d5d1290150be3c12b9ae736b27de9bd88e44c19f4dffac0c,False,Tests_failed,58f9033f639bba63e54d7eb214120d57d41f1185d793684df8fda08aaca16336,False
263,refs/heads/master,8b9ad18ee5dc9c2f00d3795fcf488f399cc2a847,8c0a7ab9f6ab50a6a953feee40afe86603209a07,665ae8286a55ec884ce23e1699b54b49aabcd0d8,,True,True,True,30,578.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/8c0a7ab9f6ab50a6a953feee40afe86603209a07_665ae8286a55ec884ce23e1699b54b49aabcd0d8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/8c0a7ab9f6ab50a6a953feee40afe86603209a07_665ae8286a55ec884ce23e1699b54b49aabcd0d8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/8c0a7ab9f6ab50a6a953feee40afe86603209a07_665ae8286a55ec884ce23e1699b54b49aabcd0d8_left_right.log'}",Tests_failed,b7198c747425786146b517b1199fd91702deecb529b9d6dade34666cc55d4a19,False,Tests_failed,a482bf880bcab5003b3a789394893d2ead1fc97fb12b34c6b7df1b8d5797d7e5,False
264,refs/heads/master,8c0a7ab9f6ab50a6a953feee40afe86603209a07,e1655c6173a6993c8bac44cdd388bf9cff777916,580b3aa6e66ea46919f1a5c3699d5d27d86f4129,,False,True,True,10,218.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/e1655c6173a6993c8bac44cdd388bf9cff777916_580b3aa6e66ea46919f1a5c3699d5d27d86f4129_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/e1655c6173a6993c8bac44cdd388bf9cff777916_580b3aa6e66ea46919f1a5c3699d5d27d86f4129_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/e1655c6173a6993c8bac44cdd388bf9cff777916_580b3aa6e66ea46919f1a5c3699d5d27d86f4129_left_right.log'}",,,,,,False
265,refs/heads/master,e1655c6173a6993c8bac44cdd388bf9cff777916,f29e136199336565ad8b2920149dfac2ae914d9c,97849538c479cc2e09d8e9a603f9a13d400f335b,,False,True,True,206,1723.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/f29e136199336565ad8b2920149dfac2ae914d9c_97849538c479cc2e09d8e9a603f9a13d400f335b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/f29e136199336565ad8b2920149dfac2ae914d9c_97849538c479cc2e09d8e9a603f9a13d400f335b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/f29e136199336565ad8b2920149dfac2ae914d9c_97849538c479cc2e09d8e9a603f9a13d400f335b_left_right.log'}",,,,,,False
266,refs/heads/master,f29e136199336565ad8b2920149dfac2ae914d9c,a31cee9ac2641fd7b27e98e3c2fe6ad97b2e49f3,126806f728dab725504b92ef3d3c12402dd74c88,,False,True,True,205,1714.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a31cee9ac2641fd7b27e98e3c2fe6ad97b2e49f3_126806f728dab725504b92ef3d3c12402dd74c88_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a31cee9ac2641fd7b27e98e3c2fe6ad97b2e49f3_126806f728dab725504b92ef3d3c12402dd74c88_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a31cee9ac2641fd7b27e98e3c2fe6ad97b2e49f3_126806f728dab725504b92ef3d3c12402dd74c88_left_right.log'}",,,,,,False
267,refs/heads/master,a31cee9ac2641fd7b27e98e3c2fe6ad97b2e49f3,2385f9ac6415954e5de72bb0c6019449bc958844,ab83a567fbde1941e1c727ea5933113fde28d528,,False,True,True,204,1706.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/2385f9ac6415954e5de72bb0c6019449bc958844_ab83a567fbde1941e1c727ea5933113fde28d528_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/2385f9ac6415954e5de72bb0c6019449bc958844_ab83a567fbde1941e1c727ea5933113fde28d528_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/2385f9ac6415954e5de72bb0c6019449bc958844_ab83a567fbde1941e1c727ea5933113fde28d528_left_right.log'}",,,,,,False
271,refs/heads/master,460a3694e2f2870ff927b3e0837bcc23d94e6256,2d863652816a4f2322276c4c4dcddadcda75784a,cca1a105ab40aacf495c8b265586dc43f02b61b5,,False,True,True,9,358.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/2d863652816a4f2322276c4c4dcddadcda75784a_cca1a105ab40aacf495c8b265586dc43f02b61b5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/2d863652816a4f2322276c4c4dcddadcda75784a_cca1a105ab40aacf495c8b265586dc43f02b61b5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/2d863652816a4f2322276c4c4dcddadcda75784a_cca1a105ab40aacf495c8b265586dc43f02b61b5_left_right.log'}",,,,,,False
272,refs/heads/master,2d863652816a4f2322276c4c4dcddadcda75784a,6e2cf5a36c4727c026bc7279d83ff0aec6d4babd,417f4b4db6308924ac9c08aee9acd09054c5bf08,,False,False,True,3,36.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/6e2cf5a36c4727c026bc7279d83ff0aec6d4babd_417f4b4db6308924ac9c08aee9acd09054c5bf08_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/6e2cf5a36c4727c026bc7279d83ff0aec6d4babd_417f4b4db6308924ac9c08aee9acd09054c5bf08_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/6e2cf5a36c4727c026bc7279d83ff0aec6d4babd_417f4b4db6308924ac9c08aee9acd09054c5bf08_left_right.log'}",,,,,,False
273,refs/heads/master,6e2cf5a36c4727c026bc7279d83ff0aec6d4babd,fb294612cbe7a51ea539bb123b2d7fe7d37bc0f7,ff6fe1c0ee30b9330772e759dd7323d9b32a18c4,,False,True,True,31,437.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/fb294612cbe7a51ea539bb123b2d7fe7d37bc0f7_ff6fe1c0ee30b9330772e759dd7323d9b32a18c4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/fb294612cbe7a51ea539bb123b2d7fe7d37bc0f7_ff6fe1c0ee30b9330772e759dd7323d9b32a18c4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/fb294612cbe7a51ea539bb123b2d7fe7d37bc0f7_ff6fe1c0ee30b9330772e759dd7323d9b32a18c4_left_right.log'}",,,,,,False
274,refs/heads/master,fb294612cbe7a51ea539bb123b2d7fe7d37bc0f7,96786b6f82dbcc9438e0fa594fd7c7d01b6569bf,81346a618c650e6b7d73cc9dc3de2fcebb85853f,,False,True,True,82,1295.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/96786b6f82dbcc9438e0fa594fd7c7d01b6569bf_81346a618c650e6b7d73cc9dc3de2fcebb85853f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/96786b6f82dbcc9438e0fa594fd7c7d01b6569bf_81346a618c650e6b7d73cc9dc3de2fcebb85853f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/96786b6f82dbcc9438e0fa594fd7c7d01b6569bf_81346a618c650e6b7d73cc9dc3de2fcebb85853f_left_right.log'}",,,,,,False
275,refs/heads/master,96786b6f82dbcc9438e0fa594fd7c7d01b6569bf,c449529526daa43a005eb5f71ca1b05e6cf6a18d,9fe69dcede2ffec915500605cc49ae9e16c3e60a,,False,False,True,41,77.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/c449529526daa43a005eb5f71ca1b05e6cf6a18d_9fe69dcede2ffec915500605cc49ae9e16c3e60a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/c449529526daa43a005eb5f71ca1b05e6cf6a18d_9fe69dcede2ffec915500605cc49ae9e16c3e60a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/c449529526daa43a005eb5f71ca1b05e6cf6a18d_9fe69dcede2ffec915500605cc49ae9e16c3e60a_left_right.log'}",,,,,,False
278,refs/heads/master,96c615be15a5283451cd2074f61dd8f80adcc1d8,2aebb9e013774250f73ffb6ea8a4e15bdc85d653,d4517f97bd2b463f75637f0d0198f3fb5fb4d9ca,,False,True,True,55,945.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/2aebb9e013774250f73ffb6ea8a4e15bdc85d653_d4517f97bd2b463f75637f0d0198f3fb5fb4d9ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/2aebb9e013774250f73ffb6ea8a4e15bdc85d653_d4517f97bd2b463f75637f0d0198f3fb5fb4d9ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/2aebb9e013774250f73ffb6ea8a4e15bdc85d653_d4517f97bd2b463f75637f0d0198f3fb5fb4d9ca_left_right.log'}",,,,,,False
280,refs/heads/master,40dcfdb6ed6a190224e6a3d8bfed16ba2022620a,a6c00c565c4ece7b5201169a67634a2a7a73693d,9c471b4717400382d5e9f3f69dd33c227a11c27a,,False,True,True,13,804.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a6c00c565c4ece7b5201169a67634a2a7a73693d_9c471b4717400382d5e9f3f69dd33c227a11c27a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a6c00c565c4ece7b5201169a67634a2a7a73693d_9c471b4717400382d5e9f3f69dd33c227a11c27a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a6c00c565c4ece7b5201169a67634a2a7a73693d_9c471b4717400382d5e9f3f69dd33c227a11c27a_left_right.log'}",,,,,,False
281,refs/heads/master,a6c00c565c4ece7b5201169a67634a2a7a73693d,f5555d54ff4f46cfd493eb9599a84b68d8633be4,47bf01a2af5fd77c801ec715c4be85c78231a54d,,False,True,True,12,802.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/f5555d54ff4f46cfd493eb9599a84b68d8633be4_47bf01a2af5fd77c801ec715c4be85c78231a54d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/f5555d54ff4f46cfd493eb9599a84b68d8633be4_47bf01a2af5fd77c801ec715c4be85c78231a54d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/f5555d54ff4f46cfd493eb9599a84b68d8633be4_47bf01a2af5fd77c801ec715c4be85c78231a54d_left_right.log'}",,,,,,False
282,refs/heads/master,f5555d54ff4f46cfd493eb9599a84b68d8633be4,17c1dd017f4429f52727eced5395fc8f9e685097,82901c4aa45e3bca19fa68b1f046e99c6dcacede,,False,True,True,10,380.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/17c1dd017f4429f52727eced5395fc8f9e685097_82901c4aa45e3bca19fa68b1f046e99c6dcacede_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/17c1dd017f4429f52727eced5395fc8f9e685097_82901c4aa45e3bca19fa68b1f046e99c6dcacede_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/17c1dd017f4429f52727eced5395fc8f9e685097_82901c4aa45e3bca19fa68b1f046e99c6dcacede_left_right.log'}",,,,,,False
283,refs/heads/master,17c1dd017f4429f52727eced5395fc8f9e685097,2e7644f09ff29db14327098c86304753b3a9e140,e5bc4ad7b3face036684e5f38488f219409a8c74,,False,True,True,9,352.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/2e7644f09ff29db14327098c86304753b3a9e140_e5bc4ad7b3face036684e5f38488f219409a8c74_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/2e7644f09ff29db14327098c86304753b3a9e140_e5bc4ad7b3face036684e5f38488f219409a8c74_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/2e7644f09ff29db14327098c86304753b3a9e140_e5bc4ad7b3face036684e5f38488f219409a8c74_left_right.log'}",,,,,,False
284,refs/heads/master,2e7644f09ff29db14327098c86304753b3a9e140,b1116355549cbe33b1742d669e1db04a722d2913,cd70ab3ee71719c9a25260ae5566f7fa821ef941,,False,True,True,175,10348.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/b1116355549cbe33b1742d669e1db04a722d2913_cd70ab3ee71719c9a25260ae5566f7fa821ef941_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/b1116355549cbe33b1742d669e1db04a722d2913_cd70ab3ee71719c9a25260ae5566f7fa821ef941_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/b1116355549cbe33b1742d669e1db04a722d2913_cd70ab3ee71719c9a25260ae5566f7fa821ef941_left_right.log'}",,,,,,False
287,refs/heads/master,adf20595dc9188602a308416597de0402032fbab,a2b52cf57ce77fc09281ebaa252648a99be21d2c,bc050c0fba409eae16b5c983da0d23318decd660,,False,False,True,2,35.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a2b52cf57ce77fc09281ebaa252648a99be21d2c_bc050c0fba409eae16b5c983da0d23318decd660_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a2b52cf57ce77fc09281ebaa252648a99be21d2c_bc050c0fba409eae16b5c983da0d23318decd660_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a2b52cf57ce77fc09281ebaa252648a99be21d2c_bc050c0fba409eae16b5c983da0d23318decd660_left_right.log'}",,,,,,False
288,refs/heads/master,216ce11d3ef2198f7c1bb6f9a0bda3010c48d783,85012e3d86e3dc14f05dfd5fbd2fdb76d6ab259e,1f2411c6be2a641519e76eb1edfa466de63332cc,,False,True,True,171,10261.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/85012e3d86e3dc14f05dfd5fbd2fdb76d6ab259e_1f2411c6be2a641519e76eb1edfa466de63332cc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/85012e3d86e3dc14f05dfd5fbd2fdb76d6ab259e_1f2411c6be2a641519e76eb1edfa466de63332cc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/85012e3d86e3dc14f05dfd5fbd2fdb76d6ab259e_1f2411c6be2a641519e76eb1edfa466de63332cc_left_right.log'}",,,,,,False
289,refs/heads/master,85012e3d86e3dc14f05dfd5fbd2fdb76d6ab259e,8a79ac01485bd03ede5a92884336dd6ff653f3dc,b66b96babd5c0eb9168fb586488d2bb9258a889c,,False,True,True,170,10245.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/8a79ac01485bd03ede5a92884336dd6ff653f3dc_b66b96babd5c0eb9168fb586488d2bb9258a889c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/8a79ac01485bd03ede5a92884336dd6ff653f3dc_b66b96babd5c0eb9168fb586488d2bb9258a889c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/8a79ac01485bd03ede5a92884336dd6ff653f3dc_b66b96babd5c0eb9168fb586488d2bb9258a889c_left_right.log'}",,,,,,False
290,refs/heads/master,8a79ac01485bd03ede5a92884336dd6ff653f3dc,6733597ae01e6efbc1d27f74626d08cd2d037893,1ab25ff6e1787a18bf98322e4011c52836d86ede,,False,True,True,166,10223.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/6733597ae01e6efbc1d27f74626d08cd2d037893_1ab25ff6e1787a18bf98322e4011c52836d86ede_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/6733597ae01e6efbc1d27f74626d08cd2d037893_1ab25ff6e1787a18bf98322e4011c52836d86ede_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/6733597ae01e6efbc1d27f74626d08cd2d037893_1ab25ff6e1787a18bf98322e4011c52836d86ede_left_right.log'}",,,,,,False
292,refs/heads/master,28c929a8aff024a6b01cd42e4f6ed51bff95b75a,4a59c6ced53eb02d215177cff56f9e74e552c4a8,be9c0e4226c58299af5cc8f9d7d553e0ff7e8e0b,,False,False,True,8,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/4a59c6ced53eb02d215177cff56f9e74e552c4a8_be9c0e4226c58299af5cc8f9d7d553e0ff7e8e0b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/4a59c6ced53eb02d215177cff56f9e74e552c4a8_be9c0e4226c58299af5cc8f9d7d553e0ff7e8e0b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/4a59c6ced53eb02d215177cff56f9e74e552c4a8_be9c0e4226c58299af5cc8f9d7d553e0ff7e8e0b_left_right.log'}",,,,,,False
294,refs/heads/master,17ec2b28d6242de55120f13caa6cc52cf8d25518,ed2d54e790d83492b334f4419887540fb472a2fa,d2cf5a24f82180115f01ba708df258d977088d09,,False,True,True,33,1087.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/ed2d54e790d83492b334f4419887540fb472a2fa_d2cf5a24f82180115f01ba708df258d977088d09_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/ed2d54e790d83492b334f4419887540fb472a2fa_d2cf5a24f82180115f01ba708df258d977088d09_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/ed2d54e790d83492b334f4419887540fb472a2fa_d2cf5a24f82180115f01ba708df258d977088d09_left_right.log'}",,,,,,False
295,refs/heads/master,ed2d54e790d83492b334f4419887540fb472a2fa,a24aa960e830b0a5c5b31a88899fb6ad58b219d1,422d7b3563d40a2c17aa93aaedc72ee62fb9f087,,False,True,True,20,542.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a24aa960e830b0a5c5b31a88899fb6ad58b219d1_422d7b3563d40a2c17aa93aaedc72ee62fb9f087_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a24aa960e830b0a5c5b31a88899fb6ad58b219d1_422d7b3563d40a2c17aa93aaedc72ee62fb9f087_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a24aa960e830b0a5c5b31a88899fb6ad58b219d1_422d7b3563d40a2c17aa93aaedc72ee62fb9f087_left_right.log'}",,,,,,False
296,refs/heads/master,a24aa960e830b0a5c5b31a88899fb6ad58b219d1,f8b394897e9ecfaf92ae9142826c4e7b3e9f4a61,07e9fa1472c9fc694bfccd264ced40bd0fbf4ebd,,False,False,True,8,10.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/f8b394897e9ecfaf92ae9142826c4e7b3e9f4a61_07e9fa1472c9fc694bfccd264ced40bd0fbf4ebd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/f8b394897e9ecfaf92ae9142826c4e7b3e9f4a61_07e9fa1472c9fc694bfccd264ced40bd0fbf4ebd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/f8b394897e9ecfaf92ae9142826c4e7b3e9f4a61_07e9fa1472c9fc694bfccd264ced40bd0fbf4ebd_left_right.log'}",,,,,,False
298,refs/heads/master,b1d5e39b17cc813b3665169a034b7af309727219,14b1eb7b3ff37bc497e881969497b23c5161ba6d,ada0365e2920bd99c5ce5a6302549ffd80ac261d,,False,True,True,16,288.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/14b1eb7b3ff37bc497e881969497b23c5161ba6d_ada0365e2920bd99c5ce5a6302549ffd80ac261d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/14b1eb7b3ff37bc497e881969497b23c5161ba6d_ada0365e2920bd99c5ce5a6302549ffd80ac261d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/14b1eb7b3ff37bc497e881969497b23c5161ba6d_ada0365e2920bd99c5ce5a6302549ffd80ac261d_left_right.log'}",,,,,,False
299,refs/heads/master,14b1eb7b3ff37bc497e881969497b23c5161ba6d,e11f4d53e2ee1ba2c73569f43f3c83dc51fe1f39,7b491e62fc2d487405dd0d5180ca3eda3c331848,,False,True,True,4,18.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/e11f4d53e2ee1ba2c73569f43f3c83dc51fe1f39_7b491e62fc2d487405dd0d5180ca3eda3c331848_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/e11f4d53e2ee1ba2c73569f43f3c83dc51fe1f39_7b491e62fc2d487405dd0d5180ca3eda3c331848_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/e11f4d53e2ee1ba2c73569f43f3c83dc51fe1f39_7b491e62fc2d487405dd0d5180ca3eda3c331848_left_right.log'}",,,,,,False
300,refs/heads/master,e11f4d53e2ee1ba2c73569f43f3c83dc51fe1f39,44b2e8eb3b4eda7e279599f975b695b03c359e06,7aac9cbb42d87abf2d9a1185d3a5375396eb39cf,,False,True,True,26,887.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/44b2e8eb3b4eda7e279599f975b695b03c359e06_7aac9cbb42d87abf2d9a1185d3a5375396eb39cf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/44b2e8eb3b4eda7e279599f975b695b03c359e06_7aac9cbb42d87abf2d9a1185d3a5375396eb39cf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/44b2e8eb3b4eda7e279599f975b695b03c359e06_7aac9cbb42d87abf2d9a1185d3a5375396eb39cf_left_right.log'}",,,,,,False
301,refs/heads/master,c8203750561504848dcf4fce47f754ce0860be77,0efeea3016d4b0e689521a9b46daf281bfe8e529,44b2e8eb3b4eda7e279599f975b695b03c359e06,,True,True,True,40,1451.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/0efeea3016d4b0e689521a9b46daf281bfe8e529_44b2e8eb3b4eda7e279599f975b695b03c359e06_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/0efeea3016d4b0e689521a9b46daf281bfe8e529_44b2e8eb3b4eda7e279599f975b695b03c359e06_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/0efeea3016d4b0e689521a9b46daf281bfe8e529_44b2e8eb3b4eda7e279599f975b695b03c359e06_left_right.log'}",Tests_failed,97289f08d6c33e7e283aba620f6de4cbf4047dbe873c6c786a9c56e002be472d,False,Tests_failed,5f40a285f156b70738a10946001270eb7170c69dd9ff02499a64a4b936474d0e,False
302,refs/heads/master,44b2e8eb3b4eda7e279599f975b695b03c359e06,75cfe49c15f765f3f0239afea8fbdd848ce7467c,6cc1f2905239ddcee01b6c1354ce23722aeb8819,,True,True,True,42,2083.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/75cfe49c15f765f3f0239afea8fbdd848ce7467c_6cc1f2905239ddcee01b6c1354ce23722aeb8819_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/75cfe49c15f765f3f0239afea8fbdd848ce7467c_6cc1f2905239ddcee01b6c1354ce23722aeb8819_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/75cfe49c15f765f3f0239afea8fbdd848ce7467c_6cc1f2905239ddcee01b6c1354ce23722aeb8819_left_right.log'}",Tests_failed,7fba7f750f579c1453a94016ecc767fb80e7caf4d2bd91e7bfa1830082444b62,False,Tests_failed,60e59266a4570b33d3d08f018aa3a0dd74629b19359ed459d9bba444671126ef,False
303,refs/heads/master,75cfe49c15f765f3f0239afea8fbdd848ce7467c,b6d5b631614a0d97ec31961d1837392d331d7108,3fd841b5997bf5d4b07c06b63b14caaac34c85fc,,False,True,True,17,500.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/b6d5b631614a0d97ec31961d1837392d331d7108_3fd841b5997bf5d4b07c06b63b14caaac34c85fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/b6d5b631614a0d97ec31961d1837392d331d7108_3fd841b5997bf5d4b07c06b63b14caaac34c85fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/b6d5b631614a0d97ec31961d1837392d331d7108_3fd841b5997bf5d4b07c06b63b14caaac34c85fc_left_right.log'}",,,,,,False
