idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,head hash,head tree fingerprint,head test result
12021,groovy/GMavenPlus,Java,0.689076,1,0,0.15349,27.666668,2.047619,1,21219,0.526464,87,1,1,1,1,5abafe5c2c72d1c54da5fd99b4191ee7ba9f786e,a4cc403351b8258cba9bc4c0f6aac745f2d0b6023586b0180c6c17a6cb00dd67,Tests_passed
12025,lucastheisen/jsch-extension,Java,0.953488,2,0,0.022494,2.533333,0.066667,0,3911,0.34223,8,1,0,1,1,3c5bfae84d63e8632828a10721f2e605b68d749a,df0e3b4946df3920bb4c2ab2512e8f0fa4e4fe7a5961eabdd59ca4e8137916a1,Tests_passed
12031,tking/JSTUN,Java,1.0,1,0,0.186684,0.308642,0.024691,1,2576,0.058754,37,0,0,1,1,6516d37c703b74d6dbbbdffdaa2a056ce2f2fdd5,e0e0a764769bef3094a01ff6040764803d9cb42ac14aaef97ae72a42f9b4fd48,Tests_passed
12041,johnoliver/release-version-plugin,Java,1.0,1,0,0.262729,6.833333,0.5,1,411,0.0,6,0,0,1,1,02baa9e3107ae46bc77a3a485fc80437bbaa4cf6,ab118c454669b59e0f56f226f948c097c4c4a6546be268d92d22979ed9162ac1,Tests_passed
12047,jrkinley/flume-interceptor-analytics,Java,0.933333,1,0,0.343904,1.833333,0.0,1,1015,0.242317,37,0,0,1,1,c1c194f92e814228f9f4a45e13c0a13b8a8dfdba,eb2cfa4ebb8706f06474eefca1480606c189baed0744dc30897e36663b78a5be,Tests_passed
12054,SAP/cloud-springrest,Java,0.0,2,0,0.105455,0.444444,0.0,1,279,0.0,6,0,0,1,1,846e39ac7291fe56b4ad95c822937da81c1eb842,5d109db53a096a2d0761a6adb752fadd6976108926ae10b2fcdbbb5b1de49909,Tests_passed
12056,mdeinum/spring-batch-excel,Java,1.0,1,0,0.376614,0.294118,0.235294,1,904,0.380247,8,0,0,1,1,a4a09e9ff02c41c400d909c0319e710bf87e93d9,2f8d36559162a6b6e39fde74ddf091c198bac5d3f12d7eeea6576b0f104c2cd8,Tests_passed
12059,steeleforge/ironsites,Java,0.74359,1,0,0.192482,2.0,0.0,1,9065,0.010254,8,0,0,1,1,5c27b2edba8795233274937521126a8a72dd854c,fd0a12c7c316341c7997502af56a3d05db3f021834fa53a7459a5330baaacb84,Tests_passed
12061,stefanofornari/cameraptp,Java,1.0,0,0,0.311371,0.0,0.0,1,5184,0.099277,7,0,0,1,0,71f8d69b40ab82f9407dfd07ef96bd0e23881aa5,12453a0cbb5d89375652d7aee12c4b3c5e87b9ad1ee642c2b051cb32948ff2cd,Tests_passed
12065,leszekgruchala/spring-freemarker-crud,Java,1.0,1,0,0.081908,1.0,0.0,1,1145,0.404762,9,0,0,1,1,536d91ef1bc1c16d46f155a858f70b327dbcb8ec,7824890364083ad6965ea489be0aafd5c71c3e25e62be41d58d9549783e26983,Tests_passed
12082,jenkinsci/parallel-test-executor-plugin,Java,1.0,3,0,0.078775,3.666667,0.619048,0,893,0.03871,8,1,0,1,1,754f4891e81f7424583e34d6d1d85a12c86067d6,814f36642bb2e43b147774427428f09fab4384cfaa941e428c3ffafae98279ea,Tests_passed
12084,yegor256/rultor,Java,0.855615,1,1,0.421289,100.523811,22.761906,1,13554,0.376328,176,1,1,1,1,e397008668605bd5b8fc3f2a6463a831d911deb1,4575c5c32102a74dbf80ed507c5955b863de5799028aa29aa4ca69dc039abc10,Tests_passed
12089,alexvasilkov/fluffy-events,Java,1.0,1,0,0.336585,1.75,0.0,1,204,0.0,48,0,0,1,1,48df33f1425db69ca54df8a0bd900705fdd48889,bdbe7089c1f58513afdb46fa39dad3fc02580c032f3b8cff74c3bc95eebfee16,Tests_passed
12103,ahmetaa/zemberek-nlp,Java,0.980583,1,0,0.192472,5.0,1.333333,1,25366,0.241786,176,1,1,1,1,a9c0f88210dd6a4a1b6152de88d117054a105879,0a2b062fc690608e1554fb9e514920348f6e1cacd0b2e949f1e1bca4858980b5,Tests_passed
12105,dvdme/forecastio-lib-java,Java,1.0,2,0,0.209518,2.619048,0.619048,1,10659,0.0,55,1,1,1,1,5723d12b2a1c09ccf8772d297ec7a724fedfbe3c,d3b7fa95710a72aa901b726c885562cffc4b174e58983ef1b641e420b4e9edb6,Tests_passed
12116,headius/options,Java,1.0,1,0,0.39604,1.384615,0.076923,1,535,0.0,13,0,0,1,1,cef30aa2426ae388d81f2f8fdc8d0a6234f7c245,2dc64a82d3225b2d0739d51ce5886f91368b7238aa8cca415fcf27110842e7e4,Tests_passed
12118,empeeoh/BACnet4J,Java,0.996904,2,0,0.250427,1.960784,0.019608,1,29854,0.111219,14,1,0,1,1,d662c753cf6e4e600e72945f8bf1348e6d8b1724,f6b05dedda4ed54fa684f0fe70de401c5bdc95d52d05e1f4bd2a3da4ea6fe88a,Tests_passed
12122,jsprit/jsprit,Java,0.983412,1,1,0.144565,62.809525,7.047619,1,78192,0.435892,190,1,1,1,1,2d4be9ba2f6bb7eb7f8f1418f73fe463463fb286,37101cbf2148929f688c2d35e2d9dd3240fbeb49bb6bd4b83bad8646d7e26bdb,Tests_passed
12129,henryyan/weixin-kft,Java,0.8,1,0,0.163217,0.0,0.0,0,1056,0.0,15,0,0,0,0,06ddc29b37c4c90a969a66c31120dd17a217667f,ccaf1b8ac44215c3f562174b765c5adcc9456b81ee8575c85e6bcc8288fdcfdb,Tests_passed
12130,FellowTraveler/otapij,Java,0.9,3,0,0.37279,7.0,3.0,1,33274,0.000606,63,1,1,1,1,012ad95625a95b60515c1e66179889722efc41d7,0262a7698d7ec692917a210a2c2ce51edc4c02c3d843d1e9f9275028c82a8297,Tests_passed
12151,RigasGrigoropoulos/spring-security-acl-cassandra,Java,0.875,1,0,0.259833,4.066667,1.133333,1,1875,0.450885,8,1,1,1,1,c7b8800a09328d9759b1cc71a5a805ef8bb389ba,30b615fe75252f8892e48819af55166840a088c974866555e9c5ea6483ca76cd,Tests_passed
12157,gwtd3/gwt-d3,Java,0.96729,3,0,0.61894,18.65,5.2,1,13638,0.024793,97,1,1,1,1,81ecf1602312effc28dfa36aabf38130ef3ab50d,dabe8336b000d82a09321a97a2c7369fdd237d7d4d99ff178a3029ac6b0f79d7,Tests_passed
12162,lukostaz/shi3ld-http,Java,0.8,0,0,0.326599,0.0,0.0,1,827,0.0,6,0,0,1,0,0ea335dff89d0e25600351ac855851bb326c7523,1698ce1f7c9a9feaa00eb0cae456f8fafae29255e919b958ef8445524d130536,Tests_passed
12168,StripesFramework/stripes,Java,0.96997,2,1,0.367722,2.82,0.24,1,31413,0.199984,100,1,1,1,1,5c795d45c6efbd83354e4d328589f7be9db40853,ce4cf67b9bb10e0cc6df48115f675ff1155b06500e8495027ffe19d6a6ea7293,Tests_passed
12187,bennidi/daoism,Java,0.925926,2,0,0.227525,2.0,0.0,0,1716,0.22328,6,0,0,1,0,eeabcff165dddf76e721c3b5b0a00817b6655981,769a2746f6a264e60a9205ebe4964188b72edd1f7f48c9e2e933d85cd80460ee,Tests_passed
12188,LearnLib/learnlib,Java,0.975524,2,0,0.356843,15.0,1.090909,1,18159,0.105828,19,1,1,1,1,6a4abf835d01953d89fc5dd843ad6d7e91ebbc46,caa639ff9cfe5cf5c4b00ef612b087e524e85e480bef03cd09154ecc69ebaf78,Tests_passed
12197,bcowdery/darkroast-framework,Java,0.840909,1,0,0.190476,0.0,0.0,0,2134,0.0,8,0,0,0,0,803961edb8370a7983fd04911e983820b1f7a3c8,3e000404b0a17b37a820fdd5938e78c262feaffc9389977592e149df537c7119,Tests_passed
12207,figo-connect/java-figo,Java,0.96,2,1,0.485896,2.230769,0.153846,0,1496,0.096413,9,1,0,1,1,f64fb10b198fa2e1c206447a93514b4ff937cf42,67d347d0a97b9febc5a6af4bb08460bf7bc6d77c3dce50825ddf1d313f0ce647,Tests_passed
12213,carrotsearch/langid-java,Java,1.0,1,0,0.125153,0.0,0.0,1,2146,0.110649,13,0,0,1,1,ce7ebe224377eaf79e5a81bf536333e7294d8cc1,3cf2c87b66a659361f1d06cb8ecc2fa827e602d8a635c517321c1bff8dff5bd9,Tests_passed
12216,GoogleCloudPlatform/appengine-endpoints-helloendpoints-java-maven,Java,0.857143,3,0,0.017708,2.166667,0.5,1,6884,0.0,44,1,1,1,1,b8ff62d057f9fd7a1334214dea3c0f3f2102b841,8e8ba58ea9a5dd78b80fc8e4136a6f03b6eb787321e274b4fed9b20fd5057a32,Tests_passed
12221,StripesFramework/stripes-injection-enricher,Java,0.666667,1,0,0.354673,0.0,0.0,1,1076,0.264331,9,0,0,1,0,fdd0911781539c4eddee8e7b165e9bc9052d5d28,6dbf61e10934650ff4800ce745bfd15eb15a78c96a207451293c006c8ea3fc9c,Tests_passed
12225,Fruzenshtein/spr-data,Java,0.411765,2,0,0.007474,0.5,0.3125,0,665,0.0,44,0,0,1,1,ddafa179af7d7943290c8e410288365fe23bbe54,a29784958ff0b96b8ce31d904c7f121cd2b37f5b5d79bb750e3348f64a35c887,Tests_passed
12226,ironjacamar/ironjacamar,Java,0.852459,2,0,0.282755,19.545456,14.136364,1,47119,0.255843,12,1,1,1,1,c93e786071e1f019cd545c22094e6b251882e6a7,c05c36a2ea50488be311b800fd66ef39336dbce35b90269d99316063980aa2f0,Tests_passed
12230,joelbars/java-webrtc,Java,0.9,2,0,0.12019,2.0,0.2,0,1673,0.0,33,0,0,1,1,0c669cd20b0aa15c519abca3286820e538e2123f,62797bb6ef501225992b99ec7aac81c1fa876a0eb33d6d1b3b8070ff8e50c554,Tests_passed
12235,mpatric/mp3agic-examples,Java,0.857143,1,0,0.016979,1.0,0.055556,1,1712,0.298507,14,0,0,1,1,2533fd3da03ecf11234e7162a7a7b8f2be182f2e,4e4d6f0896badbac116286f2dbb9a96aef91eb9043d499ceeaa3b37c755ae27c,Tests_passed
12240,jeremybrooks/SuprSetr,Java,0.956522,1,0,0.310598,3.318182,0.045455,1,10493,0.0,10,0,0,1,1,689c54cf02ce9ee23dacf5faa302a2165d80015a,51a9f3d2047296030e0a39034aa54ce347c2fb6da076ec2248849c2a580cd417,Tests_passed
12244,Atmosphere/atmosphere-vertx,Java,0.833333,1,0,0.152111,3.095238,0.380952,1,1232,0.0,21,0,0,1,1,021a67d92f6d688c85a68271697a88c2c797cdc7,b398ea3ece6c328d92883cf0082f94369209fbee2aad533043183c3e94cddcf1,Tests_passed
12252,pmcfadin/cql3-bulk-loader-example,Java,0.0,1,0,0.478788,0.0,0.0,0,89,0.0,9,0,0,0,0,7b3eaaaaff1173970beebcf24e612bc088387527,a00ee351ead615c353a5b52f926e9d39360da016e981e3754396cb20ebcdffd7,Tests_passed
12260,guuuo/dubai,Java,0.826531,1,0,0.104569,3.65,0.0,1,29577,0.080592,12,1,0,1,1,209abb098265c4ef19711d68617e16b7350f6a18,3092a210e730e4aa3236a71eb018ab3d5841d906851b4c0ad1e90dcb98339ff9,Tests_passed
12262,hoverruan/sae-spring-template,Java,0.8,1,0,0.023952,14.0,0.0,0,652,0.168919,6,0,0,1,0,8e81017cc6b6e32ff8dbe15a34bcb8f9bf5aaa84,1cfd1d9c42e5fb43d658194421a3154882d1ef8b1f11ea1d02d49fb63f60b978,Tests_passed
12263,SonarCommunity/sonar-web,Java,0.887755,2,0,0.17882,10.473684,0.105263,1,33757,0.314613,8,1,1,1,1,aee1b2c066bad507918b662973c602a728ef9491,ebf71ae6f83b183f55f268ddc48c16ecd0904dca02873b3543cb6348d1dde5fc,Tests_passed
12266,melin/dubbo-rpc-swift,Java,0.666667,1,0,0.175983,0.0,0.0,0,403,0.806584,14,0,0,1,0,32673ba8cf1c733a6b6672f345382e95809e73fb,44c8dbed2417e90c89907fe654cdc7d060e331fdf0426c491e1b70ae772e4b91,Tests_passed
12267,rcarz/jira-client,Java,1.0,5,1,0.387092,7.47619,3.809524,1,5206,0.086755,117,1,1,1,1,868a5ca8977e0c13b792aeed7a793d55cea743ec,d16373a76725cfa20771c9139d9eb231986b7eff0b800392d7765e3013c379ad,Tests_passed
12270,bujiio/buji-pac4j,Java,1.0,2,1,0.392259,3.222222,0.777778,1,759,0.0,94,1,1,1,1,1a206c74705d26c402cb6dfe05180a6a0b2c52ba,162312102ab254408789a72ab977e7ab332fdae98273f4989fb418303fae033a,Tests_passed
12296,ocirne23/Reflection-Entity-Component-System,Java,1.0,1,0,0.16878,27.666668,0.833333,1,4589,0.266038,6,1,1,1,1,7aa35b5446b32aa2bf1bbea09892e2df7306a6f6,98eb21b20c72bfc7f3afaf6212e048f34f4019e0fb361d621e403366a254b8fe,Tests_passed
12302,willeeh/dropwizard-redis,Java,0.5,1,0,0.009464,0.0,0.0,0,337,0.0,10,0,0,0,0,72eb8caf0e66ecae72e86f30fe18f05565003988,896b195ee09e9b04dbaca594446394b3aae27768de0b1b5befe2b25923b3d144,Tests_passed
12314,lbroudoux/es-amazon-s3-river,Java,1.0,1,1,0.236376,3.444444,1.666667,1,1433,0.052455,40,1,1,1,1,122ca7d35e7cf9298d6a43e3e0a8735bdcb5d02d,460bfa08a69811d59ffe7d385909c3c85a4e626707402d0ac359e1de47698c9e,Tests_passed
12319,typesafehub/netty-http-pipelining,Java,1.0,1,0,0.094059,2.291667,0.375,1,447,0.54698,17,1,0,1,1,c2dc7c40dff01ff26e2799160f03b4a4b8b7aee4,69f670d55adbe1e86ec5f5191499aa6f95f338cbcec53b9ec712e2d4d314c711,Tests_passed
12332,fredang/mahout-naive-bayes-example2,Java,0.666667,1,0,0.001907,2.25,0.25,0,4190,0.0,7,0,0,1,1,77ca98919047ca590bd49a47ff8d60154e216b70,9b2cbfc31e7f2c4d4333f5f14e8aa09d699dcda02c8e2d4ddf95c19b5506e581,Tests_passed
12333,Crate/elasticsearch-timefacets-plugin,Java,0.941176,2,0,0.051332,3.461538,1.230769,1,1959,0.298236,42,1,1,1,1,4791348273dc0a3fda1c5149fa300f8caecce094,1e55b0c2799f925a1a7bda53a05d1e1e30c88be5ca9ce7dc5ba4d062c1186111,Tests_passed
12340,zml2008/onevent,Java,0.9375,1,0,0.415179,0.909091,0.0,1,534,0.100467,7,0,0,1,1,8fb18c3e50b1d17a96152cb0a7e6f3daece68fa7,b99541d4e8e07ad2cdc0d70d94c814436ec0eb414ff82e066d5752796053e74f,Tests_passed
12350,xuender/unidecode,Java,0.75,2,1,0.360862,8.153846,0.615385,1,392,0.723333,32,1,1,1,1,88a1f81e995beb1b64bc68241a7ab9894dc7d2fe,eb3ec9be977fe7a2a04d7e4d9ac7e595c89d23d84853d31fc2907f0c04f5c7fd,Tests_passed
12368,maciejwalkowiak/servlet3-maven-archetype,Java,0.5,3,0,0.013889,2.166667,0.5,0,149,0.0,30,0,0,1,1,8974ce1e23ea7bf47428402f866b4ec2a64c5b2f,f1a271f1cc241bdf891038d9cad751cf1f55f959f2f78dfc32d6596a6d52cd2e,Tests_passed
12374,srdc/ontmalizer,Java,1.0,2,0,0.027004,1.0625,0.4375,1,43524,0.120353,20,1,1,1,1,1f39494bb827bc1e7c688a5d8d4591dc342f62a2,8c41f9ff6934560cc41a8e6e8174f97f2c9446b4c3ee7b359cc081c4d9f43a94,Tests_passed
12377,alexvasilkov/fluffy-image-loader,Java,0.923077,1,0,0.191449,2.0,0.125,1,1332,0.0,10,0,0,1,1,6024b49b3df9ed38517aa98fb4a9748b658b8260,cbb60a3ed917eee3e538aaa3b0ac599be404cdfb106b7169875a0bf410985c54,Tests_passed
12379,wocommunity/wonder,Java,0.988595,10,0,0.216893,13.909091,6.69697,1,640420,0.033458,192,1,1,1,1,c0af44e73c9a2a6799b3ecfa1cf451123348cc43,f5c2b34a6ab733f2e11bb41f1fc00a9c189030ab38023c647487e03c5ad64b58,Tests_passed
12380,Multifarious/dw-shiro-bundle,Java,1.0,2,0,0.192837,1.277778,0.222222,1,436,0.0,28,0,0,1,1,4c9f40f578df01fa8afe77727af9ee9434e8949c,094e5c1c0fd5d6ad8b432918be94687e9bde2d0db37ee42794e469e9b8832e55,Tests_passed
12381,SAP/cloud-paulpredicts,Java,0.978022,2,0,0.028748,0.583333,0.0,1,10650,0.132457,12,1,0,1,1,72f29af72cd4129f95285e7614515de1a155d05a,e3ff56409439285d9c3cba0b5da45b7527e4ab891e14cafd6f6d5dafeacee892,Tests_passed
12391,scifio/scifio,Java,0.938503,2,0,0.337909,20.688313,3.337662,1,50769,0.110165,24,1,1,1,1,92fc6d9e18002c7f8ed00a4ddef800df4ee6707a,165ec4d117631f031b00c4ba9a169aa09db8b7fab61cbcea754d73b600453b46,Tests_passed
12396,code4craft/webmagic,Java,0.966102,1,1,0.068437,34.714287,9.571429,1,73131,0.276104,1903,1,1,1,1,67644de3d9540611ef494f4bb595688a47a541a6,dcb6e5e207caa76580c872951f8a783200816a791ac9fea41098f1769212d341,Tests_passed
12409,avaje-common/avaje-agentloader,Java,1.0,1,0,0.516631,1.166667,0.083333,1,1384,0.013354,6,0,0,1,1,462a8da46295550f9e7daacbae3b488beee6f17a,625c7f54d862da9836e7b7568f153a3f38120defa7ee841c8fd458ff9835cb94,Tests_passed
12414,KlausBrunner/solarpositioning,Java,0.888889,1,0,0.17146,0.666667,0.111111,1,800,0.1875,14,0,0,1,1,4375cfe01f2eb0367a3422c4a6fe7f2803ddb9fd,17820d8405e435457b790bf23808ad5f001d0e927b396b1c393906c8c0c92891,Tests_passed
12416,michaelsembwever/cassandra-hadoop,Java,1.0,1,0,0.180687,2.6,0.2,1,4941,0.005313,11,1,1,1,1,08dfa3a7ac727bb87269f27a1c82ece54e3f67e6,7e8dfd30bed7f1b4c62a83f3fa89ab7aaa44988fa9e9de3f70c919c5d7e6223e,Tests_passed
12421,RisingOak/jenkins-client,Java,0.977273,8,0,0.131351,5.0,2.107143,1,2146,0.283315,77,1,1,1,1,ddf6a850beacf79480280c0c3c067bf73d84bca5,658b177d52a3551437e34c0db84a6852011a81143d2c2a62d56685133d74a64e,Tests_passed
12425,gary-rowe/SimpleScaffolding,Java,0.666667,2,0,0.373451,6.0,0.0,1,449,0.1,17,1,0,1,1,4b4084cc9a531ad1614b259c53f2161377735328,d10f19b4ac4ba48a674b38bf8f443a28a5c2ba8cbc084bdc38bf16b453ef739f,Tests_passed
12432,projectdanube/xdi2,Java,0.984615,2,1,0.0,41.310345,0.827586,1,37685,0.125614,25,1,1,1,1,7cd6cea418c21a63eb19a1975c4bd06b5ac2ac93,da5a972d59110ccd1c84c6c8859e4296f8004ef4704eeadf4c3f59835a83173e,Tests_passed
12433,jolestar/jmeter-mongodb-plugin,Java,0.833333,1,0,0.110656,5.428571,0.0,0,887,0.0,8,0,0,1,0,f784f18724ebffdfb1c3d12256456dbc3980c014,f0ea4d87021a2374cf9e2cd69e51373eba036597901a1662e953900df410bb0a,Tests_passed
12443,agoncal/agoncal-application-petstore-ee7,Java,0.857143,1,0,0.109548,4.294118,0.411765,0,9784,0.20834,70,0,1,1,1,7eeb9dd3f2ded2e7b1423b26f65f5cecdbaa4507,594ad977f8f120c23f2a32efff63ce4db191cb23f15a08be504170127c4e2ee0,Tests_passed
12446,sschober/netty-example,Java,0.8,1,0,0.342342,1.0,0.0,1,233,0.038251,6,0,0,1,1,5308202c1e8f62f50d4587b965b3431a2091be29,c9aa9ce1f600ae204d0668f7b08b599d60b69b2aeda51f82d1c05777417b091f,Tests_passed
12474,google/gwteventbinder,Java,1.0,2,0,0.341216,2.857143,1.238095,1,1105,0.300932,147,1,1,1,1,46d3e72e9006a4c7801c077b1b83ffb11bf687f7,f1bfa2173a0fef528cf60962e00740c0dbb6290dd6d8e1b2ced388b1aa8cc3e6,Tests_passed
12476,google/gwtmockito,Java,0.971429,1,0,0.295982,5.318182,2.227273,1,2745,0.476003,141,1,1,1,1,a6ea4b597dbaf16f78575f114c21667dc09753d0,31b3c2100df94a844e6f28965d1e162679e7b0785ac37caf100d57d869540007,Tests_passed
12478,jirutka/embedmongo-spring,Java,1.0,1,1,0.402214,2.043478,0.304348,0,517,0.0,20,0,0,1,1,62f3dff7a5dfde8db20d0210084df4f58bbe4910,67f369551b30bdb9e513994f5837d7397c76ce91a32ceaff2ec26c583d7b48c0,Tests_passed
12483,alibaba/simpleel,Java,0.987179,1,0,0.065519,2.488372,0.116279,1,10863,0.164609,27,1,1,1,1,9f203b3cde91c60791041a6f7cf737d398b3ee8f,188a3efb7a272398fff21eb3c07ae6ea24afa1e55ea83112954eb100d17ae352,Tests_passed
12487,GoogleCloudPlatform/appengine-tck,Java,0.992556,3,0,0.288103,19.590908,3.818182,1,95882,0.70165,43,1,1,1,1,6ea21bec33ccea2649df187fac06799a63e02725,795024daf79f34fea336cf14bde39a60ae500d744aa92242b43f0fff6e81a552,Tests_passed
12491,asciidoctor/asciidoclet,Java,0.941176,2,1,0.267081,4.7,2.0,1,2124,0.48155,45,1,1,1,1,82282b9b7694f1a726024641bc2d85952ddab447,636013218dceaabf09bf55eea4d1014ac0aac711dbf1d4dd6476ebc817f51cad,Tests_passed
12498,federecio/dropwizard-junit,Java,1.0,3,0,0.080586,2.714286,0.357143,1,279,0.53913,11,1,1,1,1,406bc4beb736c5d8c78251398d07fab79e4497fa,039fe0273923dd959712828dc0a1d27483e179b5856bf1fd6a0e66033ca0eb0b,Tests_passed
12509,twitter/jsr166e,Java,1.0,1,1,0.512099,0.0,0.0,1,3117,0.0,18,0,0,1,1,92d981380361990b46b832edab5d9fed7dc1e7d0,8f7489331eeed62545376c48d8ee80b83098a10a326b34c2641debf32f62e2a7,Tests_passed
12512,SamirTalwar/Streams,Java,1.0,1,0,0.104542,0.0,0.0,1,2522,0.584049,9,0,0,1,1,7a25878f67198a6ab3596a2d08f7df8190336e41,0056b6f5201004009e6e944c821be5fd75d157049c8c43681a50c6f62c083c7b,Tests_passed
12522,ebay/cors-filter,Java,0.875,1,1,0.2435,52.5,3.0,1,2611,0.459736,96,1,1,1,1,f782f4cd0a67a3c814a92b0907674fd93aa96dbe,578d56b351d8edf141476475012bb480c3da63455cb56f92d1130759f3af662e,Tests_passed
12524,trimou/trimou,Java,0.982353,1,1,0.294986,15.954545,2.636364,1,19839,0.355387,41,1,1,1,1,4a017fd9af2cf33953078c7b90058d79847549ce,5956440d9623c4ff6395889f53fd12e6212c4e2cababb8d16fc45222c37b847e,Tests_passed
12539,openforis/android-ports,Java,0.950914,1,0,0.43264,4.166667,0.0,1,154066,0.061524,6,1,0,1,0,00af712f76e1a14ff68b749d3ae3434518f22174,a6818b35ec5daa6e768c71bcd3da1d2df93eef4d57f27decbe5c855dfda53984,Tests_passed
12547,niloc132/SenchaConSnake,Java,0.952381,0,0,0.110037,0.0,0.0,0,1197,0.0,8,0,0,0,0,c998f9071945428dd4227fd6a3c3ab47b380cfbf,5765885dea61677122a26313477e53d1b18cf35e8b87c22660edb8e964524ab5,Tests_passed
12552,rylinaux/PlugMan,Java,0.956522,1,1,0.471276,8.047619,0.809524,0,1601,0.0,13,0,0,1,1,adacfdc8fb4d615fdba94832f292a2c747c2b769,a919d6cd648364b592e9922cd2ab9b3c5c54019b8ed885f5c8becc3a15e2d9b0,Tests_passed
12554,yandex-qatools/properties,Java,0.851852,4,1,0.14334,3.727273,1.045455,1,1537,0.384886,29,1,1,1,1,ae50b460a6bb4fcb21afe888b2e86a7613cd2115,22a7ffcf89c87457f800778c720dcfc1a5b3ffc926a7f1264595d81352004bb8,Tests_passed
12571,teverett/jvmBASIC,Java,1.0,2,1,0.280959,11.0,0.153846,1,13569,0.037873,10,1,1,1,1,420da91821b0ec77ef1179cb6d7e872e6961b2ad,8a735dbee0239d7cda2ee00b11c25a21c7a9c48e99dbcd5476fd12c0b6b6a1d4,Tests_passed
12572,nurkiewicz/LazySeq,Java,1.0,1,1,0.196335,5.555556,0.5,1,4188,0.743464,91,1,1,1,1,c772354a23ada0cef2119f5a4fff179dafca34c6,a6063dc7fa70c3335de8e5dde6dafaf7dbf46b5c01ec9cfd65bc6f80fd0d0599,Tests_passed
12577,behumble/dexdex,Java,1.0,1,0,0.151852,3.411765,0.235294,1,485,0.0,40,0,0,1,1,5fe6061eda17ca6a4933bee8c3bc283515778b45,83c077d6efd20eea360827afec76fe20398143b857a06b5fc38caf6faffca59e,Tests_passed
12580,microg/JGoogle,Java,0.952381,1,0,0.162176,1.380952,0.0,1,3402,0.0,32,0,0,1,1,f80bd1a8fb13a339f60ca782ef49d6723814ce12,aceb54747eb2dd8745fa7df92c9af1c5fed81e738c59ebef84f5c0a3324d3c03,Tests_passed
12589,galak/compare-java-converters,Java,0.84375,1,0,0.04318,0.0,0.0,0,1699,1.0,6,0,0,1,0,c5b82dcd8e545440ffa193b9509d96a99cb08e2a,59428718bdf35784bf48103ca10908ca342820a0fc8ffac282e7328ecc9277b5,Tests_passed
12591,obazoud/spring-batch-sug,Java,0.555556,1,0,0.032209,0.0,0.0,1,30704,0.096613,6,0,0,1,1,41fa29b868d635cad5d03c70f91a84b5b2d7e8dc,1db16b69c624b2bf8c66af9042d67b99efec75608a73f6127e3551a432d95161,Tests_passed
12599,pmlopes/mod-bson-io,Java,0.923077,2,1,0.064117,6.166667,0.083333,1,2821,0.34486,22,1,1,1,1,69ba49156a7b6e2a13f1b05f663cc8097370c758,d0d1f4c9d3c821e0f9c5d21c7c8526a5066ad8cb64d321d8487a90724d010e09,Tests_passed
12606,GoogleCloudPlatform/appengine-endpoints-tictactoe-java-maven,Java,0.75,4,0,0.291419,1.833333,0.75,1,895,0.0,21,0,0,1,1,7aad08c3d4c5e311eaf99040a5f2c24b3509223d,923d8fc44c8b7ecc04a8f320d185c9188529b579ae6a7598b1da47427843d370,Tests_passed
12613,graphaware/neo4j-relcount,Java,0.962264,1,1,0.168817,9.590909,0.363636,1,5629,0.72182,9,1,1,1,1,c28cc4bb3456472129875b2b96817cf8aa55e82d,1fd75621f50f5ce0f1a3c2d0a465010550dfeb5270d31e85a5ab48999aae9f1b,Tests_passed
12621,toddfast/mutagen,Java,1.0,1,0,0.367232,3.428571,0.285714,1,802,0.186557,6,1,0,1,1,05a6a0d570b1aa18f880290c5f8ad76d9a89a2f3,6faad51372c6dec92717fc550904949325d527a9a52932403acc0488225b8400,Tests_passed
12623,t3rmin4t0r/tpcds-gen,Java,0.0,1,0,0.018116,1.714286,0.0,0,282,0.0,7,0,0,1,0,850395dfc52afe1e5522d229dd86e9ade54ff6e7,64cb5011006b7636f273ee0db4e4f882f44af777d932b09c0d507e23a1f8d119,Tests_passed
12637,wurstmeister/storm-kafka-0.8-plus,Java,1.0,1,0,0.037106,5.454545,5.636364,1,2595,0.268562,167,1,1,1,1,e3498a478d32ce3809c1f980a5dbd2fe70c5bcb1,d8617afd7f02a6f61bc05b9309e0300af7941a1ea172b342268f653f9d613153,Tests_passed
12641,frankscholten/mahout-clustering-stackoverflow,Java,0.9375,1,0,0.11905,0.0,0.0,1,9383,0.0,7,0,0,1,0,971998a19c890cd21b18337703b23fcf3903d635,b0ffe37df5be0f6482d0a4ff7bd7329be4492ab1c0527f4665f4c3463b654344,Tests_passed
12657,jericks/geoserver-shell,Java,1.0,1,1,0.010493,6.0,0.368421,1,9821,0.484792,12,1,1,1,1,56699b2b09eaf8ffb501dec7d86c605a735d9ccd,eac7f10c924a39d878742d5b1394769074c8310ae5974181d1c0c72afa6d5df2,Tests_passed
12660,nikhaldi/android-view-selector,Java,0.920635,1,0,0.102484,25.6,0.0,1,2992,0.265905,6,1,0,1,1,d3e4bf05f6111d116c6b0c1a8c51396e8bfae9b5,bd3da1ebf179ff8bf8f7eb2110941d6233db975606fa472b0600ec16e6a785e5,Tests_passed
