idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,head hash
782,larsga/Duke,Java,0.990783,3,1,0.153083,11.714286,19.285713,1,18659,0.358989,291,1,1,1,1,19f85ab7b171e7c19a108f0eca4b1d4994a4d3ec
785,jcabi/jcabi-http,Java,0.861111,2,1,0.452637,14.714286,5.5,1,5539,0.328707,60,1,1,1,1,846661ce0488deedef02a00748749ffe4baa8d85
788,dropwizard/metrics,Java,1.0,18,1,0.170056,11.194444,8.027778,1,20351,0.436706,3783,1,1,1,1,12ad2040e2214b5a0018daca04787069f45fa41e
797,spotify/trickle,Java,0.974359,2,0,0.255728,11.454545,1.0,1,2714,0.528264,257,1,1,1,1,d02fafb5d65e7f70f7708edf2c2e39731e921922
798,google/jimfs,Java,0.971698,1,1,0.225244,9.111111,1.166667,1,17171,0.511502,909,1,1,1,1,acb81e8718adf2527be105c6c9b130ec788c9877
799,sdstoehr/har-reader,Java,0.970588,1,1,0.177149,2.615385,0.153846,1,1609,0.298018,11,1,1,1,1,c1f67c8d4087b1501aeb5e1efff7ab9727b30967
801,mraad/Shapefile,Java,0.981481,1,0,0.041972,1.0,0.181818,0,3020,0.328857,21,0,0,1,1,cabbd189576c0cfa5d9b689d71213d5d44d63d1a
803,Appendium/objectlabkit,Java,0.947598,1,1,0.424629,1.628866,0.061856,1,17246,0.384652,11,0,0,1,1,3b9f514ff85d447e3f81cdbb95bd91a81cf4654e
806,kantega/pdf-converter,Java,1.0,1,1,0.015464,6.0,0.0,1,56063,0.288603,30,1,0,1,1,dc7f92070d51613ac242e3f5c020c869134e5507
807,HdrHistogram/HdrHistogram,Java,0.956522,2,0,0.318484,24.0,3.285714,1,13368,0.36733,929,1,1,1,1,3904a74e1896c22dc8a8afb0b29176a04fee7a28
809,edwardcapriolo/farsandra,Java,1.0,1,0,0.072997,5.0,0.583333,1,1656,0.516387,24,1,1,1,1,0c7dd9faf9eaa5d0ed2af0a16f9092cf27bf3aaf
810,amacoder/demo-restWS-spring-jersey-jpa2-hibernate,Java,0.875,2,0,0.274944,10.0,0.0,1,1626,0.538076,24,1,1,1,1,88b22d4ac43cead4e17c8f8da40474bde3315883
815,jexp/neo4j-in-memory-server,Java,0.714286,2,0,0.146739,1.333333,1.0,1,326,0.383721,15,1,0,1,1,f9453ff0557029431d6697460c068a5c5dc23ede
816,tomitribe/crest,Java,0.989247,3,0,0.207519,9.235294,1.764706,1,6450,0.612775,24,1,1,1,1,4423b96cf42cb5e3ece694feabdeeb7e2e1e7a5d
820,benas/easy-batch,Java,0.917526,1,0,0.325443,26.391304,1.478261,1,19810,0.294681,130,1,1,1,1,647ce811fc1ada476ceef4f48a2f8523367a4892
823,clohfink/RendezvousHash,Java,1.0,1,0,0.198324,5.333333,0.333333,1,319,0.350394,42,1,1,1,1,9596051bf71797db534f88326c4cf523348aad4b
825,extjwnl/extjwnl,Java,0.907407,1,1,0.190271,4.545455,0.318182,1,16788,0.263423,37,1,1,1,1,fca1d67801c80994abb8d09ef1b11ef7bcbb17c0
828,phasenraum2010/javaee7-petclinic,Java,0.946429,1,0,0.084917,4.857143,2.0,1,4669,0.415625,13,1,1,1,1,b0e1d60993b8bf1d5a51f0f64403a2acaa82e769
830,searchisko/elasticsearch-river-jira,Java,1.0,1,1,0.20691,3.821429,1.321429,1,12889,0.548305,20,1,1,1,1,487a9d8804165ad02264f4300b3ebd11346df6df
832,RNCryptor/JNCryptor,Java,1.0,2,0,0.376465,5.96,1.0,1,2569,0.379752,84,1,1,1,1,37e7a963772ef770f72d2296ef54b2dfb41c586c
834,nordicway/moji,Java,0.75,1,1,0.207621,0.545455,0.363636,1,1109,0.299738,46,0,0,1,1,586c0c1ff4b0f7aecf83fd7cd085685320d22952
839,RobotiumTech/robotium,Java,1.0,1,0,0.371276,5.827586,0.413793,1,5761,0.499135,1389,1,1,1,1,75e567c38f26a6a87dc8bef90b3886a20e28d291
841,dbfit/dbfit,Java,0.934156,2,1,0.052606,84.800003,15.3,1,20308,0.269193,95,1,1,1,1,d86459c0d17f1046385c6d8a3edd00a784299f47
843,smola/galimatias,Java,0.981132,1,1,0.256749,12.076923,4.153846,1,5371,0.40004,87,1,1,1,1,0771a10ef5021181fc172b95ac39e9f4c7ada2e8
845,silb/shiro-jersey,Java,0.892857,1,0,0.042045,4.071429,0.357143,1,1340,0.26069,50,1,1,1,1,b6998c8e081210c5adb17d0bc1be2682b3b9b0cd
846,benjiman/benjiql,Java,1.0,1,0,0.0,2.333333,0.0,0,1711,0.287007,29,0,0,1,0,678f46deb207fd087afb86d026f3bcf336c7072d
847,amacoder/demo-restWS-spring-jersey-tomcat-mybatis,Java,0.818182,1,0,0.289963,4.75,0.0,1,1355,0.64779,34,1,0,1,1,68403511de5fe868d26d3a8113397969956fcf2a
848,takahi-i/likelike,Java,0.931818,2,1,0.3092,1.118644,0.220339,1,3037,0.350877,35,1,1,1,1,42eb9f511a099bd5fa675d4efa8141a553af1b8b
851,ks-no/eventstore2,Java,0.984733,3,0,0.037357,9.25,0.5,0,7000,0.327226,26,1,1,1,1,6f830f9115c500eb0a85bdb51df2c2d359760a4a
854,code4craft/hello-design-pattern,Java,1.0,1,0,0.173203,2.285714,0.0,1,1373,0.284091,65,1,0,1,1,cdc1f259f727c12c0fc489a62769529e611af413
856,takipi/the-logging-olympics,Java,1.0,1,0,0.0,0.0,0.0,0,445,0.391473,16,0,0,0,0,34f452be9b0dcd146467c8c3dc8f9e9042b888d1
857,HolmesNL/kafka-spout,Java,0.875,3,1,0.310029,4.4,1.3,1,1457,0.623707,86,1,1,1,1,02d4862c15985a26a21279d5ed1e3ab7279ff072
859,eHarmony/vw-webservice,Java,0.942308,1,1,0.262702,167.0,6.0,1,3547,0.399011,31,1,1,1,1,53b4cfa9d8872058a50fcaa9e11926a6bd73306c
860,davidmarquis/redis-scheduler,Java,0.9,1,0,0.120743,0.0,0.0,1,674,0.357477,11,0,0,1,1,db8086c2b4d178c820277bb24fa81de7d3102e76
863,internet-research-network/breeze,Java,1.0,1,0,0.092652,13.5,1.333333,1,2926,0.488759,17,1,1,1,1,73cb3c7b99d6f9cc3cf9afb4b8e903fbfd6ad9a1
867,oyhk/redis-sentinel-java,Java,1.0,1,0,0.254335,0.0,0.0,0,326,0.27234,18,0,0,1,0,aa0a9beca7461d267552abe70e4345c9e90256ed
868,smartparam/smartparam,Java,0.982111,1,1,0.383049,30.0,4.0,1,23094,0.316066,15,1,1,1,1,dd6b30bbd7abcf27ad1e218912b20aa6336d173d
869,flaxsearch/luwak,Java,1.0,1,0,0.323235,15.0625,3.0625,1,6049,0.324516,153,1,1,1,1,7d78a434fe6d1bffe2ddc5e7b0da9825e80d6fcd
870,searchisko/elasticsearch-river-remote,Java,0.986486,1,1,0.205533,5.833333,4.833333,1,16610,0.570236,14,1,1,1,1,b11c332ea156febd9345d770c823d56a22c71668
879,nurkiewicz/wjug-reactive,Java,0.535714,1,0,0.02109,0.0,0.0,0,1114,0.660966,11,0,0,1,0,76a13732dcd0cb6dff9e7633b9b8cfec185bd3ac
881,galenframework/galen,Java,0.990099,1,0,0.139989,29.238094,11.238095,1,46726,0.338219,608,1,1,1,1,6c7dc1f11d097e6aa49c45d6a77ee688741657a4
883,benjiman/expressions,Java,1.0,1,0,0.000281,4.538462,0.076923,1,3575,0.427399,20,0,1,1,1,7ed6748aca423f4688b84167828a89ca805c3793
887,lesaint/damapping,Java,0.958599,1,1,0.375758,29.266666,4.4,1,13153,0.267175,11,1,1,1,1,357afa5866939fd2a18c09213975ffef4836f328
889,mike-ensor/aes-256-encryption-utility,Java,0.857143,1,0,0.090909,16.0,0.0,0,575,0.508021,25,0,0,1,0,242cdd7d533e7916ea8f5d011ea79638e003704f
890,vhyza/elasticsearch-analysis-lemmagen,Java,0.857143,1,0,0.008333,0.0,0.0,1,357,0.40201,27,0,0,1,0,1411478feb47146a64a1727dd2b90b613d747ed3
891,poetix/octarine,Java,0.991071,1,1,0.065921,8.933333,0.066667,1,7774,0.251101,46,1,1,1,1,1161036869336b85d24c00a556840ef6e286f3a7
892,tdunning/t-digest,Java,1.0,1,1,0.026575,9.866667,3.133333,1,44444,0.437824,372,1,1,1,1,72acae1e14962795888efc941516c2b4503a86af
894,sharneng/gm4java,Java,0.9,1,0,0.36515,4.4,0.2,1,2558,0.582063,34,1,1,1,1,92f3f3b64a45f312ef6978f2367263ec64ff0c04
896,mitre/HTTP-Proxy-Servlet,Java,1.0,2,1,0.216299,2.536585,0.95122,1,1116,0.413793,263,1,1,1,1,b953eeb0842fcadc6a584014611b7b0782f145f8
899,leveluplunch/levelup-java-examples,Java,0.723404,1,1,0.170017,16.266666,0.0,1,16693,0.997446,30,1,0,1,1,76176697c4f7f09007d528effa1ab29ba40e2fe3
900,awslabs/route53-infima,Java,0.944444,3,1,0.450088,0.0,0.0,1,1376,0.471552,98,1,0,1,1,cabce497698e41d610a949e8a5e4a0528170382b
901,Whiley/WhileyCompiler,Java,0.93,1,0,0.248697,49.217392,9.652174,1,96718,0.315894,86,1,1,1,1,4e1a0ea61aa3729dc7b3cdc8f44996d819873ee0
903,jexenberger/lambda-tuples,Java,0.964286,1,0,0.60287,0.0,0.0,1,2964,0.302343,17,0,0,1,0,36692f529cd05326af7ab3357f66dbc0173e65f6
904,asciidoctor/asciidoctorj,Java,0.969231,2,1,0.188258,16.15,9.6,1,7897,0.335241,160,1,1,1,1,9f2d1ff7ac0e488cafc6813e6e08b494347a14dc
907,motown-io/motown,Java,0.966825,3,1,0.295597,69.0,2.210526,1,56708,0.391015,22,1,1,1,1,783ccda7c28b273a529ddd47defe8673b1ea365b
912,jcabi/jcabi-github,Java,0.967901,12,1,0.451182,133.4375,66.3125,1,30260,0.474576,84,1,1,1,1,efe1672ff86ad36f01d6da143febf5ed1effd417
916,jcabi/jcabi-s3,Java,0.806452,3,1,0.477062,7.1875,1.5625,1,1897,0.3441,14,1,1,1,1,310a31ecb5556d1505e6dca7ed3b8a214947236f
918,NetsOSS/embedded-jetty,Java,0.916667,6,1,0.098293,4.5625,1.25,1,1793,0.282175,11,1,1,1,1,c2535867ad4887c4a43a8aa7f95b711ff54c8542
922,addthis/MetricCatcher,Java,0.666667,2,0,0.219247,3.96875,0.03125,1,1037,0.52965,53,1,1,1,1,38276ded15ab746f3fdf346792f2047c87c5873a
925,JoanZapata/string-format,Java,1.0,1,0,0.368056,3.142857,0.285714,1,267,0.464912,29,1,0,1,1,0f3636f44bad4ecabcca15830dab80ccd5a36335
927,esamson/logback-luhn-mask,Java,1.0,1,0,0.135,3.6,0.0,1,754,0.35786,11,1,0,1,1,c74625a93fbe6fb8913fcd4de23f3a6e3476b5b5
932,AdamBien/loadr,Java,0.8,1,0,0.09319,0.0,0.0,1,295,0.592417,24,0,0,1,0,ba0ee94c361aac66f467b75795b37928a1d4af58
934,addthis/stream-lib,Java,1.0,6,1,0.243866,7.4,2.1,1,8629,0.401856,1305,1,1,1,1,5a3bc87c5314f7771ea3968e9015a3d25536343e
936,astefanutti/metrics-cdi,Java,0.978022,1,1,0.258446,13.866667,0.066667,1,5058,0.615841,35,1,1,1,1,d14cc3a3e54d2be77cdffd0f1cec40db1e7e52e7
938,jcabi/jcabi-xml,Java,0.74359,3,1,0.435003,14.0,3.764706,1,3207,0.434712,39,1,1,1,1,816f9971c1c37b69937f5c1f3d6b7ac652365bb9
939,apache/commons-beanutils,Java,0.980237,1,0,0.442391,12.5,0.0,1,35387,0.56496,37,1,0,1,1,2caae0c1f194fe7cfd206ca9386bfff33f4cc5bc
942,JavaMoney/jsr354-ri,Java,0.923077,3,1,0.343505,26.764706,4.294118,1,12489,0.435575,47,1,1,1,1,e5ffb005704f42d02081ee4e96e445d237f9f4fa
946,IDPF/epubcheck,Java,0.995935,5,1,0.069115,16.448277,7.689655,1,116323,0.263055,425,1,1,1,1,d895f6641f100291e0c601218dc666330d55ef54
947,fillumina/PerformanceTools,Java,0.974522,1,0,0.255945,8.0,0.0,1,7143,0.356156,14,1,0,1,1,ac4c423f986038bd752ac0c91850c0b203ba69b5
951,jhalterman/lyra,Java,0.982759,1,1,0.226954,11.5,2.875,1,4142,0.367079,142,1,1,1,1,3282627d83e2a939d7f540ce0249728cce08eea4
954,caelum/vraptor4,Java,0.955036,4,1,0.241515,169.590912,45.772728,1,36888,0.45313,256,1,1,1,1,593ce9ad60f9d38c360881b2132417c56b8cc093
955,verhas/immutator,Java,1.0,1,1,0.095349,6.0,1.666667,1,434,0.516129,25,1,1,1,1,56a1b3b6236242de761bfe3d93037d05b4ec4828
956,stratosphere/stratosphere,Java,0.993452,10,1,0.294045,86.880951,21.785713,1,189587,0.275769,185,1,1,1,1,c543a08f9676c5b2b0a7088123bd6e795a8ae0c8
957,spotify/sparkey-java,Java,1.0,1,1,0.153072,5.705882,1.352941,1,5128,0.294387,47,1,1,1,1,031e43274fb399cdc5e873a13bd32db4ed254cc6
958,oodlemud/appengine-counter,Java,0.918367,1,1,0.393582,6.0,4.0,1,3975,0.309055,15,1,1,1,1,60aa86ab28f173ec1642539926b69924b8bda238
