idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,two merge tools differ,left_tree_fingerprint,right_tree_fingerprint,gitmerge_ort,gitmerge_ort_run_time,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_run_time,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_run_time,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_run_time,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_run_time,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_run_time,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_run_time,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_run_time,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_run_time,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_run_time,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_run_time,git_hires_merge_merge_fingerprint,spork,spork_run_time,spork_merge_fingerprint,intellimerge,intellimerge_run_time,intellimerge_merge_fingerprint,parents pass,left test result,right test result,repository
1274,538,7,refs/heads/master,de2c9d0c1baabe0a6bbb487cfea69d8ecf427d13,72f67926a18abbe3f9d975573aa86e8e08536251,67938d6a8735bf95f92f98ccd94d93bfa9ea3e6b,a parent is the base,True,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0256180763244628,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0265066623687744,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0278489589691162,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.026447057723999,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0260796546936035,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.025275707244873,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0253617763519287,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0256989002227783,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0257744789123535,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0250327587127685,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0264973640441894,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0223724842071533,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.0453898906707763,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,Tests_passed,0.4297525882720947,69dcf87b27faa01a4dfeeef37a56df4aecb319583339c0ab9a91149fa6ca924f,True,Tests_passed,Tests_passed,manuzhang/storm-benchmark
1275,538,9,refs/heads/master,72f67926a18abbe3f9d975573aa86e8e08536251,1735a78ba44a2e42af1ec16408b699058b462c42,4d20b79810a76c3c5e2181909feb13f14dcd0186,a parent is the base,True,4c75d3a3ebf679718c266da4bdabe456ab6444db7aced43f0ff803aac1b92ee6,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0263848304748535,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0255804061889648,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0266928672790527,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0265355110168457,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0266246795654296,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0267333984375,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0255289077758789,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0256989002227783,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0256149768829345,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0269060134887695,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0262396335601806,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0218563079833984,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.0429849624633789,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,Tests_passed,0.4379355907440185,ed2573688da017920b70f6f0f5a3068e7fb811653af4b787bdbd88e5f2568701,True,Tests_passed,Tests_passed,manuzhang/storm-benchmark
1276,538,11,refs/heads/master,779707a74d543994fdada626ff7faf6bd89729cb,1735a78ba44a2e42af1ec16408b699058b462c42,8667afb0f5460ecf18e99c0b19ddd289940a989f,a parent is the base,True,4c75d3a3ebf679718c266da4bdabe456ab6444db7aced43f0ff803aac1b92ee6,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0266923904418945,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.025942325592041,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0270040035247802,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0256311893463134,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0255076885223388,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0272684097290039,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0260131359100341,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.026130199432373,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0261189937591552,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0267605781555175,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.025331974029541,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0205342769622802,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.0422306060791015,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,Tests_passed,0.434974193572998,c565e55fc2c011965785421da9f91a467c4740b5043c74e2278d90790fa88175,True,Tests_passed,Tests_passed,manuzhang/storm-benchmark
1277,538,16,refs/remotes/origin/pull/5,c4c8b47b5cf569fb163d9bdd50791b8a1da7a35f,1b08e69787730ee0ca12d6278f3bd301cfe043f9,e57b1e4582e17330a2db0c3c9de5621f1d79e192,a parent is the base,True,68af7c01b216fd76e1af43455da2b54780155d9371c7d4b8bc9fc3d8423ae767,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0265970230102539,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0261130332946777,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0272862911224365,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0275962352752685,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0283286571502685,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0273778438568115,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0255084037780761,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.025996446609497,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0261905193328857,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0263664722442626,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0263776779174804,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0219647884368896,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.0426609516143798,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,Tests_passed,0.4361181259155273,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,True,Tests_passed,Tests_passed,manuzhang/storm-benchmark
1278,538,19,refs/remotes/origin/pull/5,823c65d03fd1339335767b200e8be65e5f4b4736,00a5a59a15f3585c88c2e78b14d1cc1c40a2b0c6,4826206bb770fdfc3172577cb603b0b7475ba9bf,a parent is the base,True,e3cf83f0b4e681656965043187ac4b19676ae21ede5578e5e2f56a3ad0fb7cc6,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0269021987915039,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0259337425231933,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0262153148651123,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0255050659179687,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.025015115737915,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0269813537597656,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.025977611541748,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0248353481292724,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0259959697723388,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0253527164459228,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0264663696289062,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0197844505310058,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.0449969768524169,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,Tests_passed,0.4711902141571045,7e8e49f12bf5bbeee37caf199315bf783299bfff94a071e1e13a5943769538a0,True,Tests_passed,Tests_passed,manuzhang/storm-benchmark
1279,538,20,refs/remotes/origin/storm-1.0,b3c2d71bcaadbd2a96e6f748766463eb8ae69782,c4c8b47b5cf569fb163d9bdd50791b8a1da7a35f,2431b3a42bc535fe101466c7ac6d9de703829fb0,a parent is the base,True,8b34a668977ecaeba260f0d94f0c53eeb9736e6228b477cc60d94abb62027370,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0267953872680664,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0261616706848144,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.025111436843872,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0273778438568115,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0264286994934082,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0260543823242187,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0254340171813964,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0239794254302978,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.027686595916748,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0263071060180664,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0252611637115478,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0208499431610107,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.0433673858642578,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,Tests_passed,0.4559583663940429,55ff1f3db10f663218274b3a416e21fbd4dc6ecf82bb3e481798f7f21ac257f7,True,Tests_passed,Tests_passed,manuzhang/storm-benchmark
1280,541,1,refs/heads/master,9f3e05e1a7c4d35561b297564113a853b09cee86,8c99079669804fc8974a80fbbc7216d4767b0f24,f1aaadbaf5b023debd8809034c58cf6226fe3fdd,a parent is the base,True,c930c87172073998e68f1971fd5b5ec8377bb85e4d69dc13dad6607d716464b4,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0280463695526123,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0277702808380126,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0278520584106445,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.027062177658081,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0284113883972167,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0294775962829589,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0275871753692626,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0279467105865478,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0279915332794189,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0270667076110839,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0309882164001464,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0233409404754638,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.0464496612548828,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,Tests_passed,0.5602149963378906,4851ab42d2d3dcc4ba41f010c31ef4aa4ceccda54f793acaca3411681b2d7af4,True,Tests_passed,Tests_passed,ebay/oink
1281,546,1,refs/heads/master,58e423d0deddf60f466776ca5962b1469dea346b,8d3b7967616211f27f70ead66769234168ae440d,b9b43042e5fb2f56036f1d30becb38b48a6668cb,a parent is the base,True,fad889778f737761a2b12b7256c143bea69a6d8a991709bba78430156a914a86,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.040766954421997,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0406677722930908,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0413205623626709,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0410480499267578,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0416667461395263,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0429663658142089,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0421881675720214,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0421438217163085,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0406281948089599,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0419995784759521,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0412471294403076,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0359981060028076,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.0570235252380371,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,Tests_passed,0.8307299613952637,c8e1c09b523e6dd4d65125c622eb33700b75211794a62e57475953b93e4e2747,True,Tests_passed,Tests_passed,jimmoores/quandl4j
1282,546,2,refs/heads/master,1d66487fa5d26b8e5bba1ddfacacf3bcf5b89bf1,ba5456dfde40bcac9d789b915bd91f2dc3a8e4ae,a0db1937fde1115124c5566af977ef3f68700fb3,a parent is the base,True,361c54dd2850b5e6f5abccee7f646b6d09c3d7a361a1da61891b521dca503ca0,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0316777229309082,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0330986976623535,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.03371262550354,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0324785709381103,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0328271389007568,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0324156284332275,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0320415496826171,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0327353477478027,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0327401161193847,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0329737663269043,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.030210256576538,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.027083396911621,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.0452690124511718,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,Tests_passed,0.5691349506378174,7c3c61c267092905fb1a015519af63bed74a33aa1985ec9d9be91abeea71a540,True,Tests_passed,Tests_passed,jimmoores/quandl4j
1283,546,3,refs/heads/master,8c26af3e41e9e6d58778de8cd0df47a875a62480,23855dbb57ec6571a4bc463e21dc27e4676cc849,407a055f98bbe53b554b61a4de02b0197c1da6a4,a parent is the base,True,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0347030162811279,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0335216522216796,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0325448513031005,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0311317443847656,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.031994342803955,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0317227840423584,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0320277214050293,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0311367511749267,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0315814018249511,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0332367420196533,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.031886339187622,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0279123783111572,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.0505177974700927,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,Tests_passed,0.5593447685241699,34738f002613ee5fa095cb322661a0737c265937692daf7133a0f9467d76f8ca,True,Tests_passed,Tests_passed,jimmoores/quandl4j
1284,546,4,refs/heads/master,23855dbb57ec6571a4bc463e21dc27e4676cc849,9ec5693548bbec01ea07e04f5d7c71c523238c7a,d499cd62449636c569b2f93b451d72b1e1305543,a parent is the base,True,8ecf23d94712073ac8204ea72012c05777acf2e75dfd7ee7706a076fd5c6b985,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0356700420379638,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0342845916748046,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0344781875610351,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0351722240447998,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0346920490264892,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0351347923278808,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0347340106964111,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.033276081085205,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0348091125488281,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0329687595367431,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0344209671020507,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0298376083374023,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.0511939525604248,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,Tests_passed,0.6583361625671387,e29f173f58ae46ddf7e3f293cf817a6e98e513a3d4313b3d6be055c228d42306,True,Tests_passed,Tests_passed,jimmoores/quandl4j
1285,546,6,refs/heads/master,b97572da021dada0a8e647045244783cb871c649,9217d6cde7c47afe6f1069c43a767babe8b4e113,7fb759571b63d75ec9642f88b2a9362e439c80cd,a parent is the base,True,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4906089305877685,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4657905101776123,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4703161716461181,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4709126949310303,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4678983688354492,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4896152019500732,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4792721271514892,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4700677394866943,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4827034473419189,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4771008491516113,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4735610485076904,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4567956924438476,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,0.4830281734466553,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,Tests_passed,1.816277265548706,d5566e88d627f490432008e70657ff9798646773bed0c17aac99c301101f42d8,True,Tests_passed,Tests_passed,jimmoores/quandl4j
1286,546,8,refs/heads/master,9217d6cde7c47afe6f1069c43a767babe8b4e113,8dccd13e54aabeb729e0e20a02ec967ac90585d1,f6cf06dd685e0e6980c1ae720ec96b507bcaa898,a parent is the base,True,f7a63de98e4fb6ee90bd64b7e979306ef01b362cc9ab0bb80725098d649adeb4,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0332655906677246,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0339171886444091,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0333569049835205,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0332474708557128,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0335690975189209,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0325908660888671,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0315368175506591,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0325369834899902,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0317857265472412,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0329282283782959,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0324475765228271,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.0278511047363281,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.051100730895996,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,Tests_passed,0.6139471530914307,18eeb4c484bbeaa11c7b5d3148387fadb84322fe24be82070f9a51250498e1bd,True,Tests_passed,Tests_passed,jimmoores/quandl4j
