idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
84,refs/heads/jetty-10.0.x,099e24ce6b0883c1c8a3260dfe9c6261c3500c6a,7e32a4311030771ae453cc82a49c1519b95839d0,8a16a6c82e7965f846c34e5270a4991e37b777b9,,5,1,110,16,False,True,True,5,False,False
85,refs/heads/jetty-10.0.x,8a16a6c82e7965f846c34e5270a4991e37b777b9,f681e64802316fafe34524eea60be9d711d217bb,ba7a8635045ce7dd044df7b5fac19adde8194b03,,5,1,54,19,False,True,True,5,False,False
88,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,064f0c7a164039b08b17d23db256bc0bfb12be0a,989591a0960c84a26e4b1d23007633102ef869c6,eb59314b4b3782f14be13e0a98687589da0d4cb2,,2,2,4,2,False,False,True,2,False,False
95,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,7831d497a879788c88bd65f2be8273307a5d4262,e0bc000ee8b5c22e1841b664448d652a3ff81718,d244a6a3d559c2171c45fdbe4b71761a4258a261,,2,2,4,2,False,False,True,2,False,False
111,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,5be65b90aab81ccdf3cf7dddeec830fda2bf0ffd,6fcf786e78cdff9ec5dfa91a9739a6fba140b33c,e18a814ce16d4d9c851439f9f7a2154e7a4461e1,,2,2,16,3,False,False,True,2,False,False
112,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,6fcf786e78cdff9ec5dfa91a9739a6fba140b33c,c0ebcd8927fe2bbd8181b5b97da0d2f0acb4d20f,275d99c4df206c862cafba97431d1cbbb93cc78e,,2,2,14,2,False,False,True,2,False,False
121,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,2dff740452b2414daf2b93f3cf7da66817bfcb24,4b7d4c4068c3537eb2f5fae09f21105808e2a9fc,75fe4420fd4f54390a300d3847c0c974792e7bd7,,2,2,4,2,False,False,True,2,False,False
130,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,af0f01ce301df853b75cd4075b5bd529445d53e8,ae9e98363ae6e7925ab0cfe1f901ef82fe71420e,dcfda49d06cb19efedccb60cc0780c1da599ef69,,2,2,4,2,False,False,True,2,False,False
137,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,44b9f5b722b6ac35fba60401770481a3823151e2,7884ade4462ce99aa3e2a0a6661f628232b5b236,f66ee257669e3824439d73cc9304867de3c80697,,2,2,4,2,False,False,True,2,False,False
141,refs/remotes/origin/dependabot/maven/jetty-11.0.x/jetty.version-11.0.20,7755f2bee8c31b855fadaa5fd2e90699550cd68f,e6a8ef0f30db03a4f0d24214e498780634be660a,cf40e5793a2451a325c4cadd3e2baed47279b675,,2,2,4,2,False,False,True,2,False,False
144,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,3a439fa6a5dbedf44117b0e27d2fbc0342080b61,28e5f47e45bf4c752ed86be1d8ca891c58fc33ca,df8d37446881dbc01658743440f94cccd49f0c5f,,2,2,4,2,False,False,True,2,False,False
148,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,6bb6346ef5e0c962e17fc184e46ffc34152d93ba,6abeaf05760cd6ec13f7315b49df8d9bcc7793d8,9704064041dc2d3cbd562713baefe32b56c3af4c,,2,2,4,2,False,False,True,2,False,False
153,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,cee2f8410a183b239f1ba7a14b2ad30e69de442b,13e255a76cdd7401806de4588a3a1e4112b08f7d,aeaa47434735f89fbe15f17ebd4b69de1f97d9fb,,2,2,4,2,False,False,True,2,False,False
171,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,2140d4b40779afd04de1e3ac87af12cee69731b3,b9cee4de3d93f39d9b56f8ca48bb8dd470174b82,f70101c5fa93eaf449d103ea66a890e398903e0c,,2,2,16,3,False,False,True,2,False,False
172,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,b9cee4de3d93f39d9b56f8ca48bb8dd470174b82,d3af43bcbcba75b1d064732b224988f8256e5027,89181181d63e06afbdc28b974160b908b03e5b0c,,2,2,14,2,False,False,True,2,False,False
184,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,6e47d357143d33d8373301fc434abd0cbbc170bf,afea5f414d3a7931cb2a0c7fb1df467c86df8a09,b115fd7984c16508ad1599433f8c3f7481c721af,,2,2,6,2,False,False,True,2,False,False
194,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,629ee28e595c5aa23557fcd7b1d25f761d2cb206,d25a717d670532e2530b101f9ced49c53d5698f2,0495c241b42896eaa82a664c237fb91c96a65e47,,2,2,4,2,False,False,True,2,False,False
203,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,d5c8c6c20f431ba6ac31b6903449aff882213cde,5e26de354666ffca158653a9485e693dd43d5e9d,354384e1747f66e9c1e432f29689202437c54667,,2,2,4,2,False,False,True,2,False,False
210,refs/remotes/origin/dependabot/maven/jetty-9.4.x/ch.qos.logback-logback-classic-1.5.4,66946e26da08b8e10f0442145e872e12bc4a2d72,fac60aef4c1da17606df00c09538912b5e4cff53,58240e3abfafa21055fa0d03f881f082ef0bc74c,,2,2,4,2,False,False,True,2,False,False
