idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
75,refs/heads/master,30e2bc0419f02b5114734e4fa60d42bc0afeabb7,8adb97032fd2e1209b0d1fbbe1edb0931ddf8b17,f4238878a007daf8eae4cf70b799fd6c62ce12ab,,6,2,361,19,False,False,True,6,False,False
76,refs/heads/master,880d047e0b995bf181e8a0358a94dcfbff19feed,4f45ac676ff10cbe43eb97c2c641546860bf0ec2,c4fe353e9c0c6c6746a633c8fd680293aca792fa,,4,2,155,10,False,False,True,4,False,False
79,refs/heads/master,ff50c11137ac571f6215888bc8b6344951a55037,e437dda3e80bbcb42b96eb1f4358f0ad68483a01,8b5ba6df5e32bae90ebbd58f45dbadcbc34d6685,,9,2,441,34,False,False,True,9,False,False
82,refs/heads/master,4a5cc9348884eb2453cc5fb6c6272d8c68c24cba,1d04937b37f47e3015f7a5c290e55ef2b37713e6,c93f891dae2e4a30a2ea1eb1d72812b8e2d4f5c4,,6,1,101,13,False,False,True,6,False,False
85,refs/heads/master,23c97b4c2af9a026614a2a47424bee159f1f56d6,d0309270d03941f271235d76d1b6a449c938176a,4932d03ddd589721a63036caf3923a48ee2e84e8,,4,1,24,4,False,False,True,4,False,False
86,refs/heads/master,d0309270d03941f271235d76d1b6a449c938176a,924bb3883738c3402f9ef4f0dc8934aac0d6ee7a,13e3c93d4d0d1cb74e6229624edfb6e4e37b521d,,5,1,39,6,False,False,True,5,False,False
87,refs/heads/master,924bb3883738c3402f9ef4f0dc8934aac0d6ee7a,222f0ff2a2bf87c6b8124a92dcc34f495c094932,566631976c59f7a5369f9480d6a88a03a8e49bb0,,4,1,34,4,False,False,True,4,False,False
89,refs/heads/master,c69ba8df08b52a335dee3eefe99adae3133f36c4,06bd5eb87a9c3f1173737b27c41fc643b273314d,ee0fb19c4b32c1bf4a7b10f2644e8adf681f8d12,,9,1,459,50,False,False,True,9,False,False
93,refs/heads/master,cb8757b1832007c77577d20addcdfdd521d7f69c,1d8d00b1e87f1cf32de2ba202933c70095dbaaa3,52090b6f3c25742ddde6b71cfd79980a1e0fd1ed,,5,2,102,9,False,False,True,5,False,False
94,refs/heads/master,1d8d00b1e87f1cf32de2ba202933c70095dbaaa3,8aab04114cace84256544852b5c4bb9ae4a304c6,7bb51c4230e418ded24157b6cc13766e2147509b,,5,1,96,7,False,False,True,5,False,False
96,refs/heads/master,8f31b2d84deacb5ac615a0f99d05c687c63a8234,8bbdebffe8b53bd8cf04c4ba7e5a21c98f42402f,4b8eedbe1ae60df8fd8dcb5affdc89d33bd04bd0,,4,1,37,6,False,False,True,4,False,False
97,refs/heads/master,8bbdebffe8b53bd8cf04c4ba7e5a21c98f42402f,4e4e4e32c3562dc80b71f96f28f9179cf87f003b,45a03b3699fd958dda5a30309a216f6349b7d3c3,,3,2,17,3,False,False,True,3,False,False
100,refs/heads/master,c21800c5409fb852e58c049f59559d0729e0174b,88c62914e8948b329d2829c740e732eb4a95b7ac,4c181aa96b82713d1064932fa816b6a85f4da3ab,,6,2,66,13,False,False,True,6,False,False
101,refs/heads/master,88c62914e8948b329d2829c740e732eb4a95b7ac,fee8748eaa303b2e95ecbffde0d06b2920ca6f05,9093ed04d756c381ed56a5fecbc0d50663be1de7,,6,1,66,13,False,False,True,6,False,False
102,refs/heads/master,fffe4d52c32149eb43b35bea1ed5fc3ef2596b70,188d37bd1eb5792aeca46ac959dcaf0385c02f32,b5d8ee81551ec23d92353b8a46ce6ee29208143b,,4,2,63,11,False,False,True,4,False,False
104,refs/heads/master,d207393be24bae321f36cb773c48bb03f95686b6,20f790d686eeb716275148dc1fa3349b3cfe800d,490886b997ad6f9730a2b7fc9d490285d1d9de25,,3,1,14,3,False,False,True,3,False,False
105,refs/heads/master,20f790d686eeb716275148dc1fa3349b3cfe800d,ac542a2dbe8ed6a3196bc449c940b93406c86106,f5a0007d7632f3d5f09ca8f92499a257e3f09cfd,,4,1,141,9,False,False,True,4,False,False
106,refs/heads/master,ac542a2dbe8ed6a3196bc449c940b93406c86106,2c1493a610c5989bbaea203b92473b803510c6ec,c41fd64dcde8259be69ee2b35e4fb0bb75b6fc1f,,3,3,135,7,False,False,True,3,False,False
111,refs/heads/master,e79166c434c5e2d614c4fa711dbdf8d94311242c,ef655ba88248939d1cb28783cb6e4e6a1c69a4cd,b09898846081ca1ca41a2bd3d26f0a981478ba35,,4,1,79,3,False,False,True,4,False,False
112,refs/heads/master,8f9fd220ba7fe9260ac40e9d73af3315abe59e4f,49e1af861c881d20ff5fbc745a8dc81d5922c713,ae4c8c0729ca90796364ef21032e89f58d716c0e,,7,2,157,17,False,False,True,7,False,False
114,refs/heads/master,6e2c6ba3efe2e3cabfee8d6d49112e30be7afdf3,e5e41decdb704f89863a7719da49914a87cc1ace,0dd2b9e6bbc189bb770bc74581ea90bda267ca12,,5,2,68,10,False,False,True,5,False,False
115,refs/heads/master,e5e41decdb704f89863a7719da49914a87cc1ace,7f6ff601625f2471f8d8f7f48b007f5fd0ce13a4,5694ea8cf9c6fa83c34aad72d4b257e3077ed646,,4,1,22,5,False,False,True,4,False,False
117,refs/heads/master,1b9988fc5df4ec1bcc250f0774d4795bdf0bd0b5,ae5d2b54bfadc4bfae4066e393fc2e3f3e93a627,c588189805e0dfd468000f4e7cb7476074146787,,4,2,59,14,False,False,True,4,False,False
118,refs/heads/master,ae5d2b54bfadc4bfae4066e393fc2e3f3e93a627,7d1d7085c8c0e067f9b04591b45f575a1ebbc53c,4b882a8bb120c651314c384d91e5b793a7dd98a1,,3,2,49,12,False,False,True,3,False,False
119,refs/heads/master,7d1d7085c8c0e067f9b04591b45f575a1ebbc53c,3b27cb6c055c4ead30020583e67d90142755b590,21692659894609e11d1a242e4d4e8825b8490d1b,,4,2,119,5,False,False,True,4,False,False
121,refs/heads/master,5b5a6b0e3af2c01cd60fc154b5e3f9fd1166e3e1,657793426c644d24d1fb18b6d3b440ee9a101ca0,d05e6baf67db2bcaee298535daa7be4a954e0c2a,,18,3,1064,94,False,False,True,18,False,False
122,refs/heads/master,86ed51d24a59cf44a78606fc7bedd2af7fb45702,c9e0e4594f565373bfdbd753e1e410043c044b71,28ee6ceff9cddef10d8257f80a0a0cdc9afe1869,,4,1,22,3,False,False,True,4,False,False
123,refs/heads/master,c9e0e4594f565373bfdbd753e1e410043c044b71,cc39f37561455a54153aaef7e5ca36782839aa38,37600735788dbe4032c8ac3fb8b31c8874d13cd2,,3,1,10,2,False,False,True,3,False,False
126,refs/heads/master,1f72265e9d50460166e8db7598e0574aa8b38390,6e91fc58103f339296839b9e7cfbdbda7efd275e,4b0a9afd954811461db82bb1f7699c9f027625b6,,9,2,142,28,False,False,True,9,False,False
129,refs/heads/master,9ea96efc0367d6b49a7aeb8eef5014fb55f3ba6e,84a46464960bfbfa88e6f1f26aceefda3f70d12e,4559dfc63a0d13fa1e899ad7aaee4b3a3720dc9c,,3,1,7,4,False,False,True,3,False,False
133,refs/heads/master,a1afdfb5448698852903f08645c677acce0757b5,ba44ce0baa9cbece772650ffbf04e510eacadafd,da2c7f52628915deb79cbd2dcef5419dc41c1354,,4,1,18,5,False,False,True,4,False,False
135,refs/heads/master,56f720c80ed679d815eed9531ec083d37f9b8809,d670cefc5817babd5f67bd28e9a3e862773d8596,e2d159fa15b676f6531f6992838f6b6101ed3fda,,4,1,109,25,False,False,True,4,False,False
142,refs/heads/master,7640db0ac4855b64462610929f9aea09b71926ca,e98a8aaf69813c0aa697b1488c2f4a62d30a7a8d,d2e9b155b342a10bebb342fc05958d56e1f4f7ce,,8,3,542,31,False,False,True,8,False,False
145,refs/heads/master,78feab50cbe320ca00d1525e10439f6cbfa5e147,ddcb9c418b1322a515487885d76a97b04251bcf2,fcc30b18126a368329aa0ae7353ad02e8135b56a,,3,1,5,3,False,False,True,3,False,False
146,refs/heads/master,e92d32f6e4a088f1fc0f8c751929a959f4911650,6f3b7f952d3a5fae4387efd5f67df06bfe8e9e18,9f7d988a427e47b2d496fccce3f992b4d025e0ab,,3,1,6,2,False,False,True,3,False,False
147,refs/heads/master,b5eb1cdfdee27d3f5f21a81335d632cce02e6399,9198a5eed877f352aeb3f0f8c0fc5a43d9248e57,d3b6338655bd162a962375cd61fd00206101ae73,,5,2,82,22,False,False,True,5,False,False
148,refs/heads/master,6763ae6583aa3aaf68e6c45f23178fa822c8eaea,e47da763694fc8e2138cbf2b819d1668ef9d6644,a793c4865f556141d23ed28ec580bbf9dab834af,,4,1,23,5,False,False,True,4,False,False
149,refs/heads/master,9d4868cd4fa656305dd290c424f7623190cb4508,54ed8b5d02433ab1ac61ba4bd32f49e77fcce95a,56d8dfd958253a0d10c8ec023c6f35f90cad90c7,,3,2,105,27,False,False,True,3,False,False
151,refs/heads/master,3b99cfe2d040b11ae6ed7c6d061944996d138d20,ad4a55547b91538c46862b23048de87951a073c0,9a47b3479a4a7acbccab0ed2d7df8ca6e808c2c7,,8,1,318,18,False,True,True,8,False,False
152,refs/heads/master,9543ab1fab81e5ac92e935bec38d1a0893f5339c,9f5c554ba524978fde1114b64fdade7ec11cd3ad,bd8502d1b06940b769751fc2b9e30758800adfb6,,4,2,126,15,False,True,True,4,False,False
153,refs/heads/master,fdee12c5fdbe02aac7776afe482f339355631f01,3453e4d43675afb9dba63b7b151b531461716ddc,7cf705cbfdd8e151d1d1deb631268a112099fd92,,4,2,18,7,False,False,True,4,False,False
155,refs/heads/master,b96995e8a951a789f106d1ae374e6e804f4ada5c,1c5e9eb1a44562be3f5936c6492dae7f624995f7,343ec3fefc038850f9ddc4c20463213fd09d1368,,3,1,5,2,False,False,True,3,False,False
156,refs/heads/master,ef833bbc853c5a4b77469b345f6a33cdccc5f7aa,dca61ad33bd8d1988f3369da653bd9e817f778f0,ce095c36a25652282a9464c223ba601fa777b77e,,3,2,14,6,False,False,True,3,False,False
157,refs/heads/master,0eb1a18dbef0bab3db88e08b08b89a048573ef6b,915beab4305d93b0a498efd2c382bd4aebc68999,917bc6697d14aa1a46879a750627b4c79abd9c89,,3,1,4,3,False,False,True,3,False,False
158,refs/heads/master,43f838f98cae6a3fe058410726aac6715463d0d5,8aa96e2c00bf73cd19f21e7c8c637b3ba697661f,c1de646fce3085e035c010ca17da2323ceb7b21c,,6,1,52,10,False,False,True,6,False,False
159,refs/heads/master,2957cc5c0165344454dd309fd40ab91017e42e01,f8e8e08766b9d4888dc6352daa1e44a99b88ef15,b684a417c46fc328999d198dadef77e024b7ba77,,3,2,59,15,False,False,True,3,False,False
160,refs/heads/master,12d729114c5973c4334987fbdc5e1e350e099a53,1c90b754651cee5c58cd69a5708b19620cf431d9,18038c5da040c288376017475c23db6d7f060c36,,3,1,4,2,False,False,True,3,False,False
161,refs/heads/master,62467f0f196d56b14873912caf3c9e2c7c466e56,20f4e157f55377fa6159fa99843330cb4b1422fb,5f57c48e968eea1871abf1e5c461d156453a2856,,4,1,9,3,False,False,True,4,False,False
162,refs/heads/master,f18243fc1c6153b00352d38762154504eebf83f3,8fcbcf4c8037b3cbe033d6ad5d96b3c5a864a804,fb3e225c1adeab0e2cc60ab67d036e5740a4b4fb,,19,3,137,33,False,True,True,19,False,False
163,refs/heads/master,5dac56fb129bd5d40ac4b05babcc156084c28874,e3ca612f861e68ef1da7100f49eb2e120311bb1a,c97496c281275884cc957bec7402becaf71762e7,,4,2,12,5,False,False,True,4,False,False
164,refs/heads/master,ff44ebc3282a6f7c148591ef13454d643de22944,d207c9ee5377326b97921bb4d613fa0d451ddd20,cb29c773a99a6abed5e9a9a8f244f3da42177967,,4,1,5,3,False,False,True,4,False,False
165,refs/heads/master,cb29c773a99a6abed5e9a9a8f244f3da42177967,e001cbbdf73953115a6695c9c44c7288111abd05,ae433bf6e9652881f0109f069478574aaf59b0f3,,3,2,20,6,False,False,True,3,False,False
166,refs/heads/master,bc3803d396f390ee5d1b1c540a18315b8033b08c,2b6e7576f7671240b80726f79e6eaed5860d5678,51239209db5dbc4145db4cc628436ca3213aeef5,,8,2,226,57,False,False,True,8,False,False
167,refs/heads/master,5128c9b853bcefd69540b10275c300e1e38ec313,32ec1337202a9ffda072a70ae25744105533d74b,0e19af39431f659cdc155ea216a784da13f6d88a,,2,2,8,2,False,False,True,2,False,False
168,refs/heads/master,465e7ffd9a1194bfc0abb2f850f38bc0d68a20ae,d2529ddf5274782a1a590557ad0a0d4718e71846,513c2efa705ca2f0778d03700ab0571d0156359f,,6,1,308,10,False,True,True,6,False,False
169,refs/heads/master,299169b5ff255198155df6a1a5e6e7b0eec7ebe1,4a2ffb4cf29ee3cd1ded34368484a6c233db400c,ccef436fb6e0f0eb02e38ab4bce86d0a26343ab2,,5,1,261,5,False,True,True,5,False,False
170,refs/heads/master,65d2ce96b2fdcf742ff1de4b6fcba10c9f4ba3d0,21ac8102ce260386470d1870d5a8d5a3b5355c1a,48f83d5c283842c1620abf885ac3978d84a79a53,,5,1,162,5,False,True,True,5,False,False
171,refs/heads/master,21ac8102ce260386470d1870d5a8d5a3b5355c1a,83b2c157f2d59c27f109b6c4f1f68937ef7cd399,89893cffe694956e12dfc6bb16170d3a8ef54e29,,5,1,162,5,False,True,True,5,False,False
172,refs/heads/master,83b2c157f2d59c27f109b6c4f1f68937ef7cd399,ebd8787181f4b2e70b5eee333eeaf60481dcd206,837cc4a619a01ae3c32f126787b2757e64679ee9,,5,1,168,5,False,True,True,5,False,False
173,refs/heads/master,51cf95ec50ded14e414b12aded3b6450d60096fb,b4f433ee82e98ceb8d1ce2477ea32950429ed085,2645a5f9ce56b06539144a290085271ee0565bbe,,6,2,140,7,False,True,True,6,False,False
174,refs/heads/master,3f7b8d2f9d806876500ea49c8d9fd7cc7111dc93,a11a18abee93e1c5112c3d41785326c5b54eb43c,0d4d549e883c5251b7009ad8e27ba9c1102ebfee,,3,1,85,12,False,False,True,3,False,False
176,refs/remotes/origin/pull/832,1b922a01996fcaddc844e18a9b1784bc86b348db,3232536a4fd68c965f286649a52a2a3776451289,ddc4950286d212dbe84a9d3c74246cc8c7a59164,,12,2,430,66,False,False,True,12,False,False
