idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
184,refs/heads/master,6709abca5c021468e26de8b69255cf583959377b,4db23778401b32cf20d79d2243fe1e6fd94b5129,eacf7f074b001f16d30e71fc3c4efa111625bd8f,,12,3,144,31,True,True,Tests_passed,d5d4c59c34f3a88ae32d22947bbe11c43bd10faa769be5f772a9c01814fa17d3,True,12,True,Tests_passed,efe5752b17f3c8951a4f271cb10f9812962625e0173a3820998c1630e3a9d37c,True,True
185,refs/heads/master,bcc7b5422d824e228be659f1b1eb61d255413aa3,a91555e488192e90cea7f588a53373098c254c3e,0c06cb3315aafddde5b1324bb8ce0455beb8aeb5,,6,1,82,12,False,True,,,True,6,,,,False,False
186,refs/heads/master,a91555e488192e90cea7f588a53373098c254c3e,80f9f8e6afa45ec3d73c5fc3db944a6753b8d6b1,0926254dc8ddb3711e7f45ae26361ac15216ef6e,,5,1,16,7,False,False,,,True,5,,,,False,False
189,refs/heads/master,fdd2dcb1ffa8d4e1163d07007152c42126e05ce6,acafdcbd9958030a86f5d1add219d77536768fb9,6ffb7a1cd2c79cc1222cc797dd707a101808d74a,,14,2,536,53,True,True,Tests_failed,8ddb36a0271762481cfcb457e2789b1cf4acc9bed4cc6faec785e1428d42b85e,True,14,False,Tests_failed,2550a7f1645f066a274b599b48b2e7731233a118a8ada769e88ca3cc08e2291b,False,False
190,refs/heads/master,aa84e7702ef80f2e79a29865e151ffe75858a1b9,6ef6eacf8eba244fe6adc815f66abd8a13a35d0f,2dc25e4b2339c5d42d1027a92580ce32c5046fea,,14,2,387,41,True,True,Git_checkout_failed,,True,14,False,Git_checkout_failed,,False,False
192,refs/heads/master,54d1e2a0736a310b7be08c0c987dc562e590ce72,af043f80a4abe3a2b3da3dc0349bf58fcfece38a,5d708fbf0d320a8ac53a8d5df8bf1a521ce9ab41,,7,2,186,23,False,True,,,True,7,,,,False,False
196,refs/heads/master,7497762917202a577dde6d9bef41b74858e04e17,4ea32152373d52d5b1ef53cc9cbab835cfa52d80,92c1101480834efc7acef86f432c179df3a7eb80,,7,1,47,12,False,False,,,True,7,,,,False,False
200,refs/heads/master,75590813eab0f9bee01a851c1c036a7157e8455d,51caee31f11049253af19f935fc577a0bea3fb8d,65567c7306a27025ac06dd5b8a8fa7abf820253c,,6,1,131,14,False,True,,,True,6,,,,False,False
201,refs/heads/master,a76353d7ac58dd553107568ace77475e959514ee,b80b12f2f2e7e6df44df6ea5504c35e3b76cc162,7737b237ce67cc9c90139d0981d7dc0e8c645e99,,5,1,486,44,False,True,,,True,5,,,,False,False
203,refs/heads/master,78ae072798fcb13e1e38048127c2569e4d534e8a,e200b0f06967938242e1059bcec4664dea951b9a,6b2090fefbb3283d1d8b27d68899d2f8b2e06735,,5,1,45,11,False,True,,,True,5,,,,False,False
204,refs/heads/master,54f281e601462f72ae7cddae615a85431529c998,fd7b8a9ac91e34e45da2e2d6e6ae871da820468c,f823c92d15e878d8201ee2aba5c00709ae20ad9e,,6,6,0,Error,False,False,,,False,0,,,,False,False
206,refs/heads/master,9da76dc2f8cf98a2fd52b9518b8b16b2ac071624,c9347769caa4b473277a38bcdbb473d86344ea19,c062918505f682eaa87b2267c2e141d23d4df198,,3,0,10,4,False,False,,,True,3,,,,False,False
209,refs/heads/master,b660556c9bc78d80956d4ac8822b02e41df004eb,2fdf5a9be085e7fa759f6dc50a9ff9564ade0e51,863a9a07c45b2558ff2b3580235df610c0c02ab7,,10,3,208,53,True,True,Tests_passed,12e67b77a2a920ac89fad2a579437585962a7153688a19db47e4a5f7787f6ecf,True,10,True,Tests_passed,59d0150ba30f06e66d8303efb234def7d768ed46980dcd57b138659ffcff9690,True,True
210,refs/heads/master,bfe8f7e038b27a3164aa9918a90f15b46a962b9d,2b841e3c2d2bb034ca5633ed08048a8d4864a24e,8fb84620a3b94cf53ac45ccb184d3e2c5714b00a,,3,1,14,6,False,False,,,True,3,,,,False,False
211,refs/heads/master,141574f3099f8c130cb80de2086458b1a3a4ed82,ef3ee8cd4ac06e1bce42575668691220852a486e,d85bdb78e11ea23e9940eef0f6720d271e924d1c,,18,1,278,58,False,True,,,True,18,,,,False,False
212,refs/heads/master,d9b810b32684d9b2954a00ac12cc9153cd46f0c8,8cbe42a40dc9cc4d8e35e9c444f62353191b6851,efbde960e798ef1c6d6c32ab5d416c62d409e3a8,,10,2,469,45,False,True,,,True,10,,,,False,False
213,refs/heads/master,ef371192a1c78f4d315a2b705d7079bf92c0ef33,6724a3f6fd401f77a2880a397c3db84d43bee794,b15b9b2069b0b75909cddcc8194152c8dd466de7,,3,2,30,5,False,False,,,True,3,,,,False,False
215,refs/heads/master,6ed95a4b4ffec697b80a6668496a89297d3c9d62,dbccc3b6c7466f2d310a84a4040fa0961bec9e14,14a06c8c5a4e89a9967a9fb59cc4fb784620ee9c,,3,1,17,5,False,False,,,True,3,,,,False,False
216,refs/heads/master,e0d5412258d3b0504258d285ff5d62dd1defd3ca,c7eadb59ab80c01b41559ae47e42b85c815233a7,870a2deeff73e15121abc7db76c12eef5f4c7d01,,4,1,254,12,False,False,,,True,4,,,,False,False
217,refs/remotes/origin/1.0,1d0a1fe37668bea0baaafe020383c04d9c8143d6,dfe2ecb849c87df45b2c236221d3e8ebc2a987e0,11ab4d7fa4fcc259b674ae6c1e2d9b291a9b936d,,3,1,17,5,False,False,,,True,3,,,,False,False
218,refs/remotes/origin/1.0,1dfabf195364615d31949cfb40d4b73fcd2838c2,c7eadb59ab80c01b41559ae47e42b85c815233a7,291669127b02543b4af1ba047c2bb2bc7722cf7a,,4,1,254,12,False,False,,,True,4,,,,False,False
219,refs/remotes/origin/pull/100,a66a3d9841b60c83afaaed366a715b9e2851b605,9ea6725e7ddbf0b6d2d24a83168e557b213f7041,cc62a52e4a2040ee8412f8e64a6aad17530311c4,,17,1,925,47,False,True,,,True,17,,,,False,False
221,refs/remotes/origin/pull/100,335021b21794879352a25d6b3c1d67cb7e8aa747,f9cc232d253eb1c49e12b7d7dc87b2a30b6ca0d9,e30a47d3ca23383960d26aac5d384945bd13d2a1,,12,3,144,31,True,True,Tests_passed,d5d4c59c34f3a88ae32d22947bbe11c43bd10faa769be5f772a9c01814fa17d3,True,12,True,Tests_passed,efe5752b17f3c8951a4f271cb10f9812962625e0173a3820998c1630e3a9d37c,True,True
224,refs/remotes/origin/pull/100,077593e49bfa5433004edf486409f9a2ebc9875d,eefccbbe0cb8181e2fdbc561087b708adf9fc39d,daacb550cf8d0153abee712ac56c70d82ad73c37,,14,2,536,53,True,True,Tests_failed,8ddb36a0271762481cfcb457e2789b1cf4acc9bed4cc6faec785e1428d42b85e,True,14,False,Tests_failed,2550a7f1645f066a274b599b48b2e7731233a118a8ada769e88ca3cc08e2291b,False,False
225,refs/remotes/origin/pull/100,06785bacccd2fbd4ff17f1909d518077ddbf68fe,9ddbd036b202d30bace5cd5fab905feecbd467af,294e8b21812e2ffd7b035166e88a1c354fecfc11,,14,2,387,41,True,True,Tests_failed,cef820660c3c2984a35a04ab7127e90226e8ea062d3dc66075f7a66c742908b0,True,14,False,Tests_failed,28712998b56162086619e4666628c9b78bddfc75fd2a9a847f58c0abe860cc3a,False,False
227,refs/remotes/origin/pull/100,ca101ddb8a816201f62f0c8bd0eb923a51015723,18f3a8e730b4cdaa3ade735b8bef8942233fa622,2df879824cd9ce820ded2bcb31948362089cb317,,7,2,186,23,False,True,,,True,7,,,,False,False
231,refs/remotes/origin/pull/100,3bb86d4db3b693293af208e388245de6038df639,b12afe53950926e21d641e0b5d7e1d9b5fee0b30,773e845786d3b66b85cc03fd84fb091e493f05da,,7,1,47,12,False,False,,,True,7,,,,False,False
235,refs/remotes/origin/pull/100,4f00d4e722c016056ed65618ad75c7e5916ab6b5,c96774ca2bd0893e89f65b65d5a7305defdb30e9,a8aaa2bd499f4725b447b1474a30f0f0f9a3fcfc,,6,1,131,14,False,True,,,True,6,,,,False,False
236,refs/remotes/origin/pull/100,2e0dbbc4ddd1ae9321af79bb41ecd7d322d2a17e,fd60771a82259e6b9ffbbeb6d09f5b57ed183852,c699ae2a4710f71ee387e84f1670810d7e9abe31,,5,1,486,44,False,True,,,True,5,,,,False,False
238,refs/remotes/origin/pull/100,8a112f0a8e7c721510e3309e5c02d0a8f0b41962,51c6b6f80c41b2f81d2229e7fc8e59b31bbe9122,9959efee965643e6332739098a98c88ab21a83ea,,5,1,45,11,False,True,,,True,5,,,,False,False
239,refs/remotes/origin/pull/100,1ee9dd6f34267d0e9f4eb484f637ba8b60a4a1ab,22451f0fb74652a73055341b482cdbb9c2b2dfc9,a5a1ad970fcabfb76b656de1b3c7d152482ed2c6,,6,6,0,Error,False,False,,,False,0,,,,False,False
241,refs/remotes/origin/pull/100,4bed3a59a53d161cb48a1b87f9809fd43c1348b2,dd9d1862ce868f7a2e29cc1848bbffff6d4c7eb3,0da76c6312be78e14274a627f7d3369db914c05f,,3,0,10,4,False,False,,,True,3,,,,False,False
244,refs/remotes/origin/pull/100,2cd4778343e5376b9f3eb97a3c2d16a3f9ab724b,7e2393c3414a5aea169f2d18e6f01ec5b294b15a,5c3007bb5dfc30e88eaacc12a941cd51bde8c794,,10,3,208,53,True,True,Git_checkout_failed,,True,10,False,Git_checkout_failed,,False,False
245,refs/remotes/origin/pull/100,14b9783bf1efa6fdd915147cb27164d28f4e5631,24136c78f90b3b8678125daabacde2c688a7c722,dedbbd6aa1e29909e0449eb3ecc2e045dcbfccd9,,3,1,14,6,False,False,,,True,3,,,,False,False
246,refs/remotes/origin/pull/100,88b86d818c645781182c84c34effa299d788fab5,e22817d23c472227e77f9250c4ecb48e85710c8e,20ac5dd97dfe68cdf117c64db72e5f9d307b2ad3,,18,1,278,58,False,True,,,True,18,,,,False,False
247,refs/remotes/origin/pull/100,8f0225e7fc68f912a15bce737a44e4f3b47123cc,fee6bd366712f7369f2012adb347c65bf9d8e914,ae0acf59213bc5a2d3f24217f69b3c047e4d2931,,10,2,469,45,False,True,,,True,10,,,,False,False
248,refs/remotes/origin/pull/100,3234ed72fe942e70263117612901da6d32f1e771,38578cc5d1e5556a55cc354820cf810df0372c7e,1a4c35439b8a0fe15c84cbd31525ffc7b0e75f47,,3,2,30,5,False,False,,,True,3,,,,False,False
251,refs/remotes/origin/pull/109,7830454383cff0725602365f262e971efa115caf,a6b26c8d5e7097804a26907137671369cddbe50b,3deda8a1c2b1a9724e1c52c15e459a66ff17a6b2,,6,1,82,12,False,True,,,True,6,,,,False,False
252,refs/remotes/origin/pull/109,a6b26c8d5e7097804a26907137671369cddbe50b,5f5d32c733ac205a039cbe33a8dd6b8433a555bc,373f7881819147c8314842dd90c35abb1e8f247c,,5,1,16,7,False,False,,,True,5,,,,False,False
253,refs/remotes/origin/pull/123,3385b56977bcd748337056c1f275f0c4dc109411,749587c50af543094beabc01da25917ad57f51e8,807671be9a59ce2e3e74eeef9898a13eae6cf677,,6,6,0,Error,False,False,,,False,0,,,,False,False
254,refs/remotes/origin/pull/123,23e3c3c8f30e12309c4635e83ea8505cf50b851b,93b1ddc61cdd4578a42be85b5b0dee29bc5f1406,6a2d33f47b291485ce413ec0b3a202b8f5d96ee8,,7,1,222,31,False,True,,,True,7,,,,False,False
258,refs/remotes/origin/pull/214,6c3bd72b5b1b76f530da8398be2970232ffdc986,0601b079cec5cc8ab9041af700548db16d0ff038,b39c5ad830029df30328019585ad27b73dc089f7,,4,4,0,Error,False,False,,,False,0,,,,False,False
259,refs/remotes/origin/pull/384,b1bbf676452ac28062afa2896b8089d0ebf559ec,37b763a53024304c0ef023230bc21392fbf4ee27,605dc0affb616bc557133eaccc9b2ec873587ae7,,4,3,32,6,True,True,Tests_failed,9221e6b7e65cea07d6ce5796b92e97ed2067699e8acf608f4a3d9e6458d6f609,True,4,False,Tests_failed,2e8550c11c5f5a61d7431d68d0094f81e97458ff8e3892fde187f355871abf0c,False,False
260,refs/remotes/origin/pull/384,605dc0affb616bc557133eaccc9b2ec873587ae7,6d28b5712dcac3039423ca440865519e4fafa3e8,2a114152bcdc410f1dc2e508e9b439b4e625b8d0,,4,2,13,4,True,True,Tests_failed,afdeba3b21a10a16db2647a0351b59e8ea80f701bb1a2f575982fe8f110e2ed2,True,4,False,Tests_failed,04721a559ca90b2de974c882436a18d93b8a8cdeaebab0867e41f7206e5e6ad0,False,False
262,refs/remotes/origin/pull/651,5a6d017aac8e66ca3b086b64389eb89d1db90a81,07234f0919e69ea9f94bfc92143240b67b1e71ee,bc7ef3fb8255ecda16eaa6b431ae154fa29f5fb9,,2,2,0,Error,False,False,,,False,0,,,,False,False
264,refs/remotes/origin/pull/666,e5313b5cd79539dbe84814c6f7d227634c1faa8a,26f38b33958f0d7e1d1d17aceda68e2f1907d249,3c403ecd4a09d24e462289532db5e4ec5d2065e1,,95,2,15552,613,False,True,,,True,95,,,,False,False
265,refs/remotes/origin/pull/693,13cb4af25e4f184f1e9dc2ae82e135c05036ee06,e5e21855ad8d40150594eab7c52f30d6709225fd,30c3f0fde164c8b6f0b0e4991faa6bbbd33bd1ee,,28,10,734,95,True,True,Tests_passed,a7926bea5bccf1941aa9d9087625ea7cc6235c274fc5cda9c0c0618e42b7f54c,True,28,False,Git_checkout_failed,,False,False
266,refs/remotes/origin/pull/740,69648d2503ff209213026ebbc9ad30a68acbd2d2,664594390dcb34fa5bfcc190316c90663c478e42,e3a348b261296535e3dda6ff113c5fdb024c9a7a,,25,3,808,104,True,True,Tests_failed,49288f4b1ec5b0c61121492afb4a715b5ee6b934e890778d66d7af8f4bb5713e,True,25,False,Tests_passed,c1952f2f9258ae50f1c87aed9b492c686a221875aff09270c0e27bde8e032280,False,False
267,refs/remotes/origin/pull/740,664594390dcb34fa5bfcc190316c90663c478e42,1c1ee9399b5cf4551aca7eb6f5b32eb1aa2c547f,073eb2a7eb5b39c258c6b225a6902227facca92d,,4,1,99,11,False,True,,,True,4,,,,False,False
268,refs/remotes/origin/pull/742,adf8d334697908a127a8a65d5b7f1b3ea9da1b61,f5e75e5ba572948eda67d307377e958e2ba8890d,e3a348b261296535e3dda6ff113c5fdb024c9a7a,,25,3,791,94,True,True,Tests_failed,3c4ad2b6b468d15dd9e1694a186da4e8777884e7c08c563fc59ccb31dec1c487,True,25,False,Tests_passed,c1952f2f9258ae50f1c87aed9b492c686a221875aff09270c0e27bde8e032280,False,False
269,refs/remotes/origin/pull/742,13edb8ebab5771cdd4974c6f3567b06f0edc3916,88d7f32e23b84dbbb7c50d8c095419af3dbc9aa7,073eb2a7eb5b39c258c6b225a6902227facca92d,,3,1,11,2,False,False,,,True,3,,,,False,False
